Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/mahesh-pav-bhaji-vesu/order,Mahesh Pav Bhaji,"83/A, RS 115, FP 19, Sub Pl 2, TP-5, Shop G 34 & G 3683/A, Ground Floor, Four Point, Beside Maniba Party Plot, VIP Road, Vesu, Surat","Street Food, Chinese, South Indian, Fast Food, Sandwich, Pizza, Waffl, Waffle",Vesu,'+917016464929
https://www.zomato.com/surat/burger-king-vesu/order,Burger King,"1st Floor, Bhadani Era, VIP Road, Opposite VIP Plaza, Vesu, Surat","Burger, Fast Food, Desserts, Beverage, Beverages",Vesu,'+919265040261
https://www.zomato.com/surat/agrawal-brothers-frankie-vesu/order,Agrawal Brothers Frankie,"Near Mahavir Food Court, Vesu, Surat","Chinese, Fast Foo, Fast Food",Vesu,'+918866873296
https://www.zomato.com/surat/dilli-ke-mashoor-chhole-bhature-vesu/order,Dilli Ke Mashoor Chhole Bhature,"Near Agam Arcade, Vesu, Surat","Street Foo, Street Food",Vesu,'+918200818543
https://www.zomato.com/surat/groverji-delhi-wale-vesu/order,Groverji Delhi Wale,"Shop 65, Aagam Arcade, Opposite Suda Bhavan, Vesu, Surat","North Indian, Street Food, Beverage, Beverages",Vesu,'+918401813811
https://www.zomato.com/surat/grovers-tandoori-shala-2-vesu/order,Grover's Tandoori Shala,"Shop 64/65, D-Wing, Aagam Arcade, Megh Dhanush Society, Vesu, Surat","North Indian, Momo, Momos",Vesu,"+918401813811, +919278316321, +919811813811"
https://www.zomato.com/surat/greenees-fast-food-1-vesu/order,Greenees Fast Food,"G-52, Atlanta Shoppers, Near Reliance Market, Vesu, Surat","South Indian, Fast Food, Burger, Pizza, Sandwich, Beverage, Beverages",Vesu,'+916352881700
https://www.zomato.com/surat/vadilal-ice-creams-vesu/order,Vadilal Ice Creams,"Shop 32, G.F Marvella Corridor, Near Shaphire Court, VIP Road, Vesu, Surat","Ice Cream, Desserts, Beverage, Beverages",Vesu,'+918155057317
https://www.zomato.com/surat/chatpata-vesu/order,Chatpata,"Shop G 13, Rajdream, Devbhumi Residency, Bhimrad, Vesu, Surat","Chinese, Sichua, Sichuan",Vesu,"+918320481180, +918320514020"
https://www.zomato.com/surat/groverji-delhi-wale-1-vesu/order,Groverji Delhi Wale,"Shop 65, Aagam Arcade, Opposite Suda Bhavan, Vesu, Surat","North India, North Indian",Vesu,"+918401613811, +919565101893"
https://www.zomato.com/surat/laziz-pizza-vesu/order,Laziz Pizza,"Shop A-11, B-11, Ground Floor, Aagam Vivianna, Opposite Phonix Tower, Vesu, Suratqu","Pizza, Burger, Sandwich, Fast Food, Beverage, Beverages",Vesu,'+919726430264
https://www.zomato.com/surat/dens-pizza-cafe-vesu/order,Den's Pizza & Cafe,"Shop G-22-23, Highfield Ascot, VIP Road, Vesu, Surat","Fast Food, Italian, Mexican, Chinese, Beverages, Desserts, Pizz, Pizza",Vesu,"+918141031639, +918758328666"
https://www.zomato.com/surat/apni-rasoi-vesu/order,Apni Rasoi,"Shop 64-65, Ground Floor, Aagam Arcade, Vesu, Surat","North Indian, Chinese, Biryani, Burge, Burger",Vesu,'+918401813811
https://www.zomato.com/surat/r-d-sharma-pavbhaji-and-dosa-vesu/order,R.D. Sharma Pavbhaji And Dosa,"Shop G/1, G.F & UG/101, Marvella Corridor, Near Sapphire Court, V.I.P Road, Vesu, Surat","South Indian, Chinese, Pizza, Fast Food, Street Foo, Street Food",Vesu,"+919574547073, +916351065382"
https://www.zomato.com/surat/the-taste-of-dal-pakwan-vesu/order,The Taste Of Dal Pakwan,"Shop 35, Rajmahal Complex, Near Dhiraj Sons, Canal Road, Vesu, Surat","North Indian, Fast Food, Street Food, Desserts, Beverage, Beverages",Vesu,'+918200544305
https://www.zomato.com/surat/urban-punjab-vesu/order,Urban Punjab,"G 1-2, Times Corner, Near Ambrosia Business Hub, Vesu, Surat","North Indian, Chinese, Rolls, Fast Food, Desserts, Beverages, Sichua, Sichuan",Vesu,'+917567564848
https://www.zomato.com/surat/guddubhai-mathurawale-samosa-center-vesu/order,Guddubhai Mathurawale Samosa Center,"Opposite Reliance Market, Vesu, Surat","Street Foo, Street Food",Vesu,'+918460731570
https://www.zomato.com/surat/haye-o-rabba-vesu/order,Haye O Rabba,"33, Ground Floor, Marvella Corridor, VIP Road, Vesu, Surat","North Indian, Biryani, Rolls, Chinese, Momo, Momos",Vesu,'+918238933393
https://www.zomato.com/surat/herbshire-1-vesu/order,Herbshire,"Office 3, Ground Floor And First Floor, Union Heights, Vesu, Surat","Salad, Healthy Foo, Healthy Food",Vesu,'+919316233486
https://www.zomato.com/surat/kanchipuram-cafe-vesu/order,Kanchipuram Cafe,"Shop G-26, Ground Floor, Gokul Soliater, Vesu, Surat","South India, South Indian",Vesu,'+919106088871
https://www.zomato.com/surat/baskin-robbins-ice-cream-desserts-1-vesu/order,Baskin Robbins - Ice Cream Desserts,"Shop G - 6, Galloping Corridor, Near G D Goenka School, Canal Road, Vesu, Surat","Ice Cream, Bakery, Desserts, Shake, Beverage, Beverages",Vesu,'+919904471555
https://www.zomato.com/surat/tob-quick-pick-sweets-snacks-vesu/order,TOB Quick Pick Sweets & Snacks,"Shop 16/17, Eco Commerz, Opposite Rajhans Zion Canal Road, Vesu, Surat","Mithai, North Indian, Street Food, Desserts, Beverage, Beverages",Vesu,'+916352658023
https://www.zomato.com/surat/grovers-chinese-vesu/order,Grover's Chinese,"Shop 64, Aagam Arcade, Near Municipal Corporation, Vesu, Surat","Chinese, Momos, Sichuan, Street Foo, Street Food",Vesu,"+918401813811, +919278316321"
https://www.zomato.com/surat/madras-dhosa-center-vesu/order,Madras Dhosa Center,"B 16-17, Ground Floor, Aagam Vivianna Shopping, Opposite Florence Apartment, Vesu, Surat","South India, South Indian",Vesu,'+919723732913
https://www.zomato.com/surat/jalaram-icecream-fastfood-vesu/order,Jalaram Icecream & Fastfood,"32, Marvella Corridor, VIP Road, Vesu, Surat","South Indian, Fast Food, Ice Cream, Desserts, Chinese, Beverages, Juices, Sandwic, Sandwich",Vesu,'+918155057317
https://www.zomato.com/surat/kitchen-king-tadka-vesu/order,Kitchen King Tadka,"G 30, Atlanta Business Hub, Surat Municipal Corporation, VIP Road, Vesu, Surat","North Indian, Chines, Chinese",Vesu,'+919870001032
https://www.zomato.com/surat/jay-veeru-fast-food-vesu/order,Jay Veeru Fast Food,"Shop A/6, Abhishek Park Apartment, Udhana Magdalla Road, Nr S.G University, Vesu, Surat","Sandwich, Street Food, Fast Food, Roll, Rolls",Vesu,'+919974564646
https://www.zomato.com/surat/urban-punjab-1-vesu/order,Urban Punjab,"Shop 1 And 2, Ground Floor, Times Corner, Near Ambrosia Business Hub, Vip Road, Vesu, Surat","North Indian, Chinese, Biryani, Sichua, Sichuan",Vesu,'+917567563344
https://www.zomato.com/surat/livestream-coffee-vesu/order,Livestream Coffee,"C-203, Aagam Viviana, Vesu, Surat","Cafe, Coffee, Ice Cream, Beverages, Fast Foo, Fast Food",Vesu,'+919376229229
https://www.zomato.com/surat/cheesecake-mills-1-vesu/order,Cheesecake Mills,"Shop G-8, SNS Platina, Vesu, Surat","Desserts, Baker, Bakery",Vesu,'+918849525016
https://www.zomato.com/surat/shree-sainath-malhar-dhosa-vesu/order,Shree Sainath Malhar Dhosa,"G/1, G/2, Ground Floor, Palladium Complex, VIP Road, Vesu, Surat","South India, South Indian",Vesu,'+917778811118
https://www.zomato.com/surat/1441-pizzeria-vesu/order,1441 Pizzeria,"F/1, 2, 3, 4, 5, Aagam Vivianna, Opposite Florence Residency, Vesu, Surat","Pizza, Italian, Pasta, Beverages, Dessert, Desserts",Vesu,'+919974611441
https://www.zomato.com/surat/shakers-n-juicers-vesu/order,Shakers 'N' Juicers,"Shop 5, Times Corner, Vip Road, Vesu, Surat","Juices, Shak, Shake",Vesu,'+918460647370
https://www.zomato.com/surat/teaspresso-bubble-cafe-vesu/order,Teaspresso Bubble Cafe,"Shop 9, Aagam Emporio, University Road, Vesu, Surat","Desserts, Beverages, Waffle, Shak, Shake",Vesu,'+919904181348
https://www.zomato.com/surat/bollywood-biryani-company-bbc-vesu/order,Bollywood Biryani Company - BBC,"Shop F-13, 17, Aagam Vivianna, Opposite Phonix Tower, Vesu, Surat","North Indian, Mughlai, Biryani, Chinese, Beverage, Beverages",Vesu,'+917039023000
https://www.zomato.com/surat/blue-vanilla-patisserie-2-vesu/order,Blue Vanilla Patisserie,"A-122, Aagam Vivianna, Opposite Phoenix Complex, Vesu, Surat","Bakery, Dessert, Desserts",Vesu,'+917043635862
https://www.zomato.com/surat/banke-bihari-sweets-5-vesu/order,Banke Bihari Sweets,"G/5, Galloping Corridor, Canal Road, Vesu, Surat","Mithai, North Indian, Pizza, Sandwich, Rolls, Pasta, Street Food, Beverage, Beverages",Vesu,'+918849899667
