Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/kailash-sweets-snacks-nanpura/order,Kailash Sweets & Snacks,"Shop 1-2, 1/1255-B, Paikee Shreenathji Apartment, Timaliyawad, Nanpura, Surat","Mithai, Street Food, Fast Food, Beverage, Beverages",Nanpura,'+912612463688
https://www.zomato.com/surat/jalaram-khichdi-nanpura/order,Jalaram Khichdi,"LG-1, Lower Ground FLoor, Kashi Plaza, Dayalji Ashram Marg Nanpura, Surat","Gujarati, North Indian, Kathiyawad, Kathiyawadi",Nanpura,'+919909968831
https://www.zomato.com/surat/bismillah-restaurant-nanpura/order,Bismillah Restaurant,"1/1622/10, Khanderpura, Nanpura, Surat","North Indian, Fast Food, Chinese, Sichua, Sichuan",Nanpura,'+919662630630
https://www.zomato.com/surat/kansar-gujarati-thali-nanpura/order,Kansar Gujarati Thali,"A Wing, President Plaza, Near R.T.O, Nanpura, Surat","Gujarat, Gujarati",Nanpura,'+912612470000
https://www.zomato.com/surat/center-point-nanpura/order,Center Point,"Shop 49, Kanaknidhi, Timaliyawad, Opposite Gandhi Smruti Hall, Nanpura, Surat","Chinese, Sandwich, Pizza, Fast Foo, Fast Food",Nanpura,"+919510213348, +912612478966"
https://www.zomato.com/surat/sasumaas-nanpura/order,Sasumaa's,"Mangaldeep Complex, Ring Road, Near Old RTO Office, Nanpura, Surat","Gujarati, Pizza, Chinese, Beverage, Beverages",Nanpura,"+917698652652, +912612462929, +912612460666"
https://www.zomato.com/surat/j-j-aloopuri-khawasa-nanpura/order,J J Aloopuri & Khawasa,"Opposite Mahavir Hospital, Timaliyawad, Nanpura, Surat","Street Food, Sichua, Sichuan",Nanpura,"+917878432161, +917016602690"
https://www.zomato.com/surat/mumbaiya-misal-vadapav-mmv-nanpura/order,Mumbaiya Misal & Vadapav - MMV,"Shop 2, Ground Floor, Trident, Nanpura, Surat","Street Food, Beverage, Beverages",Nanpura,'+919023279239
https://www.zomato.com/surat/chicken-hut-nanpura/order,Chicken Hut,"Dutch Garden Road, Nanpura, Surat","North Indian, Chinese, Mughlai, Kebab, Fast Foo, Fast Food",Nanpura,"+912612463700, +918460319252"
https://www.zomato.com/surat/akhil-hind-nanpura/order,Akhil Hind,"Shalibhadra Complex, Kedarsha Ni Nal, Timaliyawad, Nanpura, Surat","Gujarat, Gujarati",Nanpura,"+919265196962, +919409520135"
https://www.zomato.com/surat/mudita-ni-mithaio-nanpura/order,Mudita Ni Mithaio,"Shop Mahek, Nanpura Main Road, Opposite Hira Manek Street, Nanpura, Surat","Mithai, Street Foo, Street Food",Nanpura,'+919825256614
https://www.zomato.com/surat/sai-raj-vadapav-nanpura/order,Sai Raj Vadapav,"Near Jivan Bharti School, Timaliywad, Nanpura, Surat","Street Foo, Street Food",Nanpura,'+916359806304
https://www.zomato.com/surat/meer-fast-food-nanpura/order,Meer Fast Food,"1/1860, Flat 401, Jupiter Building, Nanpura, Surat","Fast Food, Street Foo, Street Food",Nanpura,'+919104402115
