Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/la-pinoz-pizza-udhna-gam/order,La Pino'z Pizza,"276/277/2, Plot 52, Udhna Gam, Surat","Pizza, Italian, Pasta, Fast Foo, Fast Food",Udhna Gam,"+919328577984, +919925268300"
https://www.zomato.com/surat/gangour-udhna-gam/order,Gangour,"3rd Floor, Reliance Mega Mall, Udhna Gam, Surat","North Indian, Fast Food, Chinese, Sandwich, Street Food, Pizza, Beverages, Dessert, Desserts",Udhna Gam,'+919612170478
https://www.zomato.com/surat/punjabi-dhaba-udhna-gam/order,Punjabi Dhaba,"Shop 17, Multani Market, Opposite Udhna Railway Station Road, Udhna Gam, Surat","North India, North Indian",Udhna Gam,'+919825254681
https://www.zomato.com/surat/ajays-udhna-gam/order,Ajay's,"Udhna Khadi, Udhna Bus Depo, Near Jayesh Medical, Udhna Gam, Surat","Burge, Burger",Udhna Gam,'+916356017017
https://www.zomato.com/surat/maakhan-bhog-udhna-gam/order,Maakhan Bhog,"RS 134, Plot 33, Ghodela House, Near Patel Colony, Udhna Gam, Surat","Mithai, Street Foo, Street Food",Udhna Gam,"+917203990400, +912612758050"
https://www.zomato.com/surat/sarvottam-restaurant-1-udhna-gam/order,Sarvottam Restaurant,"27B, Shop 1-16, First Floor, R S 138 Paiki, Near Tulsi Plaza Complex, Main Road, Udhna Gam, Surat","North Indian, Chinese, Pizza, Sandwich, Ice Cream, Shak, Shake",Udhna Gam,'+919033098429
https://www.zomato.com/surat/gks-restaurant-udhna-gam/order,GKS Restaurant,"GIDC Colony Gate, Near Saibaba Mandir, Udhna Gam, Surat","North Indian, South Indian, Chinese, Seafood, Biryan, Biryani",Udhna Gam,"+919723772277, +918592085058"
https://www.zomato.com/surat/nv-fast-food-udhna-gam/order,NV Fast Food,"Shop G-2, Saswat Residency, Santi Nagar, Udhna Gam, Surat","Chinese, South Indian, Street Foo, Street Food",Udhna Gam,'+919106920494
https://www.zomato.com/surat/new-janta-ice-cream-udhna-gam/order,New Janta Ice Cream,"Ground Floor, Silicon Shoppers, Udhna Road, Udhna Gam, Surat","Ice Cream, Desserts, Beverage, Beverages",Udhna Gam,"+912612279350, +919377700777"
https://www.zomato.com/surat/morari-restaurant-udhna-gam/order,Morari Restaurant,"PU.G.15, Abhinandan Complex, Udhna Gam, Surat","Gujarati, North India, North Indian",Udhna Gam,'+917567939315
https://www.zomato.com/surat/fast-food-junction-1-udhna-gam/order,Fast Food Junction,"305, Patel Colony, Padma Nagar Estate, Udhna Gam, Surat","Street Foo, Street Food",Udhna Gam,'+919265709176
https://www.zomato.com/surat/la-casa-gelato-udhna-gam/order,La Casa Gelato,"306, Padma Nagar Estate, Patel Colony, Near Dena Bank, Udhna Gam, Surat","Desserts, Beverage, Beverages",Udhna Gam,'+919374947753
https://www.zomato.com/surat/satkar-restaurant-2-udhna-gam/order,Satkar Restaurant,"Ground Floor, First Floor, Udhna Khadi, Udhna Navsari Main Road, Near Udhna Bus Stop, Udhna Gam, Surat","North Indian, Chines, Chinese",Udhna Gam,'+919875275098
