Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/purohit-thali-new-textile-market/order,Purohit Thali,"28 30, Ground Floor, New Supreme Market, Ring Road, New Textile Market, Surat","North India, North Indian",New Textile Market,'+912612366666
https://www.zomato.com/surat/chandan-bhojnalaya-new-textile-market/order,Chandan Bhojnalaya,"10/35, V.N Mehta Gali, Chauta Bazar, New Textile Market, Surat","Gujarati, North India, North Indian",New Textile Market,'+919374724552
https://www.zomato.com/surat/tulsi-restaurant-new-textile-market/order,Tulsi Restaurant,"Hall A1, A2, 2nd Floor, Shankar Shopping Center, Near APMC, Sardar Vegetable Market, Puna Kumbhariya Road, New Textile Market, Surat","North Indian, Chinese, Mughlai, Biryani, Beverages, Gujarati, Pizza, Sandwic, Sandwich",New Textile Market,'+919016748121
https://www.zomato.com/surat/dilli-ke-famous-chole-bhature-new-textile-market/order,Dilli Ke Famous Chole Bhature,"4/2330/3, Shop 22-A, Ground Floor, Ring Road, New Textile Market, Surat","North India, North Indian",New Textile Market,'+918401383452
https://www.zomato.com/surat/p-bhagat-tarachand-new-textile-market/order,P.  Bhagat Tarachand,"Upper Ground Floor, Anupam House, Opposite Surat Textile Market, Ring Road, New Textile Market, Surat","North Indian, Chinese, Sichua, Sichuan",New Textile Market,"+918306022000, +919377821000"
https://www.zomato.com/surat/royal-fast-food-new-textile-market/order,Royal Fast Food,"1/1622/10, Khanderaopura, Near Ekta Survive Station, New Textile Market, Surat","Chinese, North Indian, Fast Food, Sichua, Sichuan",New Textile Market,"+918200083582, +917874234619"
https://www.zomato.com/surat/pahelvan-brothers-new-textile-market/order,Pahelvan Brother's,"G-7, GFL, Sai Darshan Market 2, Opposite Multi Level Parking, Ring Road, New Textile Market, Surat","North India, North Indian",New Textile Market,'+917874418092
https://www.zomato.com/surat/24-carats-mithai-magic-new-textile-market/order,24 Carats Mithai Magic,"3/2886, Ratandeep Chambers, Mali Ni Wadi, Salabatpura, Ring Road, New Textile Market, Surat","Mithai, Dessert, Desserts",New Textile Market,'+919714826300
https://www.zomato.com/surat/delhiwale-bittoo-ji-ke-amritsari-chur-chur-naan-aur-chhole-kulche-new-textile-market/order,Delhiwale Bittoo Ji Ke Amritsari Chur Chur Naan Aur Chhole Kulche,"Shop 18, Ground Floor, New Supreme Market, Ring Road, Near New Textile Market, Surat","North Indian, Street Food, Fast Foo, Fast Food",New Textile Market,"+917988688471, +917990709493"
https://www.zomato.com/surat/crunch-new-textile-market/order,Crunch,"Shop 3-4, Station Road, New Textile Market, Surat","Burger, Wraps, Dessert, Desserts",New Textile Market,'+917862042879
