Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/sonal-bhel-fast-food-varachha/order,Sonal Bhel & Fast Food,"G-6/7, Sargam Complex, Turava Compound, Tapsil Society, Hirabaugh, Varachha, Surat","Fast Food, Street Food, Sandwich, Pizz, Pizza",Varachha,'+918128964806
https://www.zomato.com/surat/j-d-restaurant-varachha/order,J D Restaurant,"R. S 0361, Cellar Ground Floor 1 - 6, Lakhani Chambers, Near Sadhna School, Varacha Road, Surat","North Indian, South Indian, Gujarati, Chines, Chinese",Varachha,"+912612556649, +919426134356"
https://www.zomato.com/surat/gitas-fast-food-varachha/order,Gita's Fast Food,"Shop 6, Jivandepp Complex, Near Hirabaug Circle, Varachha, Surat","Pizza, Burger, Fast Foo, Fast Food",Varachha,'+919824240414
https://www.zomato.com/surat/swaminarayan-gujarati-thali-varachha/order,Swaminarayan Gujarati Thali,"101, 1st Floor, Keshav Park Society, Near Bhut Bhavani Apartment, Varachha, Surat","North Indian, South Indian, Pizz, Pizza",Varachha,'+919924000734
https://www.zomato.com/surat/kutchi-king-varachha/order,Kutchi King,"Shop 1, Swagat Complex, Opposite DR World Mall, Aai Mata Chowk Road, Varachha, Surat","Fast Food, Street Food, Pizza, Sandwich, Beverage, Beverages",Varachha,'+919510096039
https://www.zomato.com/surat/its-wow-varachha/order,It's Wow,"G-5, Sargam Complex, Hirabaug, Varachha, Surat","Burger, Fast Foo, Fast Food",Varachha,'+919099304649
https://www.zomato.com/surat/veggie-house-2-varachha/order,Veggie House,"Shop 7-8, Swagat Complex, Imata Road, Near D R World, Varachha, Surat","Pizza, Burger, Sandwich, Fast Food, Shake, Beverage, Beverages",Varachha,'+919313431239
https://www.zomato.com/surat/dairy-don-1-varachha/order,Dairy Don,"1-7, Shayona Complex, Hirabaug, Varachha, Surat","Desserts, Ice Cream, Beverages, Shak, Shake",Varachha,'+919727888003
https://www.zomato.com/surat/egg-seven-omlet-varachha/order,Egg Seven Omlet,"Shop 9, 18E, TP 4, FP-158-B, Paiki 883/1A-B, Gokul Diamond Center, Opposite Center War House, Varachha, Surat","Street Food, Gujarati, North India, North Indian",Varachha,'+919978817803
https://www.zomato.com/surat/chakabhai-bhel-wala-varachha/order,Chakabhai Bhel Wala,"G1, Saragam Doctor House, Varacha Main Road, Hirabaug, Varachha, Surat","Fast Food, Street Foo, Street Food",Varachha,'+918460239050
