Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/shree-sai-restaurant-salabatpura/order,Shree Sai Restaurant,"L 14 & 15, Shree Ram Snehi Complex, Near Rupam Cinema, Salabatpura, Surat","Chinese, South Indian, Fast Foo, Fast Food",Salabatpura,'+918140882995
https://www.zomato.com/surat/creamy-heaven-salabatpura/order,Creamy Heaven,"3-C/2632, B-1, Near Police Station, Momnawad, Salabatpura, Surat","Desserts, Ice Cream, Beverages, Shak, Shake",Salabatpura,"+917990166839, +919979090991, +919016153337"
https://www.zomato.com/surat/chamunda-chai-salabatpura/order,Chamunda Chai,"Room No.16, Patra Ni Chal, Nawab Mir Usman Alamkhan, Nawab S Palace, Salabatpura, Surat","Tea, Street Foo, Street Food",Salabatpura,'+919429429429
https://www.zomato.com/surat/hira-mistan-restaurant-1-salabatpura/order,Hira Mistan Restaurant,"Shop 43, Royal Trading Tower, Salabatpura, Surat","North India, North Indian",Salabatpura,'+918511526546
https://www.zomato.com/surat/broast-n-rolls-salabatpura/order,Broast N Rolls,"Shop 3, Meera House, Opposite Raman Chamber, Begampura, Salabatpura, Surat","Fast Food, Sandwich, Burger, Pizz, Pizza",Salabatpura,"+919484995959, +919408482800"
https://www.zomato.com/surat/foodies-junction-salabatpura/order,Foodies Junction,"12, Super Yarn Market, Near Hajuri Chambers, Salabatpura, Surat","Chinese, Pizza, Burger, Sandwic, Sandwich",Salabatpura,'+919898795253
https://www.zomato.com/surat/fricken-salabatpura/order,Fricken,"4/4 190, Ground Floor, Paiki, Jain Chambers, Salabatpura, Surat","Pizza, Burger, Wraps, Sandwich, Fast Food, Waffle, Shake, Beverage, Beverages",Salabatpura,'+919409999460
https://www.zomato.com/surat/madhuram-bakers-salabatpura/order,Madhuram Bakers,"L-7, Satguru Complex, Mali Ni Wadi, Bal Shahid chowk, Salabatpura, Surat","Bakery, Dessert, Desserts",Salabatpura,'+919925716561
https://www.zomato.com/surat/pizza-plus-salabatpura/order,Pizza & Plus,"Main Road, Opposite Vaspuda Pul, Salabatpura, Surat","Chinese, Fast Food, Pizza, Sandwich, Shawarma, Sichua, Sichuan",Salabatpura,'+917383308454
https://www.zomato.com/surat/shree-kheteshwar-mithaiwala-salabatpura/order,Shree Kheteshwar Mithaiwala,"4/1365/A, Khanda Kuva, Opposite Begampura Police Chowki, Salabatpura, Surat","Desserts, Mitha, Mithai",Salabatpura,"+919879840731, +919879240731"
https://www.zomato.com/surat/halwawalas-salabatpura/order,Halwawala's,"Main Road, Salabatpura, Surat","Mitha, Mithai",Salabatpura,'+919898313076
https://www.zomato.com/surat/shree-jay-bhavani-ice-cream-salabatpura/order,Shree Jay Bhavani Ice Cream,"3/2885/D, Shop P- 16, Paiki, Ratan Chambers, Opposite Ratan Cinema, Salabatpura, Surat","Ice Cream, Juice, Juices",Salabatpura,'+919925559696
https://www.zomato.com/surat/munchy-lab-salabatpura/order,Munchy Lab,"4/3364, Amatullah Manzil, Zampa Bazar, H.K.Street, Salabatpura, Surat","Salad, Healthy Foo, Healthy Food",Salabatpura,'+919898614849
https://www.zomato.com/surat/jay-ambey-bakery-salabatpura/order,Jay Ambey Bakery,"3/2921-D, Mahatma Wadi, Salabatpura, Surat","Baker, Bakery",Salabatpura,'+919825168161
https://www.zomato.com/surat/nishabs-kitchen-salabatpura/order,Nishab's Kitchen,"Shop-6, Hajoori Chambers, Tar Office Begumeura, Salabatpura, Surat","Burger, Wraps, Sandwich, Pizza, Pasta, Fast Food, Beverage, Beverages",Salabatpura,'+919726385852
https://www.zomato.com/surat/shakymun-pavbhaji-salabatpura/order,Shakymun Pavbhaji,"Rupam Ratan Talkies, Near Royal Chamber, Salabatpura, Surat","Maharashtria, Maharashtrian",Salabatpura,'+919726467917
