Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/tornittos-pizza-godadara/order,Tornitto's Pizza,"G 1, Ground Floor, The Palace, Godadara, Surat","Pizza, Fast Foo, Fast Food",Godadara,'+918469588887
https://www.zomato.com/surat/pizza-@-99-godadara/order,Pizza @ 99,"131, Keshav Nagar Society, Godadara, Surat","Pizza, Fast Food, Street Foo, Street Food",Godadara,'+919426555189
https://www.zomato.com/surat/anna-restaurant-godadara/order,Anna Restaurant,"House 525, Nilkanth Nagar, Godadara, Surat","South Indian, Biryani, Seafood, Street Foo, Street Food",Godadara,'+918000918341
https://www.zomato.com/surat/south-indian-special-godadara/order,South Indian Special,"525, Nilkanth Nagar, Godadara, Surat","South India, South Indian",Godadara,'+919409553868
https://www.zomato.com/surat/harrys-godadara/order,Harry's,"Shop 1, Plot 41-42, Ground Floor, Mahavir Nagar Society, Dumbhal, Opposite Karuna Sagar School, Godadara, Surat","Fast Foo, Fast Food",Godadara,"+919898614149, +919825693339"
https://www.zomato.com/surat/laddu-gopal-sweets-snacks-godadara/order,Laddu Gopal Sweets & Snacks,"Opposite Max Hospital, Maharana Pratap Chowk, Godadara, Surat","Chinese, Street Food, Mithai, South Indian, Fast Foo, Fast Food",Godadara,"+919427475477, +917698315567"
https://www.zomato.com/surat/mountain-restaurant-godadara/order,Mountain Restaurant,"Shop 4, Rajlakshmi Campece, Block 115, Mansarovar Road, Near Silver Crest, Godadara, Surat","Gujarati, North Indian, Chinese, Pizza, Sandwich, Fast Food, Street Food, Dessert, Desserts",Godadara,'+919327060904
https://www.zomato.com/surat/vk-ice-cream-godadara/order,VK Ice Cream,"39, Priyanka City Light, Parvat Gam, Godadara, Surat","Ice Crea, Ice Cream",Godadara,'+919033572418
https://www.zomato.com/surat/mk-bakers-and-sweets-godadara/order,MK Bakers And Sweets,"P1, Near Godara Care Hospital, Khodiyar Nagar, Godadara, Surat","Baker, Bakery",Godadara,'+917069701587
https://www.zomato.com/surat/narangi-ice-cream-godadara/order,Narangi Ice-Cream,"Shop 21, Shantanu, Raghunandan Row House, Godadra, Surat","Ice Cream, Dessert, Desserts",Godadara,'+919879616159
https://www.zomato.com/surat/crave-n-eat-godadara/order,Crave N Eat,"6047 A, Avadh Rituraj Hub, Godadara, Surat","Mitha, Mithai",Godadara,'+918000056784
https://www.zomato.com/surat/grenee-godadara/order,Grenee,"3223, Block 115, Rajlaxmi Campus, Mansarovar Road, Veer Ahir Circle, Godadara, Surat","South Indian, Sandwich, Fast Foo, Fast Food",Godadara,'+919978057775
