Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/punjabi-di-hatti-sagrampura/order,Punjabi Di Hatti,"Shop B-1, Shankheshwar Complex, Sagrampura, Surat","North Indian, Chines, Chinese",Sagrampura,'+917874000196
https://www.zomato.com/surat/laziz-pizza-sagrampura/order,Laziz Pizza,"Shop 8, Navsarjan Apartment, Kailash Nagar Road, Mahadev Nagar Society, Sagrampura, Surat","Fast Food, Burger, Sandwich, Pizza, Beverages, Desserts, Past, Pasta",Sagrampura,'+918780428141
https://www.zomato.com/famous-aalupuri-and-khawsa-food-truck/order,Famous Aalupuri And Khawsa,"Shop 2, Block C, Raza Complex, Talwandi Main Road, Sagrampura, Surat","North Indian, Street Foo, Street Food",Sagrampura,'+917485933964
https://www.zomato.com/surat/holyhock-tea-snacks-sagrampura/order,Holyhock - Tea & Snacks,"Ground Floor, ICC Building, Majura Gate, Sagrampura, Surat","Gujarati, Sandwich, Pizza, Street Food, Tea, Coffee, Beverage, Beverages",Sagrampura,'+919997560080
https://www.zomato.com/surat/amar-bhandari-tiffin-house-sagrampura/order,Amar Bhandari Tiffin House,"Khatodara Bethi Colony, Opposite Gujarat Housing Board, Sagrampura, Surat","North Indian, Seafoo, Seafood",Sagrampura,'+919898821991
https://www.zomato.com/surat/madras-cafe-sagrampura/order,Madras Cafe,"2/874, Hira Modi Street, Ring Road, Opposite Old Sub Jail, Sagrampura, Surat","South Indian, Fast Food, Sandwic, Sandwich",Sagrampura,'+919099323646
https://www.zomato.com/surat/fresh-bites-sagrampura/order,Fresh Bites,"G-37/38, Rajshree City Center, Sagrampura, Surat","North Indian, Pizza, Burger, Wraps, Fast Food, Street Food, Coffee, Beverage, Beverages",Sagrampura,'+919106245253
https://www.zomato.com/surat/unique-ande-ka-funda-sagrampura/order,Unique Ande Ka Funda,"Near Chiranjiv Hospital, Bhandariwad, Sagrampura, Surat","Street Food, North India, North Indian",Sagrampura,'+919825116173
https://www.zomato.com/surat/k-k-bhandari-egg-corner-sagrampura/order,K K Bhandari Egg Corner,"2/735, C 736, Shop 4, Bhandariwad, Nanpura, Sagrampura, Surat","Street Foo, Street Food",Sagrampura,'+919227900001
https://www.zomato.com/surat/j-p-khaman-house-since-1980-sagrampura/order,J.P. Khaman House - Since 1980,"Mahadev Nagar Society, Kailash Nagar Road, Sagrampura, Surat","Gujarati, Street Foo, Street Food",Sagrampura,'+917096101000
https://www.zomato.com/surat/jai-jalaram-khaman-house-sagrampura/order,Jai Jalaram Khaman House,"B-1/1, Kailashnagar, Opposite Panchsheel Bank, Sagrampura, Surat","Gujarati, Fast Foo, Fast Food",Sagrampura,'+919925829318
