Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/trishiv-chinese-corner-magob/order,Trishiv Chinese Corner,"Ground Floor, Shubham Shopping Centre, Aai Mata Road, Magob, Surat","Chinese, North Indian, Fast Foo, Fast Food",Magob,'+919662007210
https://www.zomato.com/surat/hotel-maruti-magob/order,Hotel Maruti,"Shop 11, 12, Plot 1 & 9, Abhinandan Complex, Near Puna Kumbbhariya Road, Magob, Surat","North Indian, Chinese, Gujarati, Street Food, Biryan, Biryani",Magob,'+917862810718
https://www.zomato.com/surat/hotel-modern-magob/order,Hotel Modern,"Plot 1 & 9, Shop 11, 12, Abhinandan Complex, Near Puna Kumbbhariya Road, Magob, Surat","North Indian, Rajasthani, Gujarati, Chinese, Street Food, Fast Food, Biryan, Biryani",Magob,'+917862810718
https://www.zomato.com/surat/laddu-gopal-restaurant-magob/order,Laddu Gopal Restaurant,"Plot 18, 19, Opposite Bhakti Dham Temple, Magob, Surat","Mithai, North Indian, Chines, Chinese",Magob,'+917567322111
https://www.zomato.com/surat/mahadev-dalbaati-magob/order,Mahadev Dalbaati,"Shop 10, Abhinandan Complex, Puna Patiya, Magob, Surat","Rajasthan, Rajasthani",Magob,'+919974838331
https://www.zomato.com/surat/kanha-fast-food-magob/order,Kanha Fast Food,"Plot 75, Subham Complex, Amidhara Industrial Society, Opposite Labhuba Nagar, Magob, Surat","Pizza, Momos, Chinese, Fast Food, Street Foo, Street Food",Magob,'+918200816795
https://www.zomato.com/surat/dal-bati-magob/order,Dal Bati,"Shop 11, 12, Plot 1, 9, Abhinandan Complex, Near Puna Kumbhariya Road, Magob, Surat","Rajasthan, Rajasthani",Magob,'+917862810718
https://www.zomato.com/surat/ajays-magob/order,Ajay's,"Shop 12, G.F, Swagat Complex, Near Sirvi Samaj, Dumbhal Magob, Surat","Burger, Pizz, Pizza",Magob,'+919104266122
https://www.zomato.com/surat/rajasthani-tadka-magob/order,Rajasthani Tadka,"Shop 12, Plot 1 And 9, Abhinandan Complex, Punakumbhariya Road, Magob, Surat","Rajasthan, Rajasthani",Magob,'+919825497978
https://www.zomato.com/surat/shree-sai-vadapav-magob/order,Shree Sai Vadapav,"Mahendrasinh Park Society, Punakumbhariya Road, Magob, Surat","Fast Food, Street Food, Sichua, Sichuan",Magob,"+917567918096, +919727244696"
https://www.zomato.com/surat/tasty-parcel-restaurant-magob/order,Tasty Parcel Restaurant,"Shop A/5, Gita Complex, Opposite D G Point, Magob, Surat","North Indian, Chines, Chinese",Magob,'+918200047497
https://www.zomato.com/surat/hotel-rajwadi-thal-magob/order,Hotel Rajwadi Thal,"Shop 34, J T Nager, Parvat Patiya, Aai Mata Road, Magob, Surat","Gujarati, North Indian, Chines, Chinese",Magob,'+919173335154
https://www.zomato.com/surat/egg-betaji-magob/order,Egg Betaji,"T.P. 34, F.P. 24, Plot 56 A, Ground Floor, Bhagyoday Industries SOC, Magob, Surat","North Indian, Rolls, Street Foo, Street Food",Magob,'+916230456785
https://www.zomato.com/surat/holyhock-tea-snacks-magob/order,Holyhock - Tea & Snacks,"Shop G 3, Orbit 1, Near RRTM, Magob, Surat","Chinese, Fast Foo, Fast Food",Magob,'+917600421022
https://www.zomato.com/surat/hotel-kesar-1-magob/order,Hotel Kesar,"Shop 14, Near Indian Oil Petrol Pump, Magob, Surat","North India, North Indian",Magob,'+919724240908
https://www.zomato.com/surat/saladx-healthbox-magob/order,Saladx Healthbox,"24/B, TP/53, FP/2, Shop 3, Paiki Plot N/1, Gound Floor, Barakari, Janki Park, Aai Mata Road, Magob, Surat","Sala, Salad",Magob,'+919662277755
https://www.zomato.com/surat/shri-mann-sweets-magob/order,Shri Mann Sweets,"A- 36, Ground Floor, Karuna Sagar, Dumbhal Anjana, Near Corner Of Kabootar Circle, Magob, Surat","Street Food, Mitha, Mithai",Magob,"+919377432569, +919998762217"
https://www.zomato.com/surat/radha-kishan-juice-shake-magob/order,Radha Kishan Juice & Shake,"G-11, Swagat Complex, Magob, Surat","Roll, Rolls",Magob,'+917877467345
https://www.zomato.com/surat/gopal-locho-magob/order,Gopal Locho,"Plot A45-48, Mahendra Park Society, Puna Kumbharia Road, Dumbhal, Magob, Surat","Gujarati, Fast Food, Beverages, Street Foo, Street Food",Magob,"+919327712002, +919327712008"
https://www.zomato.com/surat/gayatri-khaman-and-locho-house-magob/order,Gayatri Khaman And Locho House,"Plot 109, Gayatri Nagar, Parvat Patiya, Near Choriyasi Dairy, Magob, Surat","Gujarat, Gujarati",Magob,"+919725381261, +918141378482"
