Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/r-d-sharma-dhosa-and-pavbhaji-umarwada/order,R.D. Sharma Dhosa and Pavbhaji,"T.P. 8, 76/77, Ground Floor, Paiki, Bombay Market, Umarwada, Surat","South Indian, Fast Food, Street Food, Chines, Chinese",Umarwada,'+918866465311
https://www.zomato.com/surat/cross-road-restaurant-umarwada/order,Cross Road Restaurant,"Abhilasha Heights, Parvat Patiya, Opposite TVS Auto, Umarwada, Surat","North Indian, Biryani, Chinese, Beverage, Beverages",Umarwada,'+917069888110
https://www.zomato.com/surat/shakti-the-sandwich-shop-umarwada/order,Shakti-The Sandwich Shop,"Shop 3, Barakari Bhavan, Aai Mata Road, Parvat Patiya, Near Unity Hospital, Umarwada, Surat","Sandwich, Fast Food, Beverages, Shak, Shake",Umarwada,'+919662277755
https://www.zomato.com/surat/lord-petrick-burger-coffee-umarwada/order,Lord Petrick Burger & Coffee,"41/42, Plot 55/56, Mahendra Park, Aai Mata Road, Umarwada, Surat","Burger, Coffee, Cafe, Beverages, Shake, Fast Food, Dessert, Desserts",Umarwada,'+918980661101
https://www.zomato.com/surat/ras-sagar-sweet-house-umarwada/order,Ras Sagar Sweet House,"Shop 8 & 9, Sagar Shopping Center, Sahar Darwaja, Ring Road, Umarwada, Surat, Umarwada, Surat","Mithai, Desserts, Fast Foo, Fast Food",Umarwada,"+916359788135, +918460050974"
https://www.zomato.com/surat/hotel-shyam-umarwada/order,Hotel Shyam,"Shop 36 & 40, LGF Sardar Market, Dumbhal, Umarwada, Surat","North India, North Indian",Umarwada,'+916356823126
https://www.zomato.com/surat/bhoommi-food-zone-umarwada/order,Bhoommi Food Zone,"B/33, Panchvati Township, Intercity, Dumbhal, Umarwada, Surat","Street Foo, Street Food",Umarwada,'+918401727044
https://www.zomato.com/surat/hastee-bakery-umarwada/order,Hastee Bakery,"Shop 61-62, Mahendra Park Society, Aai Mata Circle, Umarwada, Surat","Baker, Bakery",Umarwada,'+919374112510
https://www.zomato.com/surat/jay-vijay-restaurant-umarwada/order,Jay Vijay Restaurant,"Paikee Plot 2/3/7/4940, Near Railway Station, Umarwada, Surat","North Indian, Maharashtrian, Gujarati, Street Foo, Street Food",Umarwada,"+919558530475, +919033671819"
https://www.zomato.com/surat/whiteeggx-umarwada/order,WhiteEggX,"Paikee Plot 56 A, T.P. 34, F.P. 24, Ground Floor, Bhagyoday Industrial Society, New Textile Market, Umarwada, Surat","Street Food, Gujarati, North Indian, Beverage, Beverages",Umarwada,'+916230456784
https://www.zomato.com/surat/laddu-gopal-sweets-fast-food-umarwada/order,Laddu Gopal Sweets & Fast Food,"Plot A-37, 38, Mahendra Park SOC, Near Aimata Circle, Dumbhal, Puna Kumbhariya Road, Umarwada, Surat","Mithai, Street Foo, Street Food",Umarwada,"+919327322111, +919016322111"
https://www.zomato.com/surat/monginis-cake-shop-1-umarwada/order,Monginis Cake Shop,"Shop 17, Shiv Darshan Complex, DV Park Society, Karunesh Nagar, Aai Mata Road, Umarwada, Surat","Baker, Bakery",Umarwada,'+918655910571
https://www.zomato.com/surat/good-days-cafe-umarwada/order,Good Days Cafe,"Shop 2, Aai Mata Road, Beside Unity Hospital, Umarwada, Surat","Fast Food, Beverages, Shak, Shake",Umarwada,"+919833416640, +918108180579"
https://www.zomato.com/surat/kolkatta-lodge-umarwada/order,Kolkatta Lodge,"Plot 26, Fudinawadi, Ring Road, Near Sahara Gate, Umarwada, Surat","Rajasthan, Rajasthani",Umarwada,"+919426818928, +912612328928"
https://www.zomato.com/surat/sri-khandela-canteen-umarwada/order,Sri Khandela Canteen,"74, Shop 3, Plot 60, Ground Floor, Wing C, New Bombay Market, Umarwada, Surat","North Indian, Street Food, Beverage, Beverages",Umarwada,'+919601656090
https://www.zomato.com/surat/sai-krupa-fancy-dhosa-umarwada/order,Sai Krupa Fancy Dhosa,"Shop A/1, Swapn Shrusti Complex, Dumbhal, Bardoli Road, Near I Mata Chowk, Umarwada, Surat","South Indian, Street Foo, Street Food",Umarwada,'+918866890616
https://www.zomato.com/surat/mahesh-pav-bhaji-umarwada/order,Mahesh Pav Bhaji,"9/10, Abhilasha Heights, Aai Mata Chowk, Umarwada, Surat","Chinese, South Indian, Street Food, Sandwich, Pizza, Waffl, Waffle",Umarwada,'+919106026882
https://www.zomato.com/surat/nagpals-chole-bhature-umarwada/order,Nagpal's Chole Bhature,"7/4571, Delhi Gate Circle, Cinema Road, Bagumpura, Umarwada, Surat","North India, North Indian",Umarwada,'+919696587438
