Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/everything-@-99-karanj/order,Everything @ 99,"Flat G/128, Renuka Bhavan G, Yamuna Enterprise, Bombay Market, Puna Road, Karanj, Surat","North India, North Indian",Karanj,'+917874418092
https://www.zomato.com/surat/the-origin-taste-tot-karanj/order,The Origin Taste - TOT,"Shop 01, Ground Floor, Near Aayurvedic College, Swami Aatmanand Saraswati Road, Karanj, Surat","South India, South Indian",Karanj,'+919081250250
https://www.zomato.com/surat/krishna-nasta-centre-karanj/order,Krishna Nasta Centre,"Survey 361/2/A1, Shop 4, Ground Floor, Near Sadhna Chamber, Nana Varachha Road, Karanj, Surat","Fast Food, Street Foo, Street Food",Karanj,'+918758039555
https://www.zomato.com/surat/hotel-de-glance-karanj/order,Hotel De Glance,"7/278, A-1/7/3/B, Gulambab Mill Compound, Opposite Sufi Bag, Station Road, Karanj, Surat","North Indian, Chines, Chinese",Karanj,'+919409617802
https://www.zomato.com/surat/loyals-cafe-karanj/order,Loyal's Cafe,"Shop 34, Ground Floor, Mahek Icon, Sumul Dairy Road, Karanj, Surat","Fast Food, Sandwich, Street Food, Momos, Waffle, Shake, Coffee, Beverage, Beverages",Karanj,'+919723266861
https://www.zomato.com/surat/vrundavan-restaurant-karanj/order,Vrundavan Restaurant,"7/164 & 172, Paiki Basement, Railway Station, Karanj, Surat","Gujarati, North India, North Indian",Karanj,"+919825480777, +919978577700"
https://www.zomato.com/surat/haldi-mirchi-restaurant-karanj/order,Haldi Mirchi Restaurant,"7/418 B, Plot 19 A, Sumul Dairy Road, Karanj, Surat","North Indian, Chinese, Biryan, Biryani",Karanj,'+917820071919
https://www.zomato.com/surat/rangoli-icecream-karanj/order,Rangoli Icecream,"Shop 16, Heerapanna Complex, Karanj, Surat","Ice Cream, Shake, Beverage, Beverages",Karanj,'+917600108563
https://www.zomato.com/surat/hari-om-farsan-mart-karanj/order,Hari Om Farsan Mart,"T.P-3, 52, 53, Shop 23, Plot 1, Ghail Shopping Center, Matawadi Char Rasta, Karanj, Surat","Street Foo, Street Food",Karanj,'+919428145498
https://www.zomato.com/surat/pooja-fast-food-karanj/order,Pooja Fast Food,"Shop 13, Near I C Gandhi School, Karanj, Surat","Fast Food, Pizza, Sandwic, Sandwich",Karanj,'+919998626851
https://www.zomato.com/surat/allure-restaurant-karanj/order,Allure Restaurant,"7A/278/A/1/7/3/B, Paiki, Gulambaba Mill Compond, Near Railway Station Road, Karanj, Surat","Chinese, North India, North Indian",Karanj,'+919409617802
