Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/delhi-dastarkhwan-restaurant-chowk-bazaar/order,Delhi Dastarkhwan Restaurant,"Shop 2, P3 House, Kamal Gali, Chowk Bazaar, Surat","North Indian, Mughla, Mughlai",Chowk Bazaar,'+919984595137
https://www.zomato.com/surat/bismillah-fast-food-and-restaurant-chowk-bazaar/order,Bismillah Fast Food And Restaurant,"Badekha Chakla, Opposite Gujarat Mitra Press, Chowk Bazaar, Surat","North Indian, Mughlai, Street Food, Biryan, Biryani",Chowk Bazaar,"+919265930235, +916370529072"
https://www.zomato.com/surat/madina-hotel-chowk-bazaar/order,Madina Hotel,"Opposite Gujrat Mitra Press Badekha Chakla Chowk Bazaar, Surat","North Indian, Mughlai, Salad, Keba, Kebab",Chowk Bazaar,"+919265930235, +916370529072"
https://www.zomato.com/surat/jay-shankar-lassi-chowk-bazaar/order,Jay Shankar Lassi,"10/2268 Paikee, Near Gujratmitra Press, Kamal Gully, Chowk Bazaar, Surat","Beverages, Dessert, Desserts",Chowk Bazaar,"+919377713999, +919265390726"
https://www.zomato.com/surat/sagar-restaurant-chowk-bazaar/order,Sagar Restaurant,"1/ 3892, Opposite Gujarat Mitra Press, Chowk Bazaar, Surat","North Indian, Mughlai, Biryani, Seafoo, Seafood",Chowk Bazaar,'+917383899852
https://www.zomato.com/surat/tawakal-biryani-center-chowk-bazaar/order,Tawakal Biryani Center,"10/2269, Zaveri Mension, Soni Faliya, Chowk Bazaar, Surat","North Indian, Lebanese, Fast Foo, Fast Food",Chowk Bazaar,'+919978613786
https://www.zomato.com/surat/aunty-momos-chowk-bazaar/order,Aunty Momos,"Shop 4, House- 2210 C, Ground Floor, Sonifalia, Arya Samaj Road, Chowk Bazaar, Surat","Momo, Momos",Chowk Bazaar,'+919408120444
https://www.zomato.com/surat/mr-waffle-momos-chowk-bazaar/order,Mr. Waffle & Momos,"Shop 4, House 2210 C, Ground Floor, Sonifalia, Arya Samaj Road, Chowk Bazaar, Surat","Momos, Waffle, Dessert, Desserts",Chowk Bazaar,'+916351428816
https://www.zomato.com/surat/western-seekh-paratha-1-chowk-bazaar/order,Western Seekh Paratha,"1-950, Ward 11, Sindhiwad, Chowk Bazaar, Surat","North Indian, Biryan, Biryani",Chowk Bazaar,'+918112378910
https://www.zomato.com/surat/a-one-cold-coco-juice-center-chowk-bazaar/order,A One Cold Coco & Juice Center,"Opposite Silk House Market, Main Road, Chowk Bazaar, Surat","Beverages, Shak, Shake",Chowk Bazaar,'+917990192792
https://www.zomato.com/surat/the-belgian-waffle-creamery-chowk-bazaar/order,The Belgian Waffle & Creamery,"House 2210 C, Shop 4, Arya Samaj Road, Chowk Bazaar, Surat","Waffle, Dessert, Desserts",Chowk Bazaar,'+916351428816
https://www.zomato.com/surat/spice-aloopuri-and-khawsa-chowk-bazaar/order,Spice Aloopuri And Khawsa,"101, Sahin Palace, Rani Talav Main Road, Chowk Bazaar, Surat","North Indian, Gujarat, Gujarati",Chowk Bazaar,'+917043313367
https://www.zomato.com/surat/shree-ganesh-dining-hall-chowk-bazaar/order,Shree Ganesh Dining Hall,"11/589, Talawala Ni pole, Nanavat, Chowk Bazaar, Surat","Gujarat, Gujarati",Chowk Bazaar,'+919825315200
https://www.zomato.com/surat/burger-nation-chowk-bazaar/order,Burger Nation,"House 2210/C, Shop 4, Ground Floor, Arya Samaj Road, Chowk Bazaar, Surat","Burge, Burger",Chowk Bazaar,'+916351428816
https://www.zomato.com/surat/delhi-darbar-chowk-bazaar/order,Delhi Darbar,"House 2001, Dariya Mehel, Chowk Bazaar, Surat","North Indian, Mughla, Mughlai",Chowk Bazaar,'+917016644673
