Name,Href,Cuisines
Alhalabi Express,/oman/restaurant/679416/alhalabi-express-qurm?aid=1380,"Bbq, Shawarma, Snacks"
Wok Stars,/oman/restaurant/672104/wok-stars-ghubrah-janubiyyah?aid=1380,"Chinese, Seafood, Noodles"
MAD FOR MEXICAN,/oman/restaurant/719580/mad-for-mexican-ghala?aid=1380,"Mexican, Wraps, Beverages"
Saladicious,/oman/restaurant/674810/saladicious-ghubrah-janubiyyah?aid=1380,"Salad, Healthy, Bowls"
Animal World,/oman/restaurant/43706/animal-world-al-khuwayr-north-muscat?aid=1380,Specialty Store
Carrefour,/oman/grocery/34180/carrefour-mgm-muscat?aid=1380,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/700730/fashion-eyes-qurm?aid=1380,cosmetics
Al Meera,/oman/grocery/699217/al-meera-panorama-muscat?aid=1380,"Hypermarket, Grocery"
Scientific Pharmacy,/oman/pharmacy/659968/scientific-pharmacy-azaiba-muscat?aid=1380,Pharmacy
Roses & Gifts Corner,/oman/flower/600795/roses-gifts-corner-ansab?aid=1380,Flowers
Gheyr,/oman/restaurant/729644/gheyr-al-ghubra-ash-shamaliyyah?aid=1380,"Cafe, Coffee, Desserts"
Sammy`s Bakeshop,/oman/restaurant/725481/sammys-bakeshop-al-ghubra-ash-shamaliyyah?aid=1380,Bakery
Tea Corner,/oman/restaurant/727103/tea-corner-azaiba?aid=1380,"Cafe, Beverages, Sandwiches"
Ray's Bagels,/oman/restaurant/634452/rays-bagels-al-ghubra-ash-shamaliyyah?aid=1380,"Bagel, Sandwiches, Healthy"
Tea Day,/oman/restaurant/669336/tea-day-al-ghubra-ash-shamaliyyah?aid=1380,"Cafeteria, Sandwiches, Beverages"
The Asian,/oman/restaurant/615744/the-asian-ghubrah-janubiyyahghubrah-janubiyyah?aid=1380,"Chinese, Indian, Filipino"
Tea Corner,/oman/restaurant/727103/tea-corner-azaiba?aid=1380,"Cafe, Beverages, Sandwiches"
Al Tarboosh,/oman/restaurant/47310/al-tarboosh-al-ghubra-ash-shamaliyyah?aid=1380,"Sandwiches, Grills, Shawarma"
Ray's Bagels,/oman/restaurant/634452/rays-bagels-al-ghubra-ash-shamaliyyah?aid=1380,"Bagel, Sandwiches, Healthy"
malek alsmak,/oman/restaurant/726528/king-fish-seafood-al-ghubra-ash-shamaliyyah?aid=1380,"Seafood, Arabic, Fish/Seafood"
Fruitella,/oman/restaurant/669130/fruitella?aid=1380,"Juices, Milkshakes, Beverages"
Juice Box,/oman/restaurant/720727/juice-box-azaiba?aid=1380,"Beverages, Juices, Healthy"
Nar Sweets Bakery Coffee,/oman/restaurant/45760/nar-sweets-bakery-coffee-azaiba?aid=1380,"Bakery, Pies, Desserts"
Icy Pops,/oman/restaurant/728486/icy-pops?aid=1380,"Ice Cream, Desserts, Healthy"
Organic Coco Bowls,/oman/restaurant/621931/organic-coco-bowls-azaiba?aid=1380,"Juices, Bowls, Healthy"
Tea Stop,/oman/restaurant/34908/tea-stopal-ghubra-ash-shamaliyyah?aid=1380,"Beverages, Desserts"
Turkish Days,/oman/restaurant/23189/turkish-days-ghubrah-janubiyyah?aid=1380,"Sandwiches, Grills, Pastries"
Domino's Pizza,/oman/restaurant/2922/dominos-pizza-ghubrah-janubiyyah?aid=1380,"Pizza, International, Italian"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=1380,Charity
Dar Al Mahashi Restaurant,/oman/restaurant/730604/dar-al-mahashi-restaurant-azaiba?aid=1380,"Egyptian, Arabic, Mezze"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=1380,Charity
Ofair Omani Food Restaurant,/oman/restaurant/615890/ofair-omani-food-restaurant-al-ghubrah?aid=1380,"Grills, Chicken, Seafood"
Automatic Lebanese,/oman/restaurant/703101/automatic-lebanese-al-ghubra-ash-shamaliyyah?aid=1380,"Grills, Sandwiches, Beverages"
"Burger Place, Al Ghubra Ash Shamaliyyah",/oman/restaurant/692484/burger-place-al-ghubra-ash-shamaliyyah?aid=1380,"Burgers, Sandwiches, American"
Café Amazon,/oman/restaurant/640507/caf-amazon--ghubra-beach?aid=1380,"Cafe, Beverages, Sandwiches"
Vasanta Bhavan,/oman/restaurant/666415/vasanta-bhavan-bosher--ghala?aid=1380,"Vegetarian, Chinese, Indian"
Trivandrum Chicken Corner,/oman/restaurant/726699/trivandrum-chicken-corner-al-ghubra-ash-shamaliyyah?aid=1380,"Chicken, Indian"
Al Yemen Al Saeed Restaurant,/oman/restaurant/658384/al-yemen-al-saeed-restaurant-al-ghubra-ash-shamaliyyah?aid=1380,"Grills, Mandi"
"Tea Time Break, Azaiba",/oman/restaurant/712461/tea-time-break-azaiba?aid=1380,"Sandwiches, Wraps, Burgers"
180 shaawarma & falaafel,/oman/restaurant/45868/180-shaawarma-falaafel-bawshar?aid=1380,"Shawarma, Sandwiches, Arabic"
Turkish Suleyman Pasha,/oman/restaurant/704805/turkish-suleyman-pasha-ghubrah?aid=1380,"Pies, Pizza, Grills"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=1380,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=1380,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=1380,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=1380,Charity
Naranji Maharaj,/oman/restaurant/696285/naranji-maharaj-ghubrah-janubiyyah?aid=1380,"Desserts, Arabic sweets, Snacks"
OOH!,/oman/restaurant/719661/ooh-ghubrah-janubiyyah?aid=1380,"Beverages, Hot dogs, Sandwiches"
Trivandrum Chicken Corner,/oman/restaurant/726699/trivandrum-chicken-corner-al-ghubra-ash-shamaliyyah?aid=1380,"Chicken, Indian"
Extract coffee & Roastery,/oman/restaurant/727389/extract-coffee-roastery-bawshar?aid=1380,"Beverages, Coffee"
Dar Al Mahashi Restaurant,/oman/restaurant/730604/dar-al-mahashi-restaurant-azaiba?aid=1380,"Egyptian, Arabic, Mezze"
Simitci Duniyasi,/oman/restaurant/620258/simitci-duniyasi-muscat-grand-mallbawshar?aid=1380,"Cafe, Beverages, Pizza"
SARAVANAA BHAVANVe,/oman/restaurant/2096/saravanaa-bhavan-khuwair?aid=1380,Vegetarian
Dukanah Cafe,/oman/restaurant/34600/dukanah-cafe-al-ghubra-ash-shamaliyyah?aid=1380,"Breakfast, Arabic, Beverages"
Al Yemen Al Saeed Restaurant,/oman/restaurant/658384/al-yemen-al-saeed-restaurant-al-ghubra-ash-shamaliyyah?aid=1380,"Grills, Mandi"
Ofair Omani Food Restaurant,/oman/restaurant/615890/ofair-omani-food-restaurant-al-ghubrah?aid=1380,"Grills, Chicken, Seafood"
Mango Talaat,/oman/restaurant/30517/mango-talaat-khuwair-2al-khuwayr-north?aid=1380,"Desserts, Juices, Fruits"
Healthy Lab,/oman/restaurant/708505/healthy-lab-al-ghubrah-janubiyyah?aid=1380,"Healthy, Beverages, Sandwiches"
Lozan Bakery,/oman/restaurant/710063/lozan-bakery-al-ghubra-ash-shamaliyyah?aid=1380,"Bakery, Pastries, Desserts"
BILAL CAFE & RESTAURANT,/oman/restaurant/712816/bilal-cafe-restaurant-al-ghubra-ash-shamaliyyah?aid=1380,"International, Beverages, Pastries"
Excellent tea,/oman/restaurant/698908/excellent-tea-bawshar?aid=1380,"Sandwiches, Arabic, Bakery"
"Burger Place, Al Ghubra Ash Shamaliyyah",/oman/restaurant/692484/burger-place-al-ghubra-ash-shamaliyyah?aid=1380,"Burgers, Sandwiches, American"
Nahl,/oman/restaurant/717670/nahl-khuwair-33?aid=1380,"Cafe, Beverages, Pastries"
Haret Al Falafel,/oman/restaurant/721422/haret-al-falafel-azaiba?aid=1380,"International, Breakfast, Sandwiches"
Caribou Coffee,/oman/restaurant/35779/caribou-coffeekhuwair-33?aid=1380,"Sandwiches, Beverages, Coffee"
Bait Al Bukhari Resturant,/oman/restaurant/720545/bait-al-bukhari-resturant-al-ghubra-ash-shamaliyyah?aid=1380,"Arabic, Grills"
