Name,Href,Cuisines
Modern Oman Bakery,/oman/restaurant/636732/modern-oman-bakery-nizwa?aid=5657,"Desserts, Beverages, Pastries"
Domino's Pizza,/oman/restaurant/12529/dominosnizwa?aid=5657,"Pizza, International, Italian"
Al Hudhud Turkish,/oman/restaurant/693868/al-hudhud-nizwa-falaj-al-daris?aid=5657,"Shawarma, Indian, Sandwiches, Pizza, Juices, Bbq"
Tropical Juices & Ice Cream,/oman/restaurant/718730/tropical-juices-ice-cream-hay-al-turath-north?aid=5657,"Ice Cream, Ice cream, Juices"
Mango Fruit,/oman/restaurant/615681/mango-fruit-marfa-dares?aid=5657,"Juices, Fruits, Beverages"
Dar Al Mahashi Restaurant,/oman/restaurant/721469/dar-al-mahashi-restaurant-nizwa-suq?aid=5657,"Egyptian, Arabic, Mezze"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=5657,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5657,Charity
aaloo,/oman/restaurant/730425/aaloo-nizwa-suq?aid=5657,"Burgers, Desserts, Arabic, Juices"
MR DO,/oman/restaurant/719021/mr-do-nizwa?aid=5657,"Cafe, Coffee, Desserts"
Kucu,/oman/restaurant/704579/kucu-firq?aid=5657,"Fast food, Sandwiches"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5657,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=5657,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=5657,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=5657,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=5657,Charity
Mahashi Al Obd,/oman/restaurant/690299/mahashi-al-obd-firq?aid=5657,"Arabic, Burgers, Egyptian"
ICE FLAVOUR,/oman/restaurant/728755/ice-flavour-nizwa-suq?aid=5657,"Beverages, Ice cream, Desserts"
Al Madhghoot Al Saudi,/oman/restaurant/692187/al-madhghoot-al-saudi-firq?aid=5657,"Arabic, Grills, Saudi"
Al Fairoz,/oman/restaurant/722541/al-fairoz-nizwa-suq?aid=5657,"Sandwiches, Juices, Shawarma"
Boom Burger & Sweets,/oman/restaurant/45547/boom-burger-sweets-farq?aid=5657,"Burgers, Sandwiches, American"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=5657,Charity
Spaks,/oman/restaurant/719120/spaks-nizwa-suq?aid=5657,"Pizza, Beverages, Desserts"
Maqeel Cafe,/oman/restaurant/707068/maqeel-cafe?aid=5657,"Coffee, Desserts, Beverages"
Al Ain Mart,/oman/grocery/655701/al-ain-mart-firq?aid=5657,"Supermarket , Grocery"
Italian Barista Cafe,/oman/restaurant/713906/italia-baresta-cafe-firq?aid=5657,"Pizza, Pasta, Burgers"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=5657,Charity
Luqya Cafe,/oman/restaurant/729422/luqya-cafe-nizwa-suq?aid=5657,"Cafe, Beverages, Desserts"
Carrefour,/oman/grocery/47399/carrefour-nizwa?aid=5657,"Hypermarket, Grocery"
Mahashi Aldar,/oman/restaurant/675533/mahashi-aldar-hay-al-turath-north?aid=5657,"Sandwiches, Juices, Burgers"
Saif Al Arab Coffee Shop,/oman/restaurant/620446/saif-al-arab-coffee-shop-mudah?aid=5657,"Burgers, Sandwiches, American"
"Deli Pizza, Nizwa",/oman/restaurant/706277/deli-pizza-nizwa?aid=5657,"Pizza, Beverages, Pasta"
Meshaltat,/oman/restaurant/720831/meshaltat-nizwa-suq?aid=5657,"Pies, Manaqeesh, Pizza"
Coffee shop,/oman/restaurant/637054/coffee-shop-firq?aid=5657,"Sandwiches, Desserts, Juices"
CHEEZR Fries & More,/oman/restaurant/687057/cheezr-fries-more-nizwa-suq?aid=5657,"Burgers, Pasta, Hot dogs"
Fusul,/oman/restaurant/689447/fusul-firq?aid=5657,"Beverages, Desserts, Cafe"
Blast Burger,/oman/restaurant/44005/blast-burger-firq?aid=5657,"Burgers, Sandwiches, Desserts"
Fathair Al Quma,/oman/restaurant/48352/fathair-al-quma-karshaa-senaeya-industrial-area?aid=5657,"Pizza, Beverages, Pies"
Qotoof,/oman/restaurant/706813/qotoof-firq?aid=5657,"Beverages, Bakery, Cafe"
The North Turkish,/oman/restaurant/719639/the-north-turkish-hay-al-turath-north?aid=5657,"Turkish, Grills, Pastries"
Jarnan Roses,/oman/flower/601425/jarnan-roses-firq?aid=5657,Flowers
Ephone,/oman/restaurant/699168/ephone-nizwa-grand-mall?aid=5657,Electronics
Trabzon,/oman/restaurant/732138/trabzon-nizwa-suq?aid=5657,"Shawarma, Grills, Doner"
Fruit Park,/oman/restaurant/46634/fruit-park-hay-al-ain?aid=5657,"Shawarma, Sandwiches, Arabic"
Kunafa Hala,/oman/restaurant/695535/kunafa-hala-nizwa?aid=5657,"Desserts, Cafe, Beverages"
AL KAS,/oman/restaurant/723313/al-kas-karsha?aid=5657,"Sandwiches, Pizza, Beverages"
Drisha,/oman/restaurant/724472/drisha-nizwa-suq?aid=5657,"Beverages, Fast food, Desserts"
Algeria Chef,/oman/restaurant/729119/algeria-chef-hay-al-turath-north?aid=5657,"Italian, Pizza, Burgers"
Cheese Prata,/oman/restaurant/617597/cheese-prata-nizwa-suq?aid=5657,"Sandwiches, Beverages, Pies"
Bawabat Nizwa Restaurant,/oman/restaurant/622352/bawabat-nizwa-restaurant-nizwa-suq?aid=5657,"Grills, Burgers, Asian"
Liwan Nizwa restaurant,/oman/restaurant/714879/liwan-nizwa-restaurant-nizwa-suq?aid=5657,"Arabic, Grills, Pastries"
Al Aqr Traditional Resturent,/oman/restaurant/693009/al-aqr-traditional-resturent-nizwa-suq?aid=5657,"Arabic, Beverages, Grills"
Turath Al Mandi Restaurant,/oman/restaurant/689996/turath-al-mandi-restaurant-nizwa-suq?aid=5657,"Arabic, Grills, Breakfast"
Baskin Robbins,/oman/restaurant/690645/baskin-robbins-nizwa-suq?aid=5657,"Ice cream, Cakes, Desserts"
Majestic Burger,/oman/restaurant/640573/majestic-burger-nizwa-suq?aid=5657,"Burgers, Sandwiches, Snacks"
Fantastic Juice,/oman/restaurant/619085/fantastic-juice-wakalat-street?aid=5657,"Beverages, Juices, Milkshakes"
Arkhabeel For Zanzibar Food,/oman/restaurant/46674/arkhabeel-for-zanzibar-food-nizwa-suq?aid=5657,"Pastries, Arabic, Bakery"
SuperCup Karak,/oman/restaurant/717545/supercup-karak-nizwa-suq?aid=5657,"Arabic, Coffee, Breakfast"
AJMAL TEA,/oman/restaurant/693274/ajmal-tea--nizwa-nizwa-suq?aid=5657,"Arabic, Pies, Sandwiches"
Waffle Bite,/oman/restaurant/34968/waffle-bitenizwa-hospital-old?aid=5657,"Burgers, Desserts, Crepes"
"VOX Cinemas - Popcorn, Nachos & Cinema Snacks",/oman/restaurant/49585/vox-cinemas-nizwa?aid=5657,"Fast food, Snacks, Desserts"
Pizza Hour,/oman/restaurant/688878/pizza-hour-nizwa?aid=5657,"Pizza, Burgers"
Bun And Bur,/oman/restaurant/708064/bun-bur-nizwa-suq?aid=5657,"Pastries, Desserts, American"
Spezia PIzza,/oman/restaurant/676191/spezia-pizza-firq?aid=5657,"Pizza, Beverages, Italian"
Ajmal,/oman/restaurant/691134/ajmal-nizwa-suq?aid=5657,Perfumes
Barbeque Nation,/oman/restaurant/21085/bbq-nation-nizwa?aid=5657,"Grills, Biryani, Indian"
