Name,Href,Cuisines
Burger Coppa,/oman/restaurant/687646/burger-coppa-buraimi-university?aid=2707,"Beverages, Burgers, Sandwiches"
Papa Johns,/oman/restaurant/699936/papa-johns-buraimi-university?aid=2707,"Pizza, Pastries, Italian"
Sultan Coffeeshop,/oman/restaurant/660087/sultan-coffeeshop-buraimi-university?aid=2707,"Beverages, Burgers, Sandwiches"
Al Bukhari Al Aseel,/oman/restaurant/652545/al-bukhari-al-aseel-ard-elgaw?aid=2707,"Grills, Chicken, Seafood"
Sad Mareb Restaurant,/oman/restaurant/728341/sad-mareb-restaurant-ard-elgaw?aid=2707,"Omani, Arabic"
Sheksper Coffee,/oman/restaurant/47157/sheksper-coffee-saraa?aid=2707,"Desserts, Beverages, Chocolate"
Shaghf,/oman/restaurant/689238/shaghf-saraa?aid=2707,"Beverages, Desserts"
Sandwich Station,/oman/restaurant/717299/sub-sandwich-station-buraimi-university?aid=2707,"Sandwiches, Fast food, Burgers"
"Aseer Time, Al Helie",/oman/restaurant/691910/aseer-time-al-helie?aid=2707,"Beverages, Ice cream, Milkshakes"
TEA AL MUHAFADHA CAFE,/oman/restaurant/704400/tea-al-muhafadha-cafe-mazara-al-aqda?aid=2707,"Arabic, Pastries, Sandwiches"
Ibn Naghmash Kitchen & Restaurant For Mandi,/oman/restaurant/659461/ibn-naghmash-kitchen-restaurant-for-mandi-al-gherifa?aid=2707,"Mandi, Arabic"
Neuchatel,/oman/restaurant/631878/neuchatel-saraa?aid=2707,"Chocolate, Desserts, International"
Al Bait Al Fakhir Mandi,/oman/restaurant/717965/al-bait-al-fakhir-mandi-hamasa-shaabiyah?aid=2707,"Arabic, Beverages, Mandi"
Baith Al Shay,/oman/restaurant/679410/baith-al-shay-buraimi-industrial?aid=2707,"Sandwiches, Beverages, Burgers"
Al Nores Restuarnt & Coffee Shop,/oman/restaurant/728592/al-nores-restuarnt-coffee-shop-buraimi-university?aid=2707,"Indian, Sandwiches, Grills"
Mango Talaat,/oman/restaurant/616575/mango-talaat-buraimi?aid=2707,"Desserts, Juices, Fruits"
Croissant Spot,/oman/restaurant/718021/croissant-spot-buraimi-university?aid=2707,"Bakery, Beverages"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2707,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2707,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2707,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2707,Charity
Al Dar Al Hadith Bakeries And Markets,/oman/restaurant/729580/al-dar-al-hadith-bakeries-and-markets-buraimi-university?aid=2707,"Bakery, Pastries, Pastries & Sweets"
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2707,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2707,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2707,Charity
Al Mahashi Time,/oman/restaurant/690503/al-mahashi-time?aid=2707,"Mezze, Desserts"
TAIBAT AL SHAM MODERN RESTAURANT,/oman/restaurant/702816/taibat-al-sham-modern-restaurantsaraa?aid=2707,"Arabic, Grills, Pastries"
Wadi Al Jazy Restaurant,/oman/restaurant/676840/wadi-al-jazy-restaurant-buraimi-industrial?aid=2707,"Cafeteria, Sandwiches, Beverages"
Abo Mohammed Omani Food,/oman/restaurant/708931/abo-mohammed-omani-food-buraimi-industrial?aid=2707,"Arabic, Omani, Machbouss"
Genad,/oman/restaurant/690720/genad-buraimi-industrial?aid=2707,"Cafe, Beverages, Desserts"
"Al Sham Fruit Juices, Buraimi Industrial",/oman/restaurant/51650/al-sham-fruit-juices-buraimi-industrial?aid=2707,"Juices, Pizza, Beverages"
Line Cafe,/oman/restaurant/642416/line-cafe-khadrah-al-sieh?aid=2707,"Desserts, Beverages, Acai"
Domino's Pizza,/oman/restaurant/14858/dominos-pizza-al-gherifaburaimi?aid=2707,"Pizza, International, Italian"
Black Art,/oman/restaurant/725667/black-art-saraa?aid=2707,"Coffee, Desserts"
Chilli Cafe,/oman/restaurant/709216/chilli-cafe-buraimi-university?aid=2707,"Sandwiches, Arabic, Beverages"
Miss Kunafa,/oman/restaurant/34976/miss-kunafaal-gherifa?aid=2707,"Arabic sweets, Desserts, Beverages"
Grill & Shaw,/oman/restaurant/714323/grill-shaw-buraimi-industrial?aid=2707,"Grills, Fast food, Beverages"
Dhiafat Al Buraimi,/oman/restaurant/36277/dhiafat-al-buraimi-al-gherifa?aid=2707,"Arabic, Biryani, Mandi"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2707,Charity
Pizza Hut,/oman/restaurant/663966/pizza-hut-buraimikhadrah-al-sieh-new?aid=2707,"Pizza, International, Italian"
Healthy Lounge,/oman/restaurant/710044/healthy-lounge-buraimi-industrial?aid=2707,"International, Healthy, Beverages"
