Name,Href,Cuisines
Shako Mako,/oman/restaurant/725081/shako-mako-tawi-bedi-guish?aid=8894,"Juices, Beverages"
Al Ridha Restaurant,/oman/restaurant/682245/al-ridha-restaurant-tawi-bedi-guish?aid=8894,"Arabic, International, Yemeni"
Juice As you like,/oman/restaurant/600444/juice-as-you-like-tawi-bedi-guish?aid=8894,"Arabic sweets, Desserts, Beverages"
AL AZZAF,/oman/restaurant/706284/al-azzaf-al-afrad?aid=8894,"Arabic, Beverages, Omani"
Estrella Cafe,/oman/restaurant/712671/estrella-cafe-al-tarif?aid=8894,"Cafe, Sandwiches, Desserts"
Floyo,/oman/restaurant/672054/floyo-al-afrad?aid=8894,"Beverages, Smoothies, Ice cream"
Burger Street,/oman/restaurant/600362/burger-street-batha-hilal?aid=8894,"Burgers, Pizza, Shawarma"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=8894,Charity
Baskin Robbins,/oman/restaurant/600941/baskin-robbins-al-afrad?aid=8894,"Ice cream, Cakes, Desserts"
Saffron Mandi Yemeni,/oman/restaurant/600852/saffron-mandi-yemeni-tawi-bedi-guish?aid=8894,"Grills, Bbq, Arabic"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=8894,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=8894,Charity
Al Mahashi Time,/oman/restaurant/685524/al-mahashi-time?aid=8894,"Mezze, Desserts"
Hurof cafe,/oman/restaurant/664916/hurof-cafe-al-afrad?aid=8894,"Beverages, Coffee, Cafe"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=8894,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=8894,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=8894,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=8894,Charity
Burger Garage,/oman/restaurant/28744/burger-garage-al-suwaiq?aid=8894,"Burgers, Sandwiches"
"Tea Time, New Souq",/oman/restaurant/645390/tea-time-new-souq?aid=8894,"Sandwiches, Wraps, Burgers"
DAR AL RAQI RESTAURANT,/oman/restaurant/711154/dar-al-raqi-restaurant-batha-hilal?aid=8894,"Arabic, Beverages, Pakistani"
Maydat Al Noman,/oman/restaurant/602837/maydat-al-noman-al-afrad?aid=8894,"Mandi, Arabic, Chicken"
Chick Fil,/oman/restaurant/602645/chick-fil-tawi-bedi-guish?aid=8894,"Burgers, Sandwiches, Beverages"
New Juice World,/oman/restaurant/618870/new-juice-worldal-afrad?aid=8894,"Milkshakes, Beverages, Juices"
Italian Barista Cafe,/oman/restaurant/600380/italia-baresta-cafe-batha-hilal?aid=8894,"Pizza, Pasta, Burgers"
OFC,/oman/restaurant/706071/ofc-khabbat-ul-khamis?aid=8894,"Sandwiches, Wraps, Fried chicken"
