Name,Href,Cuisines
One Bit Burger,/oman/restaurant/663339/one-bit-burger-ghubrah-janubiyyah?aid=5654,"Burgers, American, Pasta"
Carrefour,/oman/grocery/34180/carrefour-mgm-muscat?aid=5654,"Hypermarket, Grocery"
Al Meera,/oman/grocery/625126/al-meera-azaiba-muscat?aid=5654,"Hypermarket, Grocery"
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=5654,"Supermarket , Grocery"
Bamboo Restaurant,/oman/restaurant/726590/bamboo-restaurant-ghala?aid=5654,"Arabic, Beverages, Indian"
Taste of China,/oman/restaurant/713848/taste-of-china-azaiba?aid=5654,"Chinese, Street food"
Mai Thai,/oman/restaurant/639110/mai-thai-azaiba?aid=5654,"Thai, Asian, Seafood"
Dolma,/oman/restaurant/652493/dolma-al-ansab?aid=5654,Mezze
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5654,Charity
Vasanta Bhavan,/oman/restaurant/666415/vasanta-bhavan-bosher--ghala?aid=5654,"Vegetarian, Chinese, Indian"
MEITO,/oman/restaurant/657210/meito-azaiba?aid=5654,"Cafe, Beverages, Sandwiches"
STARTECH MIDDLE EAST,/oman/restaurant/667285/startech-middle-east-al-azaiba-south?aid=5654,Electronics
South Express,/oman/restaurant/665537/south-express-ghala?aid=5654,"Grills, Chicken, Asian"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5654,Charity
The Asian Kitchen,/oman/restaurant/642965/the-asian-kitchen-ghala?aid=5654,"Thai, Asian, Chinese"
Royal Oven,/oman/restaurant/40339/royal-oven-al-athiba?aid=5654,"Desserts, Cakes"
Big Bao Bun,/oman/restaurant/658233/big-bao-bun-ghala?aid=5654,"Sandwiches, Japanese, Beverages"
Anjappar,/oman/restaurant/43640/anjappar-ghala?aid=5654,"Chicken, Seafood, Biryani"
Take Biryani,/oman/restaurant/659088/take-biryani-ghala?aid=5654,"Biryani, Indian, Curry"
Malabar Ghala,/oman/restaurant/729738/malabar-ghala-ghala?aid=5654,"Indian, Biryani, Chicken"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=5654,Charity
Izmir Turkish Restaurant,/oman/restaurant/600021/izmir-restaurant-azaiba?aid=5654,"Grills, Pies, Turkish"
Chop Chop,/oman/restaurant/721346/chop-chop-ghala?aid=5654,"Chinese, Indian, International, Asian"
Al Deyar Restaurant & Cafe,/oman/restaurant/699408/al-deyar-ghala?aid=5654,"Grills, Sandwiches, Seafood"
Bang Burger,/oman/restaurant/721114/bang-burger-ghala?aid=5654,"Burgers, Sandwiches, International"
Hyderabadi Special Food,/oman/restaurant/51908/hyderabad-special-food-ghala?aid=5654,"Grills, Biryani, Chicken"
Dama Rose Arabic Sweets,/oman/restaurant/704279/dama-rose-arabic-sweets-azaiba?aid=5654,Desserts
"tropical, Ghala",/oman/restaurant/41251/tropical-ghala?aid=5654,"Beverages, Juices, Smoothies"
Noodle Lab,/oman/restaurant/679394/noodle-labal-ghubra-ash-shamaliyyah?aid=5654,"Asian, Chinese, International"
Juice N' Shake,/oman/restaurant/697738/juice-n-shake-al-ansab?aid=5654,"Beverages, Desserts"
SO.,/oman/restaurant/684439/so-azaiba?aid=5654,"Ice cream, Desserts"
