Name,Href,Cuisines
Carrefour,/oman/grocery/36469/carrefour-salalah?aid=5611,"Hypermarket, Grocery"
Scientific Pharmacy,/oman/pharmacy/664036/scientific-pharmacy-salalah1al-hafa?aid=5611,Pharmacy
Camel Cookies,/oman/restaurant/642298/camel-cookies-shamal-ad-dahariz?aid=5611,"Beverages, Desserts, International"
Tea Station,/oman/restaurant/686911/tea-station-shamal-ad-dahariz?aid=5611,"Coffee & Tea, Sandwiches, Desserts"
McCafé,/oman/restaurant/671190/mccaf-ar-rubat?aid=5611,"Donuts, Coffee, Cakes"
Modern Oman Bakery,/oman/restaurant/602933/modern-oman-bakery-saada?aid=5611,"Desserts, Beverages, Pastries"
Mood Coffee Plus,/oman/restaurant/661747/mood-coffee-plus-al-saadahjanub-madinat-as-saad?aid=5611,"Desserts, Beverages, Sandwiches"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=5611,Charity
Qater Al Arabi Restaurant,/oman/restaurant/616114/al-qatar-al-arabi-janub-madinat-as-saad?aid=5611,"Grills, Sandwiches, Pizza"
Baskin Robbins,/oman/restaurant/653136/baskin-robbins-saadaawqad-al-janubiyyah?aid=5611,"Ice cream, Cakes, Desserts"
Dolce Black Cafe,/oman/restaurant/725031/dolce-black-cafe-shamal-ad-dahariz?aid=5611,"Coffee, Beverages"
Balsamina Cafe,/oman/restaurant/712456/balsamina-cafe-janub-madinat-as-saad?aid=5611,"Cafe, Coffee, Desserts"
Akel Al Mama,/oman/restaurant/601420/akel-al-mama-janub-madinat-as-saad?aid=5611,"Cafe, Beverages, Grills"
KRNSHES,/oman/restaurant/689349/krnshes?aid=5611,"Burgers, Fast food, Chicken"
Freej Al Mubarakiya,/oman/restaurant/663152/freej-al-mubarakiya-janub-madinat-as-saadah?aid=5611,"Grills, Kebab, Seafood"
VERDEMELA,/oman/restaurant/690254/verdemela-shamal-ad-dahariz?aid=5611,"Burgers, Pasta, Coffee, Cakes"
