Name,Href,Cuisines
Mango Fruit,/oman/restaurant/615679/mango-fruit-firq?aid=4691,"Juices, Fruits, Beverages"
Meshaltat,/oman/restaurant/720831/meshaltat-nizwa-suq?aid=4691,"Pies, Manaqeesh, Pizza"
Al Thawq Al Rafee,/oman/restaurant/671386/al-thawq-al-rafee-firq?aid=4691,"Biryani, Chicken, Indian"
Carlito Café,/oman/restaurant/48353/carlito-caf-firq?aid=4691,"Beverages, Coffee, Desserts"
Sukar Khafeef,/oman/restaurant/666821/sukar-khafeef-nizwa?aid=4691,"Sandwiches, Desserts, Beverages"
Shahad AL Jazeera,/oman/restaurant/44062/shahad-al-jazeera-firq?aid=4691,"Desserts, Arabic, Arabic sweets"
Line Al Neil Restaurant,/oman/restaurant/626050/line-al-neil-restaurant-firq?aid=4691,"Grills, Biryani, Burgers"
Blast Burger,/oman/restaurant/44005/blast-burger-firq?aid=4691,"Burgers, Sandwiches, Desserts"
Karakccino,/oman/restaurant/691147/karakccino-firq?aid=4691,"Sandwiches, Beverages"
Amazing Burgers,/oman/restaurant/653956/amazing-burgers-nizwa?aid=4691,"Burgers, Sandwiches, Wraps"
Tropical Juices & Ice Cream,/oman/restaurant/718730/tropical-juices-ice-cream-hay-al-turath-north?aid=4691,"Ice Cream, Ice cream, Juices"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=4691,Charity
Waffle Bite,/oman/restaurant/34968/waffle-bitenizwa-hospital-old?aid=4691,"Burgers, Desserts, Crepes"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=4691,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=4691,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=4691,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=4691,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=4691,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=4691,Charity
Fusul,/oman/restaurant/689447/fusul-firq?aid=4691,"Beverages, Desserts, Cafe"
TEA CITY,/oman/restaurant/694253/tea-city-firq?aid=4691,"Pastries, Burgers, Sandwiches"
Al Rayyan Turkish,/oman/restaurant/630063/al-rayyan-turkish-nizwahay-al-turath-north?aid=4691,"Grills, Shawarma, Pies"
Fursaad,/oman/restaurant/674922/fursaad-firq?aid=4691,"Beverages, Smoothies, Coffee"
Muscat Grills,/oman/restaurant/694252/muscat-grills-firq?aid=4691,"Burgers, Sandwiches, Pasta"
"Aseer Time, Nizwa Grand Mall",/oman/restaurant/36924/aseer-time-nizwa-grand-mall?aid=4691,"Desserts, Ice cream, Milkshakes"
Shaghf,/oman/restaurant/690288/shaghf-firq?aid=4691,"Beverages, Coffee, Desserts"
