Name,Href,Cuisines
Couple Cookies,/oman/restaurant/704530/couple-cookies-ash-sharqiyah?aid=5514,"Desserts, Cafe, Coffee"
LLIT,/oman/restaurant/708432/llit-al-ayjah?aid=5514,"Burgers, Beverages, Fast food"
Phenuq Cafe,/oman/restaurant/34889/phenuq-cafe-harat-al-balush?aid=5514,"Beverages, Desserts"
Papa Johns,/oman/restaurant/689132/papa-johns-hillat-al-kahraba?aid=5514,"Pizza, Pastries, Italian"
Xo samoli,/oman/restaurant/620835/xo-samoli-al-barr?aid=5514,"Cafe, Beverages, Sandwiches"
Zaki Fried Chicken,/oman/restaurant/637760/zaki-fried-chicken-nimah?aid=5514,"Fast food, Pizza, Pasta"
Brew Oz Speciality Coffee,/oman/restaurant/643238/brew-oz-speciality-coffee-suq?aid=5514,Beverages
Knafeh And Fork,/oman/restaurant/721355/knafeh-and-fork-suq?aid=5514,"Desserts, Coffee, Arabic sweets"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5514,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5514,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=5514,Charity
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=5514,"Fast food, Pizza, Pasta"
DFC,/oman/restaurant/727795/dfc-ar-rusagh?aid=5514,"Sandwiches, Wraps, Fried chicken"
Step one,/oman/restaurant/687773/step-one-hillat-al-kahraba?aid=5514,"American, Beverages, Pastries & Sweets"
LIMEWOOD RESTAURANT,/oman/restaurant/715956/limewood-restaurant-murtafa?aid=5514,"Indian, Arabic, Beverages"
Couple Cookies,/oman/restaurant/704530/couple-cookies-ash-sharqiyah?aid=5514,"Desserts, Cafe, Coffee"
LLIT,/oman/restaurant/708432/llit-al-ayjah?aid=5514,"Burgers, Beverages, Fast food"
Phenuq Cafe,/oman/restaurant/34889/phenuq-cafe-harat-al-balush?aid=5514,"Beverages, Desserts"
Papa Johns,/oman/restaurant/689132/papa-johns-hillat-al-kahraba?aid=5514,"Pizza, Pastries, Italian"
Xo samoli,/oman/restaurant/620835/xo-samoli-al-barr?aid=5514,"Cafe, Beverages, Sandwiches"
Zaki Fried Chicken,/oman/restaurant/637760/zaki-fried-chicken-nimah?aid=5514,"Fast food, Pizza, Pasta"
Brew Oz Speciality Coffee,/oman/restaurant/643238/brew-oz-speciality-coffee-suq?aid=5514,Beverages
Knafeh And Fork,/oman/restaurant/721355/knafeh-and-fork-suq?aid=5514,"Desserts, Coffee, Arabic sweets"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5514,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5514,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=5514,Charity
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=5514,"Fast food, Pizza, Pasta"
DFC,/oman/restaurant/727795/dfc-ar-rusagh?aid=5514,"Sandwiches, Wraps, Fried chicken"
Step one,/oman/restaurant/687773/step-one-hillat-al-kahraba?aid=5514,"American, Beverages, Pastries & Sweets"
LIMEWOOD RESTAURANT,/oman/restaurant/715956/limewood-restaurant-murtafa?aid=5514,"Indian, Arabic, Beverages"
