Name,Href,Cuisines
Antares Cafe,/oman/restaurant/655681/antares-cafe-sahem-heights?aid=9518,"Desserts, Beverages, Cakes"
Tarboosh Agha,/oman/restaurant/664584/tarboosh-agha?aid=9518,"Grills, Burgers"
ASEER TIME,/oman/restaurant/686788/aseer-time-al-haweel?aid=9518,"Beverages, Juices, Desserts"
Noor Al Sham Juices,/oman/restaurant/709999/noor-al-sham-juices-murtafaat-saham?aid=9518,"Beverages, Juices, Desserts"
Kiwi Juices,/oman/restaurant/701331/kiwi-juices-saham?aid=9518,"Beverages, Coffee"
Toucan,/oman/restaurant/680213/toucan-saham?aid=9518,"Juices, Pancakes, Waffles"
PINKY ROSE CAFE,/oman/restaurant/714432/pinky-rose-cafe-majis?aid=9518,"Cafe, Beverages, Desserts"
Spice Saham Restaurant,/oman/restaurant/655744/spice-saham-restaurant-al-haweel?aid=9518,"Cafe, Beverages, Sandwiches"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=9518,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=9518,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=9518,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=9518,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=9518,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=9518,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=9518,Charity
Al Ridha Restaurant,/oman/restaurant/718991/al-ridha-restaurant-al-haweel?aid=9518,"Arabic, International, Yemeni"
Ashwaq Cafe,/oman/restaurant/701335/ashwaq-cafe-saham?aid=9518,"Beverages, Coffee, Desserts"
V60 cafe,/oman/restaurant/659357/v60-cafe-abu-al-darousabu-zarouz?aid=9518,Beverages
Almotswaa,/oman/restaurant/715460/almotswaa-as-saham?aid=9518,"Pastries, Desserts, Cafe"
Shaghf,/oman/restaurant/718773/shaghf-murtafaat-saham?aid=9518,"Cafe, Coffee, Desserts"
Falafel And Foul House,/oman/restaurant/661446/falafel-and-foul-house-al-haweel?aid=9518,"Sandwiches, Desserts, Beverages"
Muscat Candy,/oman/grocery/716762/muscat-nuts-as-saham?aid=9518,"Specialty Store , Grocery"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=9518,Charity
Fresh Fuel,/oman/restaurant/674206/fresh-fuel-sahem-heights?aid=9518,"Beverages, Desserts"
Falooda,/oman/restaurant/721575/falooda-sohar-sanaiyah?aid=9518,"Beverages, Sandwiches, Desserts"
Shajf Al Sham,/oman/restaurant/722287/shajf-al-sham-as-saham?aid=9518,"Juices, Fast food"
Burthukal,/oman/restaurant/672028/burthukal-al-haweel?aid=9518,"Desserts, Beverages, Sandwiches"
Khadlajcos,/oman/restaurant/673541/khadlaj-as-saham?aid=9518,Perfumes
Al Mahashi Time,/oman/restaurant/722599/al-mahashi-time-majis?aid=9518,"Mezze, Desserts"
Scientific Pharmacy,/oman/pharmacy/664039/scientific-pharmacysaham?aid=9518,Pharmacy
Pizza Hut,/oman/restaurant/681895/pizza-hut-saham-majaz-al-sughra?aid=9518,"Pizza, International, Italian"
FAMOUS CAFE,/oman/restaurant/678839/famous-cafe-khawr-al-siyabi?aid=9518,"Cafe, Beverages, Burgers"
Famous Coffee Shop,/oman/restaurant/714228/famous-coffee-shop-mekhelyif?aid=9518,"Beverages, Grills, Fast food"
Al Jazeera International Shopping,/oman/grocery/695918/al-jazeera-shopping-saham?aid=9518,"Supermarket , Grocery"
Chahi,/oman/restaurant/704454/chahi-al-fatik?aid=9518,"Pastries, Beverages, Coffee"
Meat Town,/oman/grocery/726025/meat-town-al-haweel?aid=9518,Fresh Meat & Fish
Kucu,/oman/restaurant/725617/kucu-al-majis?aid=9518,"Fast food, Sandwiches"
Turkish Plus,/oman/restaurant/728589/turkish-plus-murtafaat-saham?aid=9518,Turkish
Italian Barista Cafe,/oman/restaurant/33707/italian-barista-cafe-al-majaz-al-kobra?aid=9518,"Pizza, Pasta, Burgers"
Ahlain,/oman/grocery/604355/ahlain-sohar-gate?aid=9518,"Convenience Store, Grocery"
Burger Plus,/oman/restaurant/722585/burger-plus-al-uwaynat?aid=9518,"Burgers, Beverages, Fast food"
LUNGO CAFE,/oman/restaurant/722021/lungo-cafe-sohar?aid=9518,"Cafe, Desserts"
Sigma pharmacy,/oman/pharmacy/725482/sigma-pharmacy-al-fatik?aid=9518,Pharmacy
Burger King,/oman/restaurant/9315/burger-king-sohar-mijaz?aid=9518,"Burgers, Sandwiches, Fast food"
Pakistani Restaurant,/oman/restaurant/659574/pakistani-restaurant-al-haweel?aid=9518,"Biryani, Chicken, Indian"
Donuts Time,/oman/restaurant/688218/donuts-time-murtafaat-saham?aid=9518,Desserts
Malek Alpizza,/oman/restaurant/730444/malek-alpizza-al-ghaweesah?aid=9518,Pizza
Shawarma Cafe Charcoal And Grills,/oman/restaurant/679875/shawarma-cafe-charcoal-and-grills-al-haweel?aid=9518,"Turkish, International, Beverages"
Burger 63,/oman/restaurant/661449/burger-63-al-haweel?aid=9518,"Burgers, Keto, Shawarma"
Al Rabbia Turkish Restaurant,/oman/restaurant/711200/al-rabbia-turkish-restaurant-as-saham?aid=9518,"Grills, Shawarma, Pies"
Take Away,/oman/restaurant/697223/take-away-abu-al-dharoos?aid=9518,"Fast food, Burgers, Cafe, Beverages"
Thekrayat Cafe,/oman/restaurant/655526/thekrayat-cafe-al-haweel?aid=9518,"Breakfast, Sandwiches, Omani"
Eng Cafe,/oman/restaurant/655673/eng-cafe-sahem-heights?aid=9518,"Burgers, Sandwiches, American"
Top Star Cafeteria,/oman/restaurant/655563/top-star-cafeteria-al-haweel?aid=9518,"Sandwiches, Desserts, Burgers"
Turkish Oasis,/oman/restaurant/693752/al-turkey-oasis-al-jufra?aid=9518,"Grills, Pies, Juices"
Fathyr Emirath,/oman/restaurant/660403/fathyr-emirath-saham-al-haweel?aid=9518,"Pizza, Seafood"
Funky Mango,/oman/restaurant/708136/funky-mango-al-ghaweesah?aid=9518,"Burgers, Desserts, Beverages"
Chiki Chiki,/oman/restaurant/719798/chiki-chiki-al-haweel?aid=9518,"Fried chicken, Burgers, Fast food"
FAHUD BURGER,/oman/restaurant/718109/fahud-burger-al-uwaynat?aid=9518,"Beverages, Burgers, Sandwiches"
Odor Fruit,/oman/restaurant/697136/odor-fruit-al-haweel?aid=9518,"Beverages, Juices, Sandwiches"
