Name,Href,Cuisines
Carrefour,/oman/grocery/36469/carrefour-salalah?aid=5568,"Hypermarket, Grocery"
Bon Lab,/oman/restaurant/670427/bon-lab-az-zawiyah?aid=5568,"Cafe, Beverages, Cakes"
Old Kutaini Restaurant,/oman/restaurant/681444/old-kutaini-restaurant-az-zawiyah?aid=5568,"Grills, Chicken, Seafood, Pakistani"
Difaf Al Salaam,/oman/restaurant/714333/difaf-al-salaam-salalah-industrial?aid=5568,"Arabic, Breakfast, Seafood"
Shree Gangotri Restaurant,/oman/restaurant/680077/shree-gangotri-restaurant-az-zawiyah?aid=5568,"Indian, Vegetarian, Healthy"
A+ Salado,/oman/restaurant/712920/a-salado-al-wadi?aid=5568,"Fast food, Burgers, Pasta"
Y NOT,/oman/restaurant/673397/y-not-az-zawiyah?aid=5568,"Cafe, Beverages, Grills"
X CAFE,/oman/restaurant/685883/x-cafe-al-wadi?aid=5568,"Cafe, Coffee, Desserts"
KARAK ALBANZ Salalah,/oman/restaurant/712343/karak-albanz-salalah?aid=5568,"Breakfast, Pies, Pastries"
Peaky Blinders Burger,/oman/restaurant/689677/peaky-blinders-burger-al-jadidah?aid=5568,"Burgers, Sandwiches, American"
Yogart - Premium Frozen Yogurt,/oman/restaurant/674681/yogart-premium-frozen-yogurt-salalahal-wadi?aid=5568,Frozen yogurt
Barako Cafe,/oman/restaurant/719499/barako-cafe-al-wadi?aid=5568,"Asian, Noodles, Seafood"
Yummy,/oman/restaurant/673424/yummy-al-jadidah?aid=5568,"Cafe, Beverages, Burgers"
Rajbhog Restaurant,/oman/restaurant/648800/rajbhog-restaurant-salalah-central?aid=5568,"Snacks, Breakfast, Desserts"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5568,Charity
Yummy,/oman/restaurant/673424/yummy-al-jadidah?aid=5568,"Cafe, Beverages, Burgers"
Barako Cafe,/oman/restaurant/719499/barako-cafe-al-wadi?aid=5568,"Asian, Noodles, Seafood"
Mix Bakery,/oman/restaurant/719742/mix-bakery-az-zawiyah?aid=5568,"Bakery, Pastries, Beverages"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=5568,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5568,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5568,Charity
Silver Diamond Restaurant,/oman/restaurant/700461/silver-diamond-restaurant-salalah-wosta?aid=5568,"Chinese, Indian, Seafood"
Double M,/oman/restaurant/663764/double-m-awqad-ash-shamaliyah?aid=5568,Desserts
360ْ  Cafe,/oman/restaurant/661468/360-cafe-az-zawiyah?aid=5568,"Beverages, Juices, Desserts"
Alsaffa Grills,/oman/restaurant/648900/alsaffa-grills-salalah-industrial?aid=5568,"Grills, Chicken"
KRNSHES,/oman/restaurant/689349/krnshes?aid=5568,"Burgers, Fast food, Chicken"
McCafé,/oman/restaurant/669836/mccaf-new-salalah-al-jadidah?aid=5568,"Donuts, Coffee, Cakes"
Delicato Kitchen,/oman/restaurant/720192/delicato-kitchen-janub-madinat-as-saad?aid=5568,"Grills, Sandwiches, Seafood"
KARAK BADAR,/oman/restaurant/724681/karak-badar?aid=5568,"Cafe, Beverages, Sandwiches, Healthy"
Izz Tea,/oman/restaurant/686604/izz-tea-salalah-al-jadidah?aid=5568,"Cafe, Beverages, Burgers"
360ْ  Cafe,/oman/restaurant/661468/360-cafe-az-zawiyah?aid=5568,"Beverages, Juices, Desserts"
KRNSHES,/oman/restaurant/689349/krnshes?aid=5568,"Burgers, Fast food, Chicken"
McCafé,/oman/restaurant/669836/mccaf-new-salalah-al-jadidah?aid=5568,"Donuts, Coffee, Cakes"
Delicato Kitchen,/oman/restaurant/720192/delicato-kitchen-janub-madinat-as-saad?aid=5568,"Grills, Sandwiches, Seafood"
KARAK BADAR,/oman/restaurant/724681/karak-badar?aid=5568,"Cafe, Beverages, Sandwiches, Healthy"
Izz Tea,/oman/restaurant/686604/izz-tea-salalah-al-jadidah?aid=5568,"Cafe, Beverages, Burgers"
Udupi,/oman/restaurant/616392/udupi-east-salalah?aid=5568,"Cafe, Juices, Indian"
Baraza Almotaza,/oman/restaurant/652966/baraza-almotaza-salalah-airport-new?aid=5568,"Grills, Chicken, Pastries"
Dose Cafe,/oman/restaurant/729409/dose-cafe-al-jadidah?aid=5568,"Beverages, Sandwiches, Desserts"
BURHA RESTURANT,/oman/restaurant/709198/burha-resturant-salalah-industrial?aid=5568,"Arabic, International, Bakery"
3RD Street Donuts & Coffee,/oman/restaurant/701426/3rd-street-donuts-al-wadi?aid=5568,"Donuts, Desserts, Beverages"
Di Lusso Cafe,/oman/restaurant/713239/di-lusso-cafesalalah-gharbiya?aid=5568,"Beverages, Desserts, International"
Lafta Cafe,/oman/restaurant/678637/lafta-cafe-janub-madinat-as-saad?aid=5568,"Beverages, Desserts"
Mango Talaat,/oman/restaurant/683928/mango-talaat-salalah?aid=5568,"Desserts, Juices, Fruits"
Marmara AL -Turkey Restaurant,/oman/restaurant/35801/marmara-turki-restaurant-al-hassila?aid=5568,"Grills, Doner, Shawarma, International"
Mango Talaat,/oman/restaurant/683928/mango-talaat-salalah?aid=5568,"Desserts, Juices, Fruits"
Hello London,/oman/restaurant/692067/hello-london-al-wadi?aid=5568,"Beverages, Coffee"
