Name,Href,Cuisines
505 CAFE,/oman/restaurant/708452/505-cafe-tharmad-suwayq?aid=8890,"Cafe, Coffee, Desserts"
Vitamin Hat,/oman/restaurant/671614/vitamin-hat-tharmad-suwayq?aid=8890,"Beverages, Ice cream, Desserts"
IV Burger And More,/oman/restaurant/708634/iv-burger-and-more-al-tharamid?aid=8890,"Fast food, Burgers, Beverages"
McCafé,/oman/restaurant/669834/mccaf-tharmad-suwayq?aid=8890,"Donuts, Coffee, Cakes"
Al Ghanaim Restaurant For Omani Food,/oman/restaurant/621028/al-ghanaim-restaurant-for-omani-food-tharmad?aid=8890,"Grills, Chicken, Arabic"
"Tropical, Tharmad Suwayq",/oman/restaurant/687447/tropical-tharmad-suwayq?aid=8890,"Juices, Healthy, Beverages"
Al Saad Tea,/oman/restaurant/645209/al-saad-tea-tharmad?aid=8890,"Sandwiches, Pastries, Burgers"
Taste Of Arab,/oman/restaurant/698439/taste-of-arab-tharmad-suwayq?aid=8890,"Sandwiches, Juices, Burgers"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=8890,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=8890,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=8890,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=8890,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=8890,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=8890,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=8890,Charity
Dallat kookh al shaay - Tharmad,/oman/restaurant/708902/dallat-kookh-al-shaay-tharmad-suwayq?aid=8890,"Burgers, Omani, Saudi"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=8890,Charity
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=8890,Charity
Falafel And Foul House,/oman/restaurant/631730/falafel-and-foul-house-al-muladdah?aid=8890,"Sandwiches, Desserts, Beverages"
Noor Express,/oman/grocery/681202/noor-express-tharmad?aid=8890,"Convenience Store, Grocery"
Al Mahashi Time,/oman/restaurant/685524/al-mahashi-time?aid=8890,"Mezze, Desserts"
Tea & Donuts,/oman/restaurant/603046/tea-donuts-khabbat-un-nawafil?aid=8890,"Donuts, Desserts, Cafe"
"Tea Time, New Souq",/oman/restaurant/645390/tea-time-new-souq?aid=8890,"Sandwiches, Wraps, Burgers"
Scientific Pharmacy,/oman/pharmacy/664075/scientific-pharmacyal-tharamad?aid=8890,Pharmacy
"McDonald's, Tharmad",/oman/restaurant/664416/mcdonalds-tharmad?aid=8890,"Burgers, Sandwiches, Fast food"
Ahlain,/oman/grocery/710497/ahlain-khabbat-ul-khamis?aid=8890,"Convenience Store, Grocery"
Italian Barista Cafe,/oman/restaurant/600380/italia-baresta-cafe-batha-hilal?aid=8890,"Pizza, Pasta, Burgers"
ONE WAY,/oman/restaurant/690715/one-way-tharmad-suwayq?aid=8890,"Burgers, Beverages, Pasta"
Shawarma Classic,/oman/restaurant/632691/shawarma-classic-tharmad?aid=8890,"Shawarma, Sandwiches, Arabic"
Enab AlDayea,/oman/restaurant/644398/enab-aldayea-tharmad?aid=8890,"Grills, Chicken, Sandwiches"
Aljeder Alkuwaiti Restaurant,/oman/restaurant/699130/aljeder-alkuwaiti-restaurant-tharmad-suwayq?aid=8890,"Mandi, Arabic"
Al Asala Restaurant and Kitchen for banquets and events,/oman/restaurant/725597/al-asala-restaurant-and-kitchen-for-banquets-and-events-tharmad-suwayq?aid=8890,"Arabic, Beverages"
Lahab Pizza,/oman/restaurant/719457/lahab-pizza-al-tharamid?aid=8890,"Pizza, Fast food"
A & S Cafe,/oman/restaurant/671430/a-s-cafe-tharmad-suwayq?aid=8890,"Sandwiches, Pizza, Pasta, Burgers"
Sahil Marmara Turkish Restaurant,/oman/restaurant/638073/sahil-marmara-turkish-restaurant-al-tharamid?aid=8890,"Pies, Pastries, Shawarma"
Ibn Al Rawadh,/oman/restaurant/601858/ibn-al-rawadh-tharmad?aid=8890,"Shawarma, Burgers, Grills"
MJ Burger,/oman/restaurant/668309/mj-burger-al-musanaa?aid=8890,"Burgers, Italian, Pasta"
Burger Band,/oman/restaurant/653513/burger-band-al-musanaa?aid=8890,"Burgers, Sandwiches, Beverages"
Burger Street,/oman/restaurant/600362/burger-street-batha-hilal?aid=8890,"Burgers, Pizza, Shawarma"
Omar Al Khayyam,/oman/restaurant/718814/omar-al-khayyam-tharmad-suwayq?aid=8890,"Chinese, Indian, Pakistani"
Madhbi Bo Shahm,/oman/restaurant/702075/madhbi-bo-shahm-al-afrad?aid=8890,"Sandwiches, Beverages, Grills"
Pizza Hut,/oman/restaurant/662895/pizza-hut-tharmad?aid=8890,"Pizza, International, Italian"
KFC,/oman/restaurant/645471/kfc-wedam?aid=8890,"Fried chicken, Chicken, Sandwiches"
Domino's Pizza,/oman/restaurant/639950/dominos-pizza-al-hadib?aid=8890,"Pizza, International, Italian"
