Name,Href,Cuisines
ASEER TIME,/oman/restaurant/686788/aseer-time-al-haweel?aid=9521,"Beverages, Juices, Desserts"
Pizza Hut,/oman/restaurant/681895/pizza-hut-saham-majaz-al-sughra?aid=9521,"Pizza, International, Italian"
Kiwi Juices,/oman/restaurant/701331/kiwi-juices-saham?aid=9521,"Beverages, Coffee"
Antares Cafe,/oman/restaurant/655681/antares-cafe-sahem-heights?aid=9521,"Desserts, Beverages, Cakes"
Al Ridha Restaurant,/oman/restaurant/718991/al-ridha-restaurant-al-haweel?aid=9521,"Arabic, International, Yemeni"
Toucan,/oman/restaurant/680213/toucan-saham?aid=9521,"Juices, Pancakes, Waffles"
Pakistani Restaurant,/oman/restaurant/659574/pakistani-restaurant-al-haweel?aid=9521,"Biryani, Chicken, Indian"
Malek Alpizza,/oman/restaurant/730444/malek-alpizza-al-ghaweesah?aid=9521,Pizza
PINKY ROSE CAFE,/oman/restaurant/714432/pinky-rose-cafe-majis?aid=9521,"Cafe, Beverages, Desserts"
Fresh Fuel,/oman/restaurant/674206/fresh-fuel-sahem-heights?aid=9521,"Beverages, Desserts"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=9521,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=9521,Charity
Shajf Al Sham,/oman/restaurant/722287/shajf-al-sham-as-saham?aid=9521,"Juices, Fast food"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=9521,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=9521,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=9521,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=9521,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=9521,Charity
Shaghf,/oman/restaurant/718773/shaghf-murtafaat-saham?aid=9521,"Cafe, Coffee, Desserts"
Ashwaq Cafe,/oman/restaurant/701335/ashwaq-cafe-saham?aid=9521,"Beverages, Coffee, Desserts"
Spice Saham Restaurant,/oman/restaurant/655744/spice-saham-restaurant-al-haweel?aid=9521,"Cafe, Beverages, Sandwiches"
V60 cafe,/oman/restaurant/659357/v60-cafe-abu-al-darousabu-zarouz?aid=9521,Beverages
Almotswaa,/oman/restaurant/715460/almotswaa-as-saham?aid=9521,"Pastries, Desserts, Cafe"
Burthukal,/oman/restaurant/672028/burthukal-al-haweel?aid=9521,"Desserts, Beverages, Sandwiches"
Al Mahashi Time,/oman/restaurant/722599/al-mahashi-time-majis?aid=9521,"Mezze, Desserts"
Falafel And Foul House,/oman/restaurant/661446/falafel-and-foul-house-al-haweel?aid=9521,"Sandwiches, Desserts, Beverages"
Muscat Candy,/oman/grocery/716762/muscat-nuts-as-saham?aid=9521,"Specialty Store , Grocery"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=9521,Charity
Falooda,/oman/restaurant/721575/falooda-sohar-sanaiyah?aid=9521,"Beverages, Sandwiches, Desserts"
Kucu,/oman/restaurant/725617/kucu-al-majis?aid=9521,"Fast food, Sandwiches"
Italian Barista Cafe,/oman/restaurant/33707/italian-barista-cafe-al-majaz-al-kobra?aid=9521,"Pizza, Pasta, Burgers"
Scientific Pharmacy,/oman/pharmacy/664039/scientific-pharmacysaham?aid=9521,Pharmacy
Burger King,/oman/restaurant/9315/burger-king-sohar-mijaz?aid=9521,"Burgers, Sandwiches, Fast food"
Turkish Plus,/oman/restaurant/728589/turkish-plus-murtafaat-saham?aid=9521,Turkish
Khadlajcos,/oman/restaurant/673541/khadlaj-as-saham?aid=9521,Perfumes
Meat Town,/oman/grocery/726025/meat-town-al-haweel?aid=9521,Fresh Meat & Fish
Al Jazeera International Shopping,/oman/grocery/695918/al-jazeera-shopping-saham?aid=9521,"Supermarket , Grocery"
Donuts Time,/oman/restaurant/688218/donuts-time-murtafaat-saham?aid=9521,Desserts
Baskin Robbins,/oman/restaurant/656460/baskin-robbins-helet-el-rawashed?aid=9521,"Ice cream, Cakes, Desserts"
Eng Cafe,/oman/restaurant/655673/eng-cafe-sahem-heights?aid=9521,"Burgers, Sandwiches, American"
Famous Coffee Shop,/oman/restaurant/714228/famous-coffee-shop-mekhelyif?aid=9521,"Beverages, Grills, Fast food"
Wahat Damascus,/oman/restaurant/655569/wahat-damascus-al-haweel?aid=9521,"Sandwiches, Pizza, Pies"
Chiki Chiki,/oman/restaurant/719798/chiki-chiki-al-haweel?aid=9521,"Fried chicken, Burgers, Fast food"
Tarboosh Agha,/oman/restaurant/664584/tarboosh-agha?aid=9521,"Grills, Burgers"
Top Star Cafeteria,/oman/restaurant/655563/top-star-cafeteria-al-haweel?aid=9521,"Sandwiches, Desserts, Burgers"
Odor Fruit,/oman/restaurant/697136/odor-fruit-al-haweel?aid=9521,"Beverages, Juices, Sandwiches"
Bio Frozen Yogurt,/oman/restaurant/684232/bio-frozen-yogurt-al-haweel?aid=9521,"Desserts, Cafe, Beverages"
Bn Saeed Burger,/oman/restaurant/657182/bn-saeed-burger-al-haweel?aid=9521,"Cafe, Beverages, Burgers"
Burger 63,/oman/restaurant/661449/burger-63-al-haweel?aid=9521,"Burgers, Keto, Shawarma"
Al Rabbia Turkish Restaurant,/oman/restaurant/711200/al-rabbia-turkish-restaurant-as-saham?aid=9521,"Grills, Shawarma, Pies"
