Name,Href,Cuisines
Subway,/oman/restaurant/667518/subway-al-mouj?aid=2566,"Sandwiches, Healthy, Salad, Wraps"
Sukoon,/oman/restaurant/652805/sukoonthe-wave?aid=2566,"Cafe, Beverages, Grills"
Mango Talaat,/oman/restaurant/629510/mango-talaat-al-mawalih-north?aid=2566,"Desserts, Juices, Fruits"
Baskin Robbins,/oman/restaurant/31786/baskin-robbins-the-wave?aid=2566,"Ice cream, Cakes, Desserts"
Coconut House Restaurant,/oman/restaurant/605309/coconut-house-restaurantal-hail-north?aid=2566,"Grills, Snacks, Juices"
Cafe Bateel,/oman/restaurant/21067/cafe-bateel-the-wave?aid=2566,"Cafe, Beverages, Salad"
Slider Station,/oman/restaurant/51003/slider-station-the-wave?aid=2566,"Fast food, Burgers, Sandwiches"
Barbaros Restaurant,/oman/restaurant/671401/barbaros-restaurant-al-mawalih-north?aid=2566,Turkish
Eat Softie,/oman/restaurant/655926/eat-softie-al-khoud?aid=2566,"Desserts, Ice cream, Cakes"
Paratha Point,/oman/restaurant/731759/paratha-point-al-mawalih-north?aid=2566,"Sandwiches, Beverages, Breakfast"
Kaldi 850 Coffee,/oman/restaurant/728686/kaldi-850-coffee-al-mawalih-north?aid=2566,"Beverages, Sandwiches, Cafe"
ROOSTER PIRI PIRI,/oman/restaurant/719167/rooster-piri-piri-hail-north?aid=2566,"International, Grills, Burgers"
My Keto Kitchen,/oman/restaurant/655548/my-keto-kitchenthe-wave?aid=2566,"Keto, International, Healthy"
7 Vibez,/oman/restaurant/672957/7-vibes-the-wave?aid=2566,"Burgers, Coffee, Cakes"
Kunafa Al Diyafa,/oman/restaurant/26524/kunafa-al-diyafa-hail-south?aid=2566,Desserts
Dunkin,/oman/restaurant/709666/dunkin-the-wave?aid=2566,"Cafe, Desserts, International"
Burger Boutique,/oman/restaurant/674056/bf-burger-boutique-the-wave?aid=2566,"Fast food, Burgers, Sliders"
Bayt Al Sahwa,/oman/restaurant/618933/bayt-al-sahwa-hail-south?aid=2566,"Cafe, Juices, Grills"
Monkey Cookies,/oman/restaurant/641246/monkey-cookies-the-wave?aid=2566,"Desserts, Beverages, Coffee"
Shakespeare and Co.,/oman/restaurant/633078/shakespeare-and-co-the-wave?aid=2566,"Cafe, Beverages, Pizza"
B+f Roadside Diner,/oman/restaurant/48872/bf-roadside-diner-the-wave?aid=2566,"Fast food, Burgers, Sliders"
HOLO Fried Chicken,/oman/restaurant/716969/holo-al-mawalih-north?aid=2566,"Fast food, Fried chicken, Pizza"
The Pasta Club,/oman/restaurant/714996/the-pasta-club-the-wave?aid=2566,"Pasta, Italian"
matcha house,/oman/restaurant/708391/matcha-house-al-mawalih-north?aid=2566,"Beverages, Tea, Desserts"
Illy Cafe,/oman/restaurant/666808/illy-cafe-the-wave?aid=2566,"Cafe, Beverages, Sandwiches"
FRY FRY,/oman/restaurant/700279/fry-fry-the-wave?aid=2566,"American, Burgers"
Yellow Cab Pizza,/oman/restaurant/36933/yellow-cab-pizzathe-wave?aid=2566,"Fast food, Pizza, Pasta"
Nando's,/oman/restaurant/41813/nandosthe-wave?aid=2566,"Chicken, Grills, Wraps"
3RD Street Donuts & Coffee,/oman/restaurant/716185/3rd-street-donut-hail-south?aid=2566,"Donuts, Desserts, Beverages"
What A Paratha,/oman/restaurant/690369/what-a-paratha?aid=2566,"Beverages, Fast food, Indian"
What A Paratha,/oman/restaurant/690369/what-a-paratha?aid=2566,"Beverages, Fast food, Indian"
BLOCK 2,/oman/restaurant/48294/block-2-al-mawalih-north?aid=2566,"Fast food, Burgers"
Sushi Box,/oman/restaurant/642178/sushi-box-al-mawalih-north?aid=2566,"Sushi, Japanese, Asian"
Dolma,/oman/restaurant/673430/dolma?aid=2566,Mezze
"Irani House Restaurant, Al Mawalih South",/oman/restaurant/625080/irani-house-restaurant-al-mawalih-south?aid=2566,"Iranian, Seafood, Grills"
RazmAzaan,/oman/restaurant/718943/razmazaan-hail-north?aid=2566,"Indian, Beverages, Grills"
