Name,Href,Cuisines
Al Hudhud Turkish,/oman/restaurant/693868/al-hudhud-nizwa-falaj-al-daris?aid=2663,"Shawarma, Indian, Sandwiches, Pizza, Juices, Bbq"
Saif Al Arab Coffee Shop,/oman/restaurant/620446/saif-al-arab-coffee-shop-mudah?aid=2663,"Burgers, Sandwiches, American"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2663,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2663,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2663,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2663,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2663,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2663,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2663,Charity
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2663,Charity
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=2663,Charity
Modern Oman Bakery,/oman/restaurant/636732/modern-oman-bakery-nizwa?aid=2663,"Desserts, Beverages, Pastries"
Mahashi Aldar,/oman/restaurant/675533/mahashi-aldar-hay-al-turath-north?aid=2663,"Sandwiches, Juices, Burgers"
Mango Fruit,/oman/restaurant/615681/mango-fruit-marfa-dares?aid=2663,"Juices, Fruits, Beverages"
Al Ain Mart,/oman/grocery/655701/al-ain-mart-firq?aid=2663,"Supermarket , Grocery"
aaloo,/oman/restaurant/730425/aaloo-nizwa-suq?aid=2663,"Burgers, Desserts, Arabic, Juices"
MR DO,/oman/restaurant/719021/mr-do-nizwa?aid=2663,"Cafe, Coffee, Desserts"
Dar Al Mahashi Restaurant,/oman/restaurant/721469/dar-al-mahashi-restaurant-nizwa-suq?aid=2663,"Egyptian, Arabic, Mezze"
Jarnan Roses,/oman/flower/601425/jarnan-roses-firq?aid=2663,Flowers
Bawabat Nizwa Restaurant,/oman/restaurant/622352/bawabat-nizwa-restaurant-nizwa-suq?aid=2663,"Grills, Burgers, Asian"
Majestic Burger,/oman/restaurant/640573/majestic-burger-nizwa-suq?aid=2663,"Burgers, Sandwiches, Snacks"
Kunafa Hala,/oman/restaurant/695535/kunafa-hala-nizwa?aid=2663,"Desserts, Cafe, Beverages"
Domino's Pizza,/oman/restaurant/12529/dominosnizwa?aid=2663,"Pizza, International, Italian"
Cheese Prata,/oman/restaurant/617597/cheese-prata-nizwa-suq?aid=2663,"Sandwiches, Beverages, Pies"
Barbeque Nation,/oman/restaurant/21085/bbq-nation-nizwa?aid=2663,"Grills, Biryani, Indian"
