Name,Href,Cuisines
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1389,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=1389,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=1389,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=1389,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=1389,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=1389,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=1389,Charity
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=1389,Charity
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=1389,Charity
Magenta Flowers,/oman/flower/687793/magenta-flowers-qurm?aid=1389,"Flowers, Chocolate"
MLS - Muscat Livestock,/oman/grocery/661797/muscat-live-stock-al-khuwayr-south?aid=1389,Fresh Meat & Fish
Anaqti,/oman/restaurant/616884/anaqti-tmp-al-koudh-6?aid=1389,cosmetics
iStore,/oman/restaurant/676424/istore-al-mawalih-north?aid=1389,Electronics
Jufa Water,/oman/grocery/50620/jufa-water-azaiba1?aid=1389,Water
Giftsonclick,/oman/flower/684383/giftsonclick-ruwi?aid=1389,Flowers
Speaking roses,/oman/flower/688498/speaking-roses-khuwair-33?aid=1389,"Flowers, Desserts"
