Name,Href,Cuisines
Shawerma Al Balad,/oman/restaurant/722827/shawerma-al-balad-al-khuwayr-south?aid=1397,"Shawarma, Sandwiches, Arabic"
Carrefour,/oman/grocery/33966/carrefour-qurm-muscat?aid=1397,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/700730/fashion-eyes-qurm?aid=1397,cosmetics
Al Meera,/oman/grocery/699217/al-meera-panorama-muscat?aid=1397,"Hypermarket, Grocery"
Scientific Pharmacy,/oman/pharmacy/664073/scientific-pharmacyqurm-muscat?aid=1397,Pharmacy
LuLu Hypermarket,/oman/grocery/691937/lulu-hypermarket-darsait-muscat?aid=1397,"Hypermarket, Grocery"
Ramssa,/oman/restaurant/693413/ramsa-qurm?aid=1397,"Arabic, Grills, Sandwiches"
Healthy&co,/oman/restaurant/714144/healthy-co-qurmqurm?aid=1397,"Bowls, Salad, Healthy"
Baf,/oman/restaurant/703690/baf-qurm?aid=1397,"Burgers, Beverages"
"Kusharina,Qurm",/oman/restaurant/29183/kusharinaqurm?aid=1397,"Koshary, Sandwiches, Egyptian"
Thai Corner,/oman/restaurant/684860/thai-corner-qurm?aid=1397,"Thai, Asian, Vegetarian"
Mandi Azal,/oman/restaurant/704002/mandi-azal-qurm?aid=1397,"Arabic, Beverages, Mandi"
Azura The Coffee,/oman/restaurant/48919/azura-the-coffee-company-qurm?aid=1397,"Beverages, Coffee"
Al Zuwadeh Restaurant,/oman/restaurant/705732/al-zuwadeh-restaurant-muscat-bay?aid=1397,"Arabic, Beverages, Grills"
Mix N` Munch,/oman/restaurant/704123/mix-n-munch-qurum?aid=1397,"Wraps, Sandwiches, Pasta"
Yum Yum,/oman/restaurant/34849/yum-yum-qurm?aid=1397,"Sandwiches, Grills, Burgers"
Wabi Sabi Restaurant,/oman/restaurant/703199/wabi-sabi-restaurant-qurm?aid=1397,"Seafood, Sushi"
What A Paratha!,/oman/restaurant/720744/what-a-paratha-qurm?aid=1397,"Sandwiches, Desserts, Beverages"
Rice N Roll,/oman/restaurant/700580/rice-n-roll-qurm?aid=1397,"Sushi, Seafood, Asian"
Domino's Pizza,/oman/restaurant/5750/dominos-pizza-qurm?aid=1397,"Pizza, International, Italian"
Lino's,/oman/restaurant/698498/linos-qurm?aid=1397,"Italian, Beverages, Breakfast"
minis,/oman/restaurant/710150/minis-shati-al-qurm?aid=1397,"Coffee, Desserts, Frozen yogurt"
Tea Corner,/oman/restaurant/727100/tea-corner-qurm?aid=1397,"Cafe, Beverages, Sandwiches"
Papa Kanafa,/oman/restaurant/603363/papa-kanafa-qurm?aid=1397,"Desserts, Arabic, Arabic sweets"
Caesars Confectionery,/oman/restaurant/639129/caesars-confectionery-qurm?aid=1397,"Desserts, Beverages, Cakes"
Deek,/oman/restaurant/726075/deek-qurm?aid=1397,"Sandwiches, Beverages, Chicken"
La Cabra Coffee and Bakery,/oman/restaurant/725975/la-cabra-coffee-and-bakery-qurm?aid=1397,"Coffee, Cafe, Bakery"
Baskin Robbins,/oman/restaurant/31766/baskin-robbins-qurm-commercial?aid=1397,"Ice cream, Cakes, Desserts"
RazmAzaan,/oman/restaurant/21049/razmazaan-qurm?aid=1397,"Indian, Beverages, Grills"
China Town,/oman/restaurant/643466/china-town-qurm?aid=1397,"Seafood, Noodles, Vegetarian"
Dr.Nutrition,/oman/grocery/688167/dr-nutrition-al-quram?aid=1397,"Specialty Store , Supplements"
Grill Zaika Al Qurm,/oman/restaurant/656169/grill-zaika-al-qurm-qurm?aid=1397,"Grills, Sandwiches, Seafood"
Glare Burgers and More,/oman/restaurant/720275/glare-burgers-more-qurm?aid=1397,"Burgers, American, Beverages"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=1397,Charity
Yum Yum,/oman/restaurant/34849/yum-yum-qurm?aid=1397,"Sandwiches, Grills, Burgers"
Ferdowsi,/oman/restaurant/673285/ferdowsi-al-qurm-18?aid=1397,"Grills, Kebab, Arabic"
Milk Bun,/oman/restaurant/724404/milk-bun-qurm?aid=1397,"Burgers, Desserts"
Domino's Pizza,/oman/restaurant/5750/dominos-pizza-qurm?aid=1397,"Pizza, International, Italian"
Salman Stores,/oman/restaurant/720719/salman-stores-qurm?aid=1397,"Specialty Store , Perfumes"
Hunger Bowls,/oman/restaurant/709433/hunger-bowls-al-khuwayr-south?aid=1397,"Bowls, Indian, Italian, Arabic"
LUBAN CAFE,/oman/restaurant/674248/luban-cafe-hay-al-sarooj?aid=1397,"Desserts, Beverages, Cakes"
Al-Exandria Restaurant,/oman/restaurant/726835/al-exandria-restaurant-ruwi?aid=1397,"Asian, Indian"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=1397,Charity
Papa Kanafa,/oman/restaurant/603363/papa-kanafa-qurm?aid=1397,"Desserts, Arabic, Arabic sweets"
Saladicious,/oman/restaurant/714143/saladicious-qurmqurm?aid=1397,"Salad, Healthy, Bowls"
Saladicious,/oman/restaurant/714143/saladicious-qurmqurm?aid=1397,"Salad, Healthy, Bowls"
My Cupcake,/oman/restaurant/34421/my-cupcakequrm?aid=1397,"Cakes, Desserts, International"
Rice & Spice To Go,/oman/restaurant/702077/rice-spice-to-go-qurm?aid=1397,"Indian, Asian, Biryani"
My Pasta,/oman/restaurant/709866/my-pasta-qurum?aid=1397,"Pasta, Italian, Pizza"
DWICH,/oman/restaurant/709646/dwich-qurm?aid=1397,"Sandwiches, Fast food, Fried chicken, Chicken, Burgers"
Wok Stars,/oman/restaurant/710176/wok-stars-qurumqurm?aid=1397,"Chinese, Seafood, Noodles"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1397,Charity
Alauddin,/oman/restaurant/711390/alauddin-madinat-al-sultan-qaboos?aid=1397,"Grills, Chinese, Indian"
Bliss,/oman/restaurant/728597/bliss-qurm?aid=1397,"Ice Cream, Desserts"
The Asian Kitchen,/oman/restaurant/710167/the-asian-kitchen-qurumqurm?aid=1397,"Thai, Asian, Chinese"
Mama Halima's Kitchen,/oman/restaurant/620847/mama-halimas-kitchen-al-qurm-18?aid=1397,"Sandwiches, Beverages, Breakfast"
Shandiz,/oman/restaurant/620302/shandiz-al-qurm-18?aid=1397,"Grills, Bbq, Iranian"
Italiano,/oman/restaurant/28225/italiano-qurm?aid=1397,"Italian, Pizza, Pasta"
Farsha,/oman/restaurant/719064/farsha-al-khuwayr-north?aid=1397,"Omani, Grills, Wraps, Arabic"
Cherry Bistro,/oman/restaurant/641924/cherry-bistro-qurm?aid=1397,"Iranian, Pasta, Grills"
Urbano Bistro,/oman/restaurant/24123/urbano-bistro-qurm?aid=1397,"Cafe, Juices, Burgers"
Farsha,/oman/restaurant/719064/farsha-al-khuwayr-north?aid=1397,"Omani, Grills, Wraps, Arabic"
Zero°,/oman/restaurant/676145/zero-shati-al-qurum?aid=1397,"Beverages, Coffee, Desserts"
Silk Route,/oman/restaurant/620311/silk-route-madinat-al-sultan-qaboos?aid=1397,"Chinese, Seafood"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=1397,Charity
Wagamama,/oman/restaurant/39878/wagamama-qurm?aid=1397,"Curry, Asian, Korean, Noodles"
seasons dolci,/oman/restaurant/698801/seasons-dolci-qurm?aid=1397,"Desserts, Beverages, Breakfast"
Gloria Jean's Coffees,/oman/restaurant/48110/gloria-jeans-coffees-qurm?aid=1397,"Beverages, Coffee"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=1397,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=1397,Charity
Dr.Nutrition,/oman/grocery/688167/dr-nutrition-al-quram?aid=1397,"Specialty Store , Supplements"
Grill Zaika Al Qurm,/oman/restaurant/656169/grill-zaika-al-qurm-qurm?aid=1397,"Grills, Sandwiches, Seafood"
Tex Mex Grills,/oman/restaurant/702147/tex-mex-grills-al-khuwayr-north?aid=1397,"Burgers, Mexican, Snacks"
"Tropical, Qurm",/oman/restaurant/31984/tropical-qurm?aid=1397,"Juices, Healthy, Beverages"
