Name,Href,Cuisines
Carrefour,/oman/grocery/36469/carrefour-salalah?aid=2698,"Hypermarket, Grocery"
Scientific Pharmacy,/oman/pharmacy/664036/scientific-pharmacy-salalah1al-hafa?aid=2698,Pharmacy
Double M,/oman/restaurant/663764/double-m-awqad-ash-shamaliyah?aid=2698,Desserts
BURHA RESTURANT,/oman/restaurant/709198/burha-resturant-salalah-industrial?aid=2698,"Arabic, International, Bakery"
Tawaheen Alhawa,/oman/restaurant/619206/tawaheen-alhawa-al-wadi?aid=2698,"Grills, Pasta"
Om Restaurant,/oman/restaurant/650586/om-restaurant-salalah-industrial?aid=2698,"Indian, Vegetarian"
X CAFE,/oman/restaurant/685883/x-cafe-al-wadi?aid=2698,"Cafe, Coffee, Desserts"
Yogart - Premium Frozen Yogurt,/oman/restaurant/674681/yogart-premium-frozen-yogurt-salalahal-wadi?aid=2698,Frozen yogurt
Cinnaroll Cafe,/oman/restaurant/48147/cinnaroll-cafe-al-wadi?aid=2698,"Beverages, Cakes, Desserts"
A+ Salado,/oman/restaurant/712920/a-salado-al-wadi?aid=2698,"Fast food, Burgers, Pasta"
Teeba Konafa,/oman/restaurant/643709/teeba-konafa-al-wadi?aid=2698,"Desserts, Coffee"
Oulu Cafe- Awqad Ash Shamaliya,/oman/restaurant/603126/oulu-cafe-awqad-ash-shamaliyah?aid=2698,"Beverages, Milkshakes, Desserts"
3RD Street Donuts & Coffee,/oman/restaurant/701426/3rd-street-donuts-al-wadi?aid=2698,"Donuts, Desserts, Beverages"
Ayal Alfreej Restaurant,/oman/restaurant/622096/ayal-alfreej-restaurant-salalah-airport-new?aid=2698,"Cafe, Beverages, Grills"
Sekah 75 - Awqad,/oman/restaurant/669422/sekah-75-awqad-ash-shamaliyah?aid=2698,"Desserts, Beverages, Pies"
Symphony,/oman/restaurant/703056/symphony-salalah-industrial?aid=2698,"Cafe, American"
Yalla Cookies,/oman/restaurant/712515/yalla-cookies-salalah?aid=2698,"Beverages, Snacks, Desserts"
Lava Coffee,/oman/restaurant/672666/lava-coffee-awqad-ash-shamaliyah?aid=2698,"Beverages, Coffee"
Papa Johns,/oman/restaurant/693490/papa-johns-ar-rubat?aid=2698,"Pizza, Pastries, Italian"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2698,Charity
McCafé,/oman/restaurant/669836/mccaf-new-salalah-al-jadidah?aid=2698,"Donuts, Coffee, Cakes"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2698,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2698,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2698,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2698,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2698,Charity
Dose Cafe,/oman/restaurant/729409/dose-cafe-al-jadidah?aid=2698,"Beverages, Sandwiches, Desserts"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2698,Charity
Golden Spoon Fastfood,/oman/restaurant/637166/golden-spoon-fastfood-east-salalah?aid=2698,"Cafe, Juices, Sandwiches"
Baskin Robbins,/oman/restaurant/31787/baskin-robbins-al-wadi?aid=2698,"Ice cream, Cakes, Desserts"
Hello London,/oman/restaurant/692067/hello-london-al-wadi?aid=2698,"Beverages, Coffee"
Take Off,/oman/restaurant/685576/take-off-al-wadi?aid=2698,"American, International, Burgers"
Healthylicious,/oman/restaurant/29330/healthylicious-al-wadi?aid=2698,"Grills, Keto, Healthy"
Ahl Karam Lebanese Restaurant,/oman/restaurant/604903/ahl-karam-lebanese-restaurant-salalah-wosta?aid=2698,"Cafe, Beverages, Grills"
VR Coffee Shop,/oman/restaurant/697704/vr-coffee-shop-salalah-industrial?aid=2698,"Cafe, Beverages, Sandwiches"
Di Lusso Cafe,/oman/restaurant/713239/di-lusso-cafesalalah-gharbiya?aid=2698,"Beverages, Desserts, International"
Mango Talaat,/oman/restaurant/683926/mango-talaat-awqad?aid=2698,"Desserts, Juices, Fruits"
The Face Shop,/oman/restaurant/661261/the-face-shop-salalah?aid=2698,cosmetics
Al Fanar Fresh Fruit Juice,/oman/restaurant/658201/al-fanar-fresh-fruit-juice-awqad-ash-shamaliyah?aid=2698,"Juices, Milkshakes, Desserts"
Dip N Dip,/oman/restaurant/36156/dip-n-dip-salalah?aid=2698,"Desserts, Crepes, Waffles"
Perfect Tea,/oman/restaurant/714750/perfect-teaawqad-al-janubiyyah?aid=2698,"Sandwiches, Desserts, Beverages"
"Al Sham Fruit Juices, Al wadi",/oman/restaurant/52173/al-sham-fruit-juices-al-wadi?aid=2698,"Beverages, Juices"
BIN ATEEQ OMANI FOOD RESTAURANT,/oman/restaurant/30555/bin-ateeq-al-jadidah?aid=2698,"Grills, Seafood, Arabic"
SHAKHT RESTAURANT,/oman/restaurant/707908/shahath-restaurant-awqad-ash-shamaliyah?aid=2698,Indian
