Name,Href,Cuisines
Scientific Pharmacy,/oman/pharmacy/664035/scientific-pharmacysohar-1?aid=3669,Pharmacy
SHWATY AL YEMEN AL SAEED,/oman/restaurant/704857/shwaty-al-yemen-al-saeed-karwan?aid=3669,"Arabic, Grills, Mandi"
Designer Cakes Studio,/oman/restaurant/724720/designer-cakes-studio-al-ghushbah?aid=3669,"Desserts, Beverages, Cakes"
Fangal,/oman/restaurant/724930/fangal-at-turayf?aid=3669,"Arabic, Omani, Sandwiches"
KAYZEN BAKERY & CAFE,/oman/restaurant/721594/kayzen-bakery-cafe-karwan?aid=3669,"Cafe, Bakery, Breakfast"
Dallat Kookh Al Shaay,/oman/restaurant/666383/dallat-kookh-al-shaay-afifa?aid=3669,"Cafe, Beverages, Sandwiches"
Fresh Donuts,/oman/restaurant/717581/fresh-donuts-al-hadhirah?aid=3669,"Donuts, Arabic sweets, Cafe"
Vasanta Bhavan,/oman/restaurant/700139/vasanta-bhavan-sohar?aid=3669,"Vegetarian, Chinese, Indian"
Kiwi Juices,/oman/restaurant/652116/kiwi-juicesat-turayf?aid=3669,"Beverages, Coffee"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=3669,Charity
Milkato,/oman/restaurant/722787/milkato-at-turayf?aid=3669,"Ice Cream, Desserts, Beverages"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=3669,Charity
Erteshaf,/oman/restaurant/721959/erteshaf-at-turayf?aid=3669,"Arabic, Omani, Bakery, Pies, Breakfast, Sandwiches"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=3669,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=3669,Charity
Scientific Pharmacy,/oman/pharmacy/664035/scientific-pharmacysohar-1?aid=3669,Pharmacy
SHWATY AL YEMEN AL SAEED,/oman/restaurant/704857/shwaty-al-yemen-al-saeed-karwan?aid=3669,"Arabic, Grills, Mandi"
Designer Cakes Studio,/oman/restaurant/724720/designer-cakes-studio-al-ghushbah?aid=3669,"Desserts, Beverages, Cakes"
Fangal,/oman/restaurant/724930/fangal-at-turayf?aid=3669,"Arabic, Omani, Sandwiches"
KAYZEN BAKERY & CAFE,/oman/restaurant/721594/kayzen-bakery-cafe-karwan?aid=3669,"Cafe, Bakery, Breakfast"
Dallat Kookh Al Shaay,/oman/restaurant/666383/dallat-kookh-al-shaay-afifa?aid=3669,"Cafe, Beverages, Sandwiches"
Fresh Donuts,/oman/restaurant/717581/fresh-donuts-al-hadhirah?aid=3669,"Donuts, Arabic sweets, Cafe"
Vasanta Bhavan,/oman/restaurant/700139/vasanta-bhavan-sohar?aid=3669,"Vegetarian, Chinese, Indian"
Kiwi Juices,/oman/restaurant/652116/kiwi-juicesat-turayf?aid=3669,"Beverages, Coffee"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=3669,Charity
Milkato,/oman/restaurant/722787/milkato-at-turayf?aid=3669,"Ice Cream, Desserts, Beverages"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=3669,Charity
Erteshaf,/oman/restaurant/721959/erteshaf-at-turayf?aid=3669,"Arabic, Omani, Bakery, Pies, Breakfast, Sandwiches"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=3669,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=3669,Charity
