Name,Href,Cuisines
Saladicious,/oman/restaurant/706468/saladicious-al-moujthe-wave?aid=1419,"Salad, Healthy, Bowls"
Animal World,/oman/restaurant/44407/animal-world-maabela?aid=1419,Specialty Store
Carrefour,/oman/grocery/34183/carrefour-al-araimi-muscat?aid=1419,"Hypermarket, Grocery"
Al Meera,/oman/grocery/625318/al-meera-al-mawalih-north-muscat?aid=1419,"Hypermarket, Grocery"
Roses & Gifts Corner,/oman/flower/600789/roses-gifts-corner-maabela?aid=1419,Flowers
LuLu Hypermarket,/oman/grocery/711879/lulu-hypermarket-wadi-al-lawami-muscat?aid=1419,Hypermarket
Buthoor,/oman/grocery/641607/buthoor-maabela-south-muscat?aid=1419,Fruits & Vegetables
"Fresh Fruits, Vegetables & Dates",/oman/grocery/679049/fresh-fruits-vegetables-dates-al-koudh?aid=1419,Fruits & Vegetables
Buckets & Buckets,/oman/restaurant/724453/buckets-buckets-al-koudh?aid=1419,Seafood
Italian Barista Cafe,/oman/restaurant/728164/italia-baresta-cafe-seeb?aid=1419,"Pizza, Pasta, Burgers"
Al Mahroosa Bakery,/oman/restaurant/720611/al-mahroosa-seeb?aid=1419,Bakery
Hyderabad Express,/oman/restaurant/730639/hyderabad-express-al-koudh?aid=1419,"Indian, Biryani"
Omar Al Khayyam,/oman/restaurant/718802/omar-al-khayyam-al-koudh?aid=1419,"Chinese, Indian, Pakistani"
Urbano Bistro,/oman/restaurant/604328/urbano-bistro-maabelaa?aid=1419,"Cafe, Juices, Burgers"
Bahr Al Turki,/oman/restaurant/728227/bahr-al-turki-maabela?aid=1419,"Grills, Seafood"
Arab World Restaurant,/oman/restaurant/694944/arab-world-restaurant-maabela?aid=1419,"Grills, Arabic"
TAAZA WORLD,/oman/restaurant/684561/taaza-world-maabela?aid=1419,"Grills, Indian, Sandwiches"
Al Mohandis Restaurant & Coffee Shop,/oman/restaurant/694804/al-mohandis-restaurant-and-coffee-shop-knowledge-oasis-muscat?aid=1419,"Beverages, Coffee, Breakfast"
Cartira,/oman/restaurant/700806/cartira-seeb?aid=1419,"International, Beverages, Breakfast"
THE BU BEEF,/oman/restaurant/731783/the-bu-beef-al-koudh?aid=1419,American
Beige Cafe,/oman/restaurant/720670/beige-boutique-cafe-maabela?aid=1419,"Cafe, Beverages, Coffee"
Urbano Bistro,/oman/restaurant/604328/urbano-bistro-maabelaa?aid=1419,"Cafe, Juices, Burgers"
Rahal Market & Bakery,/oman/restaurant/721812/rahal-market-bakery-al-koudh?aid=1419,"Pastries, Desserts, Bakery"
PREMIUM BAKERY,/oman/restaurant/727386/premium-bakery-al-koudh?aid=1419,"Bakery, Coffee, Pastries"
Mini Donut,/oman/restaurant/704719/mini-donut-al-koudh?aid=1419,"Donuts, Arabic sweets, Desserts"
Biryani Box,/oman/restaurant/692823/biryani-box-maabela?aid=1419,"Biryani, Indian, Asian"
Check Steak Restaurant,/oman/restaurant/729331/check-steak-restaurant-hail-north?aid=1419,"International, Beverages, Fast food"
Classic,/oman/restaurant/724280/classic-al-koudh?aid=1419,"Burgers, Sandwiches, Grills"
Paratha Point,/oman/restaurant/732383/paratha-point-maabela-south?aid=1419,"Sandwiches, Beverages, Breakfast"
Gloria Jean's Coffees,/oman/restaurant/681379/gloria-jeans-coffees?aid=1419,"Beverages, Coffee"
Indian Express,/oman/restaurant/698933/indian-express?aid=1419,Indian
Naseeb Restaurant,/oman/restaurant/732246/naseeb-restaurant-maabela?aid=1419,"Biryani, Breakfast, Sandwiches"
Doganza,/oman/restaurant/703171/doganza-hail-south?aid=1419,"Burgers, Sandwiches, Hot dogs"
Pirates,/oman/restaurant/715220/pirates-al-koudh?aid=1419,"Seafood, International, Grills"
KOSHARI ZONE,/oman/restaurant/687040/koshari-zone-hail-north?aid=1419,"Arabic, Koshary, Egyptian"
Majlis Aldar Resturant,/oman/restaurant/725125/majlis-aldar-resturant-al-koudh?aid=1419,"Grills, Shawarma, Breakfast"
Aleaka coffee,/oman/restaurant/668804/aleaka?aid=1419,"Coffee, International, Cafe"
Just Chaat,/oman/restaurant/698675/just-chaat-al-koudh?aid=1419,"Indian, Asian, Snacks"
Pristino Coffee,/oman/restaurant/730202/pristino-coffee-seeb?aid=1419,"Beverages, Desserts"
THE YEMENI PALACE,/oman/restaurant/693516/the-yemeni-palace-al-koudh?aid=1419,"Arabic, Yemeni, Mandi"
McCafé,/oman/restaurant/694192/mccaf-seeb?aid=1419,"Donuts, Coffee, Cakes"
Pudin,/oman/restaurant/728494/pudin-maabela-south?aid=1419,Desserts
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=1419,Charity
Lahab Kitchen,/oman/restaurant/698983/lahab-kitchen-al-koudh?aid=1419,"Arabic, Bbq, Chicken"
Sushi Box,/oman/restaurant/721553/sushi-box-maabela?aid=1419,"Sushi, Japanese, Asian"
Arab World Restaurant,/oman/restaurant/694944/arab-world-restaurant-maabela?aid=1419,"Grills, Arabic"
TAAZA WORLD,/oman/restaurant/684561/taaza-world-maabela?aid=1419,"Grills, Indian, Sandwiches"
Second Cup,/oman/restaurant/40978/second-cup-al-hail?aid=1419,"Beverages, Cakes, Desserts"
Biryani Corner,/oman/restaurant/657225/biryani-corner-al-koudh?aid=1419,"Biryani, Indian, Asian"
Healthy Lab,/oman/restaurant/708509/healthy-lab-hail-south?aid=1419,"Healthy, Beverages, Sandwiches"
The Grilly Restaurant,/oman/restaurant/23775/the-grilly-restaurant-al-khoud?aid=1419,"Sandwiches, Arabic, Biryani, Indian"
Al Mohandis Restaurant & Coffee Shop,/oman/restaurant/694804/al-mohandis-restaurant-and-coffee-shop-knowledge-oasis-muscat?aid=1419,"Beverages, Coffee, Breakfast"
Cartira,/oman/restaurant/700806/cartira-seeb?aid=1419,"International, Beverages, Breakfast"
Throne Balqis Restaurants,/oman/restaurant/706716/throne-balqis-restaurants-al-koudh?aid=1419,"Arabic, Desserts, Mandi"
Sheikh Almandi Restaurant,/oman/restaurant/46371/sheikh-almandi-restaurant-al-koudh?aid=1419,"Grills, Chicken, Seafood"
Habib Beirut,/oman/restaurant/727801/habib-beirut-maabela?aid=1419,"Grills, Mezze, Beverages"
Ajeen,/oman/restaurant/635474/ajeen-seeb?aid=1419,"Manaqeesh, Pastries, Sandwiches, Saj"
Dunkin,/oman/restaurant/702358/dunkin-maabela?aid=1419,"Cafe, Desserts, International"
Food Gate,/oman/restaurant/729702/food-gate-al-koudh?aid=1419,Sandwiches
Burgerei,/oman/restaurant/710268/burgerei-hail-south?aid=1419,"International, Beverages, Burgers"
Arab World Restaurant,/oman/restaurant/694944/arab-world-restaurant-maabela?aid=1419,"Grills, Arabic"
TAAZA WORLD,/oman/restaurant/684561/taaza-world-maabela?aid=1419,"Grills, Indian, Sandwiches"
Second Cup,/oman/restaurant/40978/second-cup-al-hail?aid=1419,"Beverages, Cakes, Desserts"
Biryani Corner,/oman/restaurant/657225/biryani-corner-al-koudh?aid=1419,"Biryani, Indian, Asian"
Healthy Lab,/oman/restaurant/708509/healthy-lab-hail-south?aid=1419,"Healthy, Beverages, Sandwiches"
The Grilly Restaurant,/oman/restaurant/23775/the-grilly-restaurant-al-khoud?aid=1419,"Sandwiches, Arabic, Biryani, Indian"
Al Mohandis Restaurant & Coffee Shop,/oman/restaurant/694804/al-mohandis-restaurant-and-coffee-shop-knowledge-oasis-muscat?aid=1419,"Beverages, Coffee, Breakfast"
Cartira,/oman/restaurant/700806/cartira-seeb?aid=1419,"International, Beverages, Breakfast"
Throne Balqis Restaurants,/oman/restaurant/706716/throne-balqis-restaurants-al-koudh?aid=1419,"Arabic, Desserts, Mandi"
Sheikh Almandi Restaurant,/oman/restaurant/46371/sheikh-almandi-restaurant-al-koudh?aid=1419,"Grills, Chicken, Seafood"
Habib Beirut,/oman/restaurant/727801/habib-beirut-maabela?aid=1419,"Grills, Mezze, Beverages"
Ajeen,/oman/restaurant/635474/ajeen-seeb?aid=1419,"Manaqeesh, Pastries, Sandwiches, Saj"
Dunkin,/oman/restaurant/702358/dunkin-maabela?aid=1419,"Cafe, Desserts, International"
Food Gate,/oman/restaurant/729702/food-gate-al-koudh?aid=1419,Sandwiches
Burgerei,/oman/restaurant/710268/burgerei-hail-south?aid=1419,"International, Beverages, Burgers"
Karak Madbot,/oman/restaurant/709559/karak-madbot-maabela?aid=1419,"Pastries, Burgers, Beverages"
Al Nawras Tea,/oman/restaurant/660146/al-nawras-tea-maabela?aid=1419,"Cafe, Beverages, Sandwiches"
One Million Coffee,/oman/restaurant/623364/one-million-coffee-al-koudh?aid=1419,"Beverages, Coffee"
Yogart - Premium Frozen Yogurt,/oman/restaurant/654012/yogart--premium-frozen-yogurt-maabela?aid=1419,Frozen yogurt
Sushi Station,/oman/restaurant/710318/sushi-station-hail-north?aid=1419,"Asian, Sushi, Japanese"
Tea Corner,/oman/restaurant/727096/tea-corner-al-koudh?aid=1419,"Cafe, Beverages, Sandwiches"
Gloria Jean's Coffees,/oman/restaurant/681379/gloria-jeans-coffees?aid=1419,"Beverages, Coffee"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1419,Charity
Culaccino Caffe,/oman/restaurant/47887/culaccino-caffe-seeb?aid=1419,"Cafe, Beverages, Burgers"
Haret Al Falafel,/oman/restaurant/723590/haret-al-falafel-al-koudh-6?aid=1419,"International, Breakfast, Sandwiches"
Indian Express,/oman/restaurant/698933/indian-express?aid=1419,Indian
Doganza,/oman/restaurant/703171/doganza-hail-south?aid=1419,"Burgers, Sandwiches, Hot dogs"
Barbeque Nation,/oman/restaurant/21220/barbeque-nation-al-koudh?aid=1419,"Grills, Biryani, Indian"
KOSHARI ZONE,/oman/restaurant/687040/koshari-zone-hail-north?aid=1419,"Arabic, Koshary, Egyptian"
Panda Wok,/oman/restaurant/728020/panda-wok-maabela?aid=1419,"Chinese, Vegetarian, Seafood"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1419,Charity
Burger Pizza House,/oman/restaurant/722038/burger-pizza-house-al-koudh?aid=1419,"Burgers, Pizza, American, Beverages, Pasta"
Culaccino Caffe,/oman/restaurant/47887/culaccino-caffe-seeb?aid=1419,"Cafe, Beverages, Burgers"
Indian Express,/oman/restaurant/698933/indian-express?aid=1419,Indian
Doganza,/oman/restaurant/703171/doganza-hail-south?aid=1419,"Burgers, Sandwiches, Hot dogs"
The Omani Chef,/oman/restaurant/711290/the-omani-chef-al-mawalih-north?aid=1419,"Arabic, Omani, Indian"
Barbeque Nation,/oman/restaurant/21220/barbeque-nation-al-koudh?aid=1419,"Grills, Biryani, Indian"
KOSHARI ZONE,/oman/restaurant/687040/koshari-zone-hail-north?aid=1419,"Arabic, Koshary, Egyptian"
Amo Habeeb,/oman/restaurant/706628/amo-habeeb-hail-north?aid=1419,"Pastries, Sandwiches, Beverages"
Just Chaat,/oman/restaurant/698675/just-chaat-al-koudh?aid=1419,"Indian, Asian, Snacks"
Crunch Bunch,/oman/restaurant/723392/crunch-bunch-al-koudh?aid=1419,"Sandwiches, Beverages, Noodles"
Luqaimat Time,/oman/restaurant/717003/luqaimat-time-al-koudh?aid=1419,"Desserts, Arabic sweets"
Acaiholic,/oman/restaurant/731380/acaiholic-seeb?aid=1419,"Acai, Desserts, Beverages"
"Chai Wala, Al Koudh",/oman/restaurant/34695/chai-wala-al-koudh?aid=1419,"Desserts, Beverages, Milkshakes"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=1419,Charity
Keranadu,/oman/restaurant/604265/keranadu-seeb-inside-al-bahjah-hotel?aid=1419,"Grills, Chinese, Vegetarian"
THE YEMENI PALACE,/oman/restaurant/693516/the-yemeni-palace-al-koudh?aid=1419,"Arabic, Yemeni, Mandi"
McCafé,/oman/restaurant/694192/mccaf-seeb?aid=1419,"Donuts, Coffee, Cakes"
La Vie,/oman/restaurant/643418/la-vie-maabela-south?aid=1419,Beverages
Gloria Jean's Coffees,/oman/restaurant/711644/gloria-jeans-coffees-al-koudh?aid=1419,"Cafe, Beverages, Cakes"
Hezza,/oman/restaurant/640674/hezza-al-khoud?aid=1419,"Grills, Burgers, American"
Lahab Kitchen,/oman/restaurant/698983/lahab-kitchen-al-koudh?aid=1419,"Arabic, Bbq, Chicken"
Juice Arabia,/oman/restaurant/40914/juice-arabia-maabela?aid=1419,"Beverages, Desserts"
Asoom Burger,/oman/restaurant/708053/asoom-burger-maabela?aid=1419,"Grills, Burgers, Sandwiches"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=1419,Charity
7 HILLS RESTAURANT,/oman/restaurant/708537/7-hills-restaurant-maabela?aid=1419,"Indian, Biryani, Chinese"
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=1419,Charity
La Maison,/oman/restaurant/698930/la-maison-hail-south?aid=1419,"Coffee, Cakes, Beverages"
Farooj Abo Talal,/oman/restaurant/649284/farooj-abo-talal-maabela?aid=1419,"Grills, Sandwiches, Turkish"
PEMPA ZANZIBAR FOODS,/oman/restaurant/724977/pempa-maabela?aid=1419,"Arabic, Snacks, African"
Atchaa,/oman/restaurant/673248/atchaa-al-koudh?aid=1419,"Grills, Curry, Biryani, Indian"
Simitci Duniyasi,/oman/restaurant/34758/simitci-duniyasial-koudh?aid=1419,"Cafe, Beverages, Pizza"
Turkish Express,/oman/restaurant/663445/turkish-express?aid=1419,"Grills, Shawarma, Turkish"
Noodle Box,/oman/restaurant/701618/noodle-box-al-koudh?aid=1419,"Noodles, Asian"
Dunkin,/oman/restaurant/702358/dunkin-maabela?aid=1419,"Cafe, Desserts, International"
Hachi Basha,/oman/restaurant/46380/hachi-basha-al-koudh?aid=1419,"Grills, Bbq, Sandwiches"
Al Yemen Al Saeed Restaurant,/oman/restaurant/658382/al-yemen-al-saeed-restaurant-al-koudh?aid=1419,"Grills, Mandi"
Slider Place,/oman/restaurant/687831/slider-place-maabela?aid=1419,"Burgers, Arabic, International, Sliders"
PEMPA ZANZIBAR FOODS,/oman/restaurant/724977/pempa-maabela?aid=1419,"Arabic, Snacks, African"
Paradise Hyderabad,/oman/restaurant/691367/paradise-hyderabad-al-koudh?aid=1419,"Indian, Grills, Biryani"
Frizza,/oman/restaurant/691816/frizza-al-koudh?aid=1419,"Beverages, Pizza"
Lolah Shamsa wa Khamis,/oman/restaurant/719161/lolah-shamsa-wa-khamis-al-mawalih-south?aid=1419,"Breakfast, Sandwiches"
KFC,/oman/restaurant/713013/kfc-oman-oil-seeb-seeb?aid=1419,"Fried chicken, Chicken, Sandwiches"
Baba's Biryani,/oman/restaurant/604883/babas-biryani-al-khoud?aid=1419,"Pakistani, Grills, Biryani"
"The Golden Spoon Restaurant, Seeb",/oman/restaurant/8923/the-golden-spoon-restaurant-seeb?aid=1419,"Indian, Vegetarian, Chicken"
Mad Dog,/oman/restaurant/707494/mad-dog-al-koudh?aid=1419,"Hot dogs, Fast food, American"
Husn Al Arab,/oman/restaurant/728752/husn-al-arab-al-koudh?aid=1419,Arabic
"Chai Wala, Al Koudh",/oman/restaurant/34695/chai-wala-al-koudh?aid=1419,"Desserts, Beverages, Milkshakes"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=1419,Charity
ROOSTER PIRI PIRI,/oman/restaurant/719167/rooster-piri-piri-hail-north?aid=1419,"International, Grills, Burgers"
Keranadu,/oman/restaurant/604265/keranadu-seeb-inside-al-bahjah-hotel?aid=1419,"Grills, Chinese, Vegetarian"
Sarma,/oman/restaurant/701709/sarma-al-koudh?aid=1419,"Arabic, Omani"
Biriyani Mehafil,/oman/restaurant/704202/biriyani-mehafil?aid=1419,"Biryani, Indian, Asian"
La Vie,/oman/restaurant/643418/la-vie-maabela-south?aid=1419,Beverages
20 Ur Coffee,/oman/restaurant/693382/20-ur-coffee-al-koudh-6?aid=1419,"Coffee, Desserts, Beverages"
Hezza,/oman/restaurant/640674/hezza-al-khoud?aid=1419,"Grills, Burgers, American"
Juice Arabia,/oman/restaurant/40914/juice-arabia-maabela?aid=1419,"Beverages, Desserts"
Afghani Bukhari Restaurant,/oman/restaurant/701284/afghani-bukhari-restaurant-maabela?aid=1419,"Grills, Breakfast, Beverages"
B LABAN,/oman/restaurant/731133/b-laban-maabela-south?aid=1419,"Desserts, Arabic sweets, Egyptian"
Aal Lebnani,/oman/restaurant/698799/aal-lebnani-al-mawalih-south?aid=1419,"Manaqeesh, Desserts, Beverages"
Husn Al Arab,/oman/restaurant/728752/husn-al-arab-al-koudh?aid=1419,Arabic
ABUL REESH,/oman/restaurant/706453/abul-reesh?aid=1419,"Arabic, Beverages, Sandwiches"
Macro Boost,/oman/restaurant/634312/macro-boost-al-hailhail-south?aid=1419,"Healthy, Burgers, Sandwiches, International"
Chick N Crunch,/oman/restaurant/691334/chick-n-crunch-al-koudh?aid=1419,"Fried chicken, Burgers, Wraps"
Peroia Al Shami,/oman/restaurant/699900/peroia-al-shami-al-koudh?aid=1419,"Sandwiches, Pizza, Grills"
Konafa House Sweet,/oman/restaurant/36382/konafa-house-sweet-al-koudh?aid=1419,"Desserts, Turkish, Arabic sweets"
Beirut Restaurant & Grill since 1997,/oman/restaurant/687038/beirut-restaurant-grill-since-1997-al-koudh?aid=1419,"Lebanese, International, Grills"
Twiga,/oman/restaurant/670686/twiga-hail-south?aid=1419,"Beverages, Desserts"
Luqaimat Q6,/oman/restaurant/50800/luqaimat-q6-al-koudh?aid=1419,"Cafe, Beverages, Sandwiches"
Foodlands Restaurant,/oman/restaurant/49024/foodlands-restaurant-al-khoudh?aid=1419,"Cafe, Grills, Vegetarian"
ROOSTER PIRI PIRI,/oman/restaurant/719167/rooster-piri-piri-hail-north?aid=1419,"International, Grills, Burgers"
Madrid Tea,/oman/restaurant/41329/madrid-tea-al-koudh?aid=1419,"Crepes, Desserts, Beverages"
LAGUNA,/oman/restaurant/679567/laguna-hail-north?aid=1419,"Breakfast, International, Cafe"
Al Luban land Restaurant,/oman/restaurant/51013/al-luban-land-restaurant-al-mawalih-south?aid=1419,"Chicken, Seafood, Arabic"
Tim Hortons,/oman/restaurant/38549/tim-hortons-maabela?aid=1419,"Sandwiches, Beverages, Juices"
Mazahbi Salalah,/oman/restaurant/610627/mazahbi-salalah-al-mawalih-south?aid=1419,"Arabic, Omani, Mandi"
Central Cafe,/oman/restaurant/697030/central-cafe-mabeela?aid=1419,"Cafe, Beverages, Sandwiches"
Dar Al Bun,/oman/restaurant/50539/dar-al-bun-al-koudh?aid=1419,"Beverages, Coffee"
B LABAN,/oman/restaurant/731133/b-laban-maabela-south?aid=1419,"Desserts, Arabic sweets, Egyptian"
Texas Chicken,/oman/restaurant/716584/texas-chicken-al-koudh?aid=1419,"Fried chicken, Sandwiches, Wraps"
CC Coffee & Crepe,/oman/restaurant/719360/cc-coffee-crepe-maabela?aid=1419,Coffee
Bliss,/oman/restaurant/728598/bliss-maabela?aid=1419,"Ice Cream, Desserts"
NASAQ,/oman/restaurant/709849/nasaq-al-mawalih-south?aid=1419,"Cafe, Coffee, Desserts"
SERAIDAN RESTAURANT FOR KUWAITI FOODS,/oman/restaurant/691796/seraidan-restaurant-for-kuwaiti-foods-al-mawalih-north?aid=1419,"Arabic, Kuwaiti, Grills"
Amo Habeeb,/oman/restaurant/706628/amo-habeeb-hail-north?aid=1419,"Pastries, Sandwiches, Beverages"
Baba karak,/oman/restaurant/728671/baba-karak-hail-south?aid=1419,"Bakery, Beverages"
Red & Green Rice,/oman/restaurant/712661/red-green-rice-maabela?aid=1419,"Arabic, Omani, Grills"
3RD Street Donuts & Coffee,/oman/restaurant/43963/3rd-street-donut-al-koudh?aid=1419,"Donuts, Desserts, Beverages"
Crunchy Chicken,/oman/restaurant/716565/crunchy-chicken-maabela?aid=1419,"Chicken, Beverages, Fast food"
Let's Wok,/oman/restaurant/694908/lets-wok-al-koudh?aid=1419,"Chinese, Asian, Noodles"
