Name,Href,Cuisines
One Bit Burger,/oman/restaurant/663339/one-bit-burger-ghubrah-janubiyyah?aid=1383,"Burgers, American, Pasta"
Carrefour,/oman/grocery/34180/carrefour-mgm-muscat?aid=1383,"Hypermarket, Grocery"
Al Meera,/oman/grocery/625126/al-meera-azaiba-muscat?aid=1383,"Hypermarket, Grocery"
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=1383,"Supermarket , Grocery"
THE BU BEEF,/oman/restaurant/732065/the-bu-beef-bawshar?aid=1383,American
Juice N' Shake,/oman/restaurant/697738/juice-n-shake-al-ansab?aid=1383,"Beverages, Desserts"
Sweetylicious Bakery,/oman/restaurant/684676/sweetylicious-bakery?aid=1383,"Cakes and Desserts, Chocolate, Pastries"
Dolma,/oman/restaurant/652493/dolma-al-ansab?aid=1383,Mezze
Al Yemen Al Saeed Restaurant,/oman/restaurant/658384/al-yemen-al-saeed-restaurant-al-ghubra-ash-shamaliyyah?aid=1383,"Grills, Mandi"
Al Madeena Coffee Shop,/oman/restaurant/620483/al-madeena-coffee-shop-al-khuwayr-south?aid=1383,"Sandwiches, Pizza, Burgers"
crush,/oman/restaurant/717440/crush-bawshar?aid=1383,"Beverages, Coffee"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=1383,Charity
Al Alam Coffeeshop,/oman/restaurant/698008/al-alam-coffeeshop-al-ansab?aid=1383,"Arabic, Beverages, Sandwiches"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1383,Charity
Drizzle,/oman/restaurant/723225/drizzle-bawshar?aid=1383,"Cafe, Chocolate, Desserts"
Big Bao Bun,/oman/restaurant/658233/big-bao-bun-ghala?aid=1383,"Sandwiches, Japanese, Beverages"
5 MILLION CAFE,/oman/restaurant/701541/5-million-cafe-al-ansab?aid=1383,"Burgers, Cafe, Pasta"
Begum's Restaurant,/oman/restaurant/604217/begums-restaurant-bawshar?aid=1383,"Kebab, Indian, Curry, Biryani"
Taiba Pharmacy,/oman/pharmacy/706652/taiba-pharmacy-al-ansab?aid=1383,Pharmacy
Khokh w Meshmesh,/oman/restaurant/659795/khokh-w-meshmesh-bawshar?aid=1383,"Beverages, Milkshakes, Desserts"
Hani,/oman/restaurant/693693/hani-bawshar?aid=1383,"International, Cafe, Iranian"
South Express,/oman/restaurant/665537/south-express-ghala?aid=1383,"Grills, Chicken, Asian"
Mai Thai,/oman/restaurant/639110/mai-thai-azaiba?aid=1383,"Thai, Asian, Seafood"
Just Fried Thai Cafe,/oman/restaurant/662663/just-fried-thai-cafe-ghubrah-janubiyyah?aid=1383,"Thai, Asian, Seafood"
Domino's Pizza,/oman/restaurant/22467/dominos-pizza-bawshar?aid=1383,"Pizza, International, Italian"
What A Paratha!,/oman/restaurant/677243/what-a-paratha-al-ghubra-ash-shamaliyyah?aid=1383,"Sandwiches, Desserts, Beverages"
FiLLi Cafe,/oman/restaurant/630982/filli-cafe-bawshar?aid=1383,"Cafe, Beverages, Sandwiches"
Kunafa Al Diyafa,/oman/restaurant/612118/kunafa-aldiyafaal-ghubra-ash-shamaliyyah?aid=1383,Desserts
A21 Coffee,/oman/restaurant/47871/a-21-coffee-bawshar?aid=1383,"Beverages, Desserts"
