Name,Href,Cuisines
Paradise Hyderabad,/oman/restaurant/691367/paradise-hyderabad-al-koudh?aid=1415,"Indian, Grills, Biryani"
Saladicious,/oman/restaurant/706468/saladicious-al-moujthe-wave?aid=1415,"Salad, Healthy, Bowls"
The Egg Story,/oman/restaurant/690367/the-egg-story?aid=1415,"American, Fast food, Breakfast"
MLS - Muscat Livestock,/oman/grocery/714077/muscat-live-stock-the-wave?aid=1415,Fresh Meat & Fish
Elite Rose,/oman/flower/641659/elite-rose-al-koudh?aid=1415,Flowers
Best of Pets,/oman/restaurant/679223/best-of-pets-al-mawalih-south-muscat?aid=1415,Specialty Store
Flower Plaza,/oman/flower/726896/flower-plaza-al-koudh?aid=1415,Flowers
Carrefour,/oman/grocery/32503/carrefour-seeb-muscat?aid=1415,"Hypermarket, Grocery"
Al Meera,/oman/grocery/625318/al-meera-al-mawalih-north-muscat?aid=1415,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/641647/fashion-eyes-al-koudh?aid=1415,cosmetics
Eat Softie,/oman/restaurant/655926/eat-softie-al-khoud?aid=1415,"Desserts, Ice cream, Cakes"
Coconut House Restaurant,/oman/restaurant/605309/coconut-house-restaurantal-hail-north?aid=1415,"Grills, Snacks, Juices"
Barbaros Restaurant,/oman/restaurant/671401/barbaros-restaurant-al-mawalih-north?aid=1415,Turkish
Kaldi 850 Coffee,/oman/restaurant/728686/kaldi-850-coffee-al-mawalih-north?aid=1415,"Beverages, Sandwiches, Cafe"
My Keto Kitchen,/oman/restaurant/655548/my-keto-kitchenthe-wave?aid=1415,"Keto, International, Healthy"
Paratha Point,/oman/restaurant/731759/paratha-point-al-mawalih-north?aid=1415,"Sandwiches, Beverages, Breakfast"
Subway,/oman/restaurant/667518/subway-al-mouj?aid=1415,"Sandwiches, Healthy, Salad, Wraps"
HOLO Fried Chicken,/oman/restaurant/716969/holo-al-mawalih-north?aid=1415,"Fast food, Fried chicken, Pizza"
matcha house,/oman/restaurant/708391/matcha-house-al-mawalih-north?aid=1415,"Beverages, Tea, Desserts"
Dolma,/oman/restaurant/673430/dolma?aid=1415,Mezze
Bayt Al Sahwa,/oman/restaurant/618933/bayt-al-sahwa-hail-south?aid=1415,"Cafe, Juices, Grills"
Sukoon,/oman/restaurant/652805/sukoonthe-wave?aid=1415,"Cafe, Beverages, Grills"
Kunafa Al Diyafa,/oman/restaurant/26524/kunafa-al-diyafa-hail-south?aid=1415,Desserts
Turkish Palace Restaurant,/oman/restaurant/607781/turkish-palace-restaurant-al-mawalih-north?aid=1415,"Cafe, Beverages, Grills"
Muscat Candy,/oman/grocery/614234/muscat-nuts-hail-north?aid=1415,"Specialty Store , Grocery"
Hakkai,/oman/restaurant/690225/hakkai-al-mawalih-north?aid=1415,"Chinese, Asian, Noodles"
ROOSTER PIRI PIRI,/oman/restaurant/719167/rooster-piri-piri-hail-north?aid=1415,"International, Grills, Burgers"
Al Mandoos,/oman/restaurant/20373/al-mandoos-restaurant-al-mawalih-north?aid=1415,"Grills, Chicken, Sandwiches"
Cafe Bateel,/oman/restaurant/21067/cafe-bateel-the-wave?aid=1415,"Cafe, Beverages, Salad"
On The Wood,/oman/restaurant/683010/on-the-wood-al-mawalih-north?aid=1415,"Lebanese, International, Sandwiches"
On The Wood,/oman/restaurant/683010/on-the-wood-al-mawalih-north?aid=1415,"Lebanese, International, Sandwiches"
Mai Thai,/oman/restaurant/639111/mai-thai-al-mawalih-north?aid=1415,"Thai, Asian, Seafood"
Jenan Tea Al Hail,/oman/restaurant/707415/jenan-tea-al-hail-hail-north?aid=1415,"Arabic, Beverages, Sandwiches"
My Pasta,/oman/restaurant/727006/my-pasta-al-moujthe-wave?aid=1415,"Pasta, Italian, Pizza"
Papa Johns,/oman/restaurant/4040/papa-johns-hail-north?aid=1415,"Pizza, Pastries, Italian"
What A Paratha,/oman/restaurant/690369/what-a-paratha?aid=1415,"Beverages, Fast food, Indian"
