Name,Href,Cuisines
Kiwi Juices,/oman/restaurant/625058/kiwi-juices-al-multaqa?aid=4014,"Beverages, Coffee"
Kof Cafe,/oman/restaurant/622188/kof-cafefalaj-al-qabail?aid=4014,"Cafe, Beverages, Sandwiches"
FOOD STUDIO RESTAURANT,/oman/restaurant/723319/food-studio-restaurant-falaj-al-qabail?aid=4014,"Indian, Asian, Breakfast"
Coffee posh,/oman/restaurant/729570/coffee-posh-falaj-al-qabail?aid=4014,"Coffee, Breakfast, Burgers, Italian, Desserts, Beverages, Pasta, Grills"
Designer Cakes Studio,/oman/restaurant/724720/designer-cakes-studio-al-ghushbah?aid=4014,"Desserts, Beverages, Cakes"
Rock Burger,/oman/restaurant/626841/rock-burger-falaj-al-qabail?aid=4014,"Sandwiches, American, Burgers"
Dallat Kookh Al Shaay,/oman/restaurant/666383/dallat-kookh-al-shaay-afifa?aid=4014,"Cafe, Beverages, Sandwiches"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=4014,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=4014,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=4014,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=4014,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=4014,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=4014,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=4014,Charity
Fangal,/oman/restaurant/724930/fangal-at-turayf?aid=4014,"Arabic, Omani, Sandwiches"
Burger 63,/oman/restaurant/606203/burger-63-falaj-al-qabail?aid=4014,"Burgers, Keto, Shawarma"
Vasanta Bhavan,/oman/restaurant/700139/vasanta-bhavan-sohar?aid=4014,"Vegetarian, Chinese, Indian"
Qahwat Zaman,/oman/restaurant/683189/qahwat-zaman-sohar-sanaiyah?aid=4014,"Arabic, Coffee & Tea, Desserts"
Salman Stores,/oman/restaurant/720715/salman-stores-sohar?aid=4014,"Specialty Store , Perfumes"
MILAN RESTAURANT,/oman/restaurant/674753/milan-restaurant-falaj-al-qabail?aid=4014,"Grills, Desserts"
BASATEEN HADHRAMOUT,/oman/restaurant/657986/basateen-hadhramout-falaj-al-qabail?aid=4014,"Grills, Chicken"
Matbaq and Tea,/oman/restaurant/639048/matbaq-and-tea-al-hujrah?aid=4014,"Cafe, Beverages, Pizza"
KAYZEN BAKERY & CAFE,/oman/restaurant/721594/kayzen-bakery-cafe-karwan?aid=4014,"Cafe, Bakery, Breakfast"
Aseer Noor Albait,/oman/restaurant/702171/aseer-noor-albait-at-turayf?aid=4014,"Beverages, Juices, Desserts"
Zero Fat,/oman/restaurant/30321/zero-fat-at-turayf?aid=4014,"Cafe, Beverages, Sandwiches"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=4014,Charity
"McDonald`s, At Turayf (Sawary Sohar)",/oman/restaurant/644348/mcdonalds-at-turayf-sawary-sohar?aid=4014,"Burgers, Fast food, Breakfast"
Kerala Darbar Restaurant & Cafe,/oman/restaurant/619213/kerala-darbar-restaurant-cafe-al-ghushbah?aid=4014,"Grills, Chicken, Sandwiches"
Milkato,/oman/restaurant/722787/milkato-at-turayf?aid=4014,"Ice Cream, Desserts, Beverages"
Turkish Plus Restaurant,/oman/restaurant/675483/turkish-plus-restaurant?aid=4014,"Cafe, Beverages, Grills"
Jawa Cafe,/oman/restaurant/719203/jawa-cafe-al-ghushbah?aid=4014,"Beverages, Bakery, Sandwiches"
Her Cafe,/oman/restaurant/641223/her-cafe-afifa?aid=4014,"Beverages, Desserts"
Dar Al Mahashi Restaurant,/oman/restaurant/718129/dar-al-mahashi-restaurant-sohar--al-hadhirah?aid=4014,"Egyptian, Arabic, Mezze"
Karak Noor Albait,/oman/restaurant/702146/karak-noor-albait-at-turayf?aid=4014,"Sandwiches, Arabic, Indian"
Nice Ice,/oman/restaurant/666125/nice-ice-at-turayf?aid=4014,"Desserts, Beverages"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=4014,Charity
