Name,Href,Cuisines
LuLu Hypermarket,/oman/grocery/691937/lulu-hypermarket-darsait-muscat?aid=8979,"Hypermarket, Grocery"
Naranji Maharaj,/oman/restaurant/696286/naranji-mahara-ruwi?aid=8979,"Desserts, Arabic sweets, Snacks"
Kebab House,/oman/restaurant/731587/kebab-house-wadi-al-kabir?aid=8979,"Grills, Kebab, Chicken"
"Tropical, MBD",/oman/restaurant/31986/tropical-mbd?aid=8979,"Juices, Healthy, Beverages"
Udupi Home,/oman/restaurant/612655/udupi-home-ruwi?aid=8979,"Vegetarian, South indian, Indian"
The Milan's Restaurant,/oman/restaurant/616081/the-milans-restaurant-ruwi?aid=8979,"Mandi, Indian, Desserts"
"Al Hawas, Ruwi",/oman/restaurant/34570/al-hawas-ruwi?aid=8979,"Sandwiches, Grills, Shawarma"
Ashok`s Grill House,/oman/restaurant/725117/ashoks-grill-house-wadi-al-kabir?aid=8979,"Indian, Asian, Grills"
Anna Cafe,/oman/restaurant/630320/anna-cafe-jibrooh?aid=8979,"Cafe, Beverages, Breakfast"
"Tropical, Darsait",/oman/restaurant/634696/tropical-darsait?aid=8979,"Juices, Smoothies, Beverages"
Sree Saravana`s Vegetarian Restaurant,/oman/restaurant/719121/sree-saravanas-vegetarian-restaurant-ruwi?aid=8979,"Indian, Desserts, Beverages"
Gokul Veg - Pure Vegetarian Restaurant,/oman/restaurant/652052/gokul-veg--pure-vegetarian-restaurant-wadi-al-kabir?aid=8979,"Indian, Beverages, Juices"
Al Haikal Restaurant,/oman/restaurant/644670/al-haikal-restaurant-ruwi?aid=8979,"Biryani, Indian, Desserts"
Burgers & Bites,/oman/restaurant/28392/burgers-bites-ruwimbd?aid=8979,"Sandwiches, American, Burgers"
Al Zahra Café,/oman/restaurant/695271/al-zahra-caf-wadi-khabir?aid=8979,"American, Beverages, Burgers"
Vasanta Bhavan,/oman/restaurant/666389/vasanta-bhavan-wadi-kabir?aid=8979,"Vegetarian, Chinese, Indian"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=8979,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=8979,Charity
Oman Express,/oman/restaurant/47199/oman-express-ruwi?aid=8979,"Indian, Beverages, Breakfast"
Annapoorna,/oman/restaurant/665998/annapoorna-restaurant?aid=8979,"Indian, Curry, Biryani"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=8979,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=8979,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=8979,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=8979,Charity
"BAMBAIYA - Frankies`, Momos` & More",/oman/restaurant/725592/bambaiya--frankies-momos-more-wadi-al-kabir?aid=8979,"Asian, Beverages, Desserts"
Kaldi 850 Coffee,/oman/restaurant/712930/kaldi-850-coffee-ruwi?aid=8979,"Beverages, Sandwiches, Cafe"
Domino's Pizza,/oman/restaurant/2925/dominos-pizza-mbd?aid=8979,"Pizza, International, Italian"
Kamat,/oman/restaurant/689247/kamat-ruwi?aid=8979,"Asian, Indian, Vegetarian"
