Name,Href,Cuisines
Karak Al-Teseenat,/oman/restaurant/697154/karak-al-teseenat-ash-shaabiyah?aid=6895,"Breakfast, Beverages, Pies"
A21 Coffee,/oman/restaurant/37887/a-21-coffee-al-barr?aid=6895,"Beverages, Desserts"
Sanaa BURGER & JUICES,/oman/restaurant/626073/sanaa-burger-juices-al-murtafa?aid=6895,"Cafe, Beverages, Burgers"
Couple Cookies,/oman/restaurant/704530/couple-cookies-ash-sharqiyah?aid=6895,"Desserts, Cafe, Coffee"
LIMEWOOD RESTAURANT,/oman/restaurant/715956/limewood-restaurant-murtafa?aid=6895,"Indian, Arabic, Beverages"
Phenuq Cafe,/oman/restaurant/34889/phenuq-cafe-harat-al-balush?aid=6895,"Beverages, Desserts"
Karak Time,/oman/restaurant/636671/karak-time-al-barr?aid=6895,"Desserts, Beverages, Sandwiches"
Snack Time,/oman/restaurant/696550/snack-time-hillat-al-kahraba?aid=6895,"Sandwiches, Desserts, Beverages"
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=6895,"Fast food, Pizza, Pasta"
Lokmali Coffee & Sweets,/oman/restaurant/696739/lokmali-coffee-sweets-sur?aid=6895,"Coffee, Desserts, Beverages"
Papa Johns,/oman/restaurant/689132/papa-johns-hillat-al-kahraba?aid=6895,"Pizza, Pastries, Italian"
Pizza Muscat,/oman/restaurant/41009/pizza-muscactsur-souq?aid=6895,"Pizza, Pastries, Italian"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=6895,Charity
Aseer Time,/oman/restaurant/641972/aseer-time-ar-rusagh?aid=6895,"Beverages, Ice cream, Waffles"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=6895,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=6895,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=6895,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=6895,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=6895,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=6895,Charity
Knafeh And Fork,/oman/restaurant/721355/knafeh-and-fork-suq?aid=6895,"Desserts, Coffee, Arabic sweets"
Burjlan,/oman/restaurant/662903/burjlan-sur?aid=6895,"Burgers, Sandwiches, Wraps"
Baskin Robbins,/oman/restaurant/33846/baskin-robbins-hillat-al-kahraba?aid=6895,"Ice cream, Cakes, Desserts"
Golden Luqaimat,/oman/restaurant/638470/golden-luqaimat-as-ashriya?aid=6895,"Fast food, Pies, Sandwiches"
