Name,Href,Cuisines
DWICH,/oman/restaurant/728773/dwich-mahaj?aid=2412,"Sandwiches, Fast food, Fried chicken, Chicken, Burgers"
Al Meera,/oman/grocery/694723/al-meera-amarat-muscat?aid=2412,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/692629/lulu-hypermarket-amerat-muscat?aid=2412,"Hypermarket, Grocery"
B flowers,/oman/flower/732222/b-flowers-amerat?aid=2412,Flowers
Chakula Restaurant,/oman/restaurant/731560/chakula-restaurant-amirat-6?aid=2412,"Omani, Indian, International"
Caravana cafe,/oman/restaurant/624775/caravana-cafe-al-hajar?aid=2412,"Beverages, Coffee, Cafe"
Rice House,/oman/restaurant/678038/rice-house-amirat-6?aid=2412,"Biryani, Indian, Asian"
Aswar Al Rawia Shamiya Pastry,/oman/restaurant/602624/aswar-al-rawia-shamiya-pastry-amarat-phase-3?aid=2412,"Pizza, Pies, Italian"
Potatos 7,/oman/restaurant/648592/potatos-7-amerat-6?aid=2412,"Seafood, Chicken, Fish & chips"
Burger Bristo,/oman/restaurant/718898/burger-bristo-amarat-phase-3?aid=2412,"Burgers, Sandwiches, Fast food"
Madrid Tea,/oman/restaurant/627369/madrid-tea-amarat-phase-1?aid=2412,"Crepes, Desserts, Beverages"
Hikayat Mahshi,/oman/restaurant/636306/hikayat-mahshi-amirat-6?aid=2412,"Mezze, Koshary"
Pizza Time,/oman/restaurant/635750/pizza-timeamarat-phase-1?aid=2412,"Pizza, Burgers, Sandwiches"
Red Roaster,/oman/restaurant/728775/red-roaster-amirat-6?aid=2412,"Sandwiches, Fried chicken, Chicken"
Baskin Robbins,/oman/restaurant/31765/baskin-robbins-amerat-6--next-to-post-office?aid=2412,"Ice cream, Cakes, Desserts"
Red Roaster,/oman/restaurant/728775/red-roaster-amirat-6?aid=2412,"Sandwiches, Fried chicken, Chicken"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/679036/omani-shiwa-cafe-restaurant-amerat-1?aid=2412,"Pasta, Grills, Sandwiches"
Jenan Tea,/oman/restaurant/718830/jenan-tea-amarat-phase-3?aid=2412,Beverages
Burger Garage,/oman/restaurant/24868/burger-garage-amarat-phase-1?aid=2412,"Burgers, Sandwiches"
Al Louloua Pastry,/oman/restaurant/717318/al-louloua-pastry-amarat-6?aid=2412,"Pies, Sandwiches, Pizza"
Pudding Factory,/oman/restaurant/640207/pudding-factory-amarat-phase-1?aid=2412,"Desserts, International, Cakes"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2412,Charity
Mini Donut,/oman/restaurant/600837/mini-donut-amerat?aid=2412,"Donuts, Arabic sweets, Desserts"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2412,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2412,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2412,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2412,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2412,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2412,Charity
Alezwah,/oman/restaurant/636419/alezwah-amirat-6?aid=2412,"Grills, Chicken, Seafood"
Shaboon Biryani,/oman/restaurant/698734/shaboon-biryani-amarat-phase-1?aid=2412,"Grills, Chinese, Indian"
"Aseer Time, al amerat",/oman/restaurant/50345/aseer-time-al-amerat?aid=2412,"Beverages, Juices, Ice cream"
Shahad AL Jazeera,/oman/restaurant/622120/shahad-al-jazeera-amarat-phase-3?aid=2412,"Desserts, Arabic, Arabic sweets"
Second Wife,/oman/restaurant/731632/second-wife-mahaj?aid=2412,"Cafe, Juices, International"
Pakistani Grill,/oman/restaurant/615309/pakistani-grill-amirat-6?aid=2412,"Breakfast, Grills, Biryani"
Sign,/oman/restaurant/601737/sign-al-amerat?aid=2412,"Coffee, Cafe, Beverages"
Pakistani Restaurant,/oman/restaurant/688382/pakistani-restaurant-amirat-6?aid=2412,"Pakistani, Grills, Breakfast"
Al Mahashi Time,/oman/restaurant/625135/mahashi-time-amarat-phase-3?aid=2412,"Mezze, Desserts"
Umm Zahra Restaurant,/oman/restaurant/670328/umm-zahra-restaurant?aid=2412,"Arabic, Omani, Seafood"
Shuwa Al Madinah,/oman/restaurant/721246/shuwa-al-madinah-amerat?aid=2412,"Grills, Iraqi, Yemeni"
Basha Mahashi,/oman/restaurant/35422/pasha-mahashi-amirat-6?aid=2412,"Arabic, Grills, Vegetarian"
Camp 89 Cafe,/oman/restaurant/713385/camp-89-cafe-amerat?aid=2412,"Cafe, Desserts"
Golden Crispy,/oman/restaurant/699409/golden-crispy-amirat-6?aid=2412,"Fried chicken, Sandwiches, Wraps"
HAIKAL AL AMERAT RESTAURANT &COFFEESHOP,/oman/restaurant/707788/haikal-al-amerat-restaurant-coffeeshop-amarat-phase-2?aid=2412,"Arabic, Grills, Desserts"
FAKHAMAT SULTAN Turki,/oman/restaurant/695244/fakhamat-sultan-turki-amirat-6?aid=2412,"Arabic, Beverages"
Luqaimat,/oman/restaurant/600725/luqaimat-amarat-phase-1?aid=2412,"Arabic sweets, Desserts"
Dar Al Mahashi Restaurant,/oman/restaurant/706064/dar-al-mahashi-restaurant-amirat-6?aid=2412,"Egyptian, Arabic, Mezze"
Mini Cake Factory,/oman/restaurant/689421/mini-cake-factory-amirat-6?aid=2412,"Pastries, Snacks"
TCT Hyderabadi Restaurant,/oman/restaurant/29430/tct-hyderabadi-restaurantamirat-6?aid=2412,"Indian, Desserts, Chicken"
Mr Do,/oman/restaurant/680826/mr-do-amarat-phase-5?aid=2412,"Desserts, Donuts, Coffee"
Restuarant & Kitchen AL Qabail Al Arabia,/oman/restaurant/714446/restuarant-kitchen-al-qabail-al-arabia-amarat-phase-2?aid=2412,"Grills, Salad, Pies"
Chinese House,/oman/restaurant/667496/chinese-house-amirat-6?aid=2412,"Chinese, Asian, Noodles"
Al Watan Al Arabi Restaurant & Coffeeshop,/oman/restaurant/611869/al-watan-al-arabi-restaurant-coffeeshop-mahaj?aid=2412,"Salad, Arabic, Healthy"
Tea Corner,/oman/restaurant/727101/tea-corner-amarat-phase-1?aid=2412,"Cafe, Beverages, Sandwiches"
African Restaurant,/oman/restaurant/726610/african-restaurant-amirat-6?aid=2412,"Cafe, Beverages, Grills"
"Subway1, Amarat Phase 3",/oman/restaurant/39737/subway1-amarat-phase-3?aid=2412,"Sandwiches, Healthy, Salad, Wraps"
Kucu,/oman/restaurant/709129/kucu-amerat?aid=2412,"Fast food, Sandwiches"
Kawther Kitchen,/oman/restaurant/721226/kawther-kitchen-amerat?aid=2412,"Grills, Arabic, Beverages"
Pizza Hut,/oman/restaurant/601029/pizza-hut-amirat-6?aid=2412,"Pizza, International, Italian"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2412,Charity
"ChicKing, Amarat Phase 3",/oman/restaurant/720731/chicking-amarat-phase-3?aid=2412,"Fried chicken, Sandwiches, Wraps"
TCT Hyderabadi Restaurant,/oman/restaurant/29430/tct-hyderabadi-restaurantamirat-6?aid=2412,"Indian, Desserts, Chicken"
Mr Do,/oman/restaurant/680826/mr-do-amarat-phase-5?aid=2412,"Desserts, Donuts, Coffee"
Crunch Bunch,/oman/restaurant/718166/crunch-bunch-amarat-phase-2?aid=2412,"Sandwiches, Beverages, Noodles"
Chinese House,/oman/restaurant/667496/chinese-house-amirat-6?aid=2412,"Chinese, Asian, Noodles"
Al Watan Al Arabi Restaurant & Coffeeshop,/oman/restaurant/611869/al-watan-al-arabi-restaurant-coffeeshop-mahaj?aid=2412,"Salad, Arabic, Healthy"
Bliss,/oman/restaurant/728326/bliss-mahaj?aid=2412,"Ice Cream, Desserts"
"Subway1, Amarat Phase 3",/oman/restaurant/39737/subway1-amarat-phase-3?aid=2412,"Sandwiches, Healthy, Salad, Wraps"
Pizza Hut,/oman/restaurant/601029/pizza-hut-amirat-6?aid=2412,"Pizza, International, Italian"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2412,Charity
Modern Oman Bakery,/oman/restaurant/47967/modern-oman-bakery-wadi-hattat?aid=2412,"Desserts, Beverages, Pastries"
