Name,Href,Cuisines
Alhalabi Express,/oman/restaurant/679416/alhalabi-express-qurm?aid=5601,"Bbq, Shawarma, Snacks"
Animal World,/oman/restaurant/43706/animal-world-al-khuwayr-north-muscat?aid=5601,Specialty Store
Carrefour,/oman/grocery/34180/carrefour-mgm-muscat?aid=5601,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/700730/fashion-eyes-qurm?aid=5601,cosmetics
Al Meera,/oman/grocery/625126/al-meera-azaiba-muscat?aid=5601,"Hypermarket, Grocery"
Scientific Pharmacy,/oman/pharmacy/659968/scientific-pharmacy-azaiba-muscat?aid=5601,Pharmacy
Roses & Gifts Corner,/oman/flower/600795/roses-gifts-corner-ansab?aid=5601,Flowers
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=5601,"Supermarket , Grocery"
Vasanta Bhavan,/oman/restaurant/666415/vasanta-bhavan-bosher--ghala?aid=5601,"Vegetarian, Chinese, Indian"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5601,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=5601,Charity
Sabah W Masa,/oman/restaurant/668818/sabah-w-masa-azaiba?aid=5601,"Pizza, Pastries & Sweets, Pies"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5601,Charity
Organic Coco Bowls,/oman/restaurant/621931/organic-coco-bowls-azaiba?aid=5601,"Juices, Bowls, Healthy"
Arya Bhavan Restaurant,/oman/restaurant/602409/arya-bhavan-restaurant-bawshar?aid=5601,"Indian, Beverages, Noodles"
Tea Corner,/oman/restaurant/727103/tea-corner-azaiba?aid=5601,"Cafe, Beverages, Sandwiches"
Spicy Chatpata,/oman/restaurant/720311/spicy-chatpata-azaiba?aid=5601,"Indian, Curry, Breakfast"
What A Paratha!,/oman/restaurant/677243/what-a-paratha-al-ghubra-ash-shamaliyyah?aid=5601,"Sandwiches, Desserts, Beverages"
MEITO,/oman/restaurant/657210/meito-azaiba?aid=5601,"Cafe, Beverages, Sandwiches"
Juice Box,/oman/restaurant/720727/juice-box-azaiba?aid=5601,"Beverages, Juices, Healthy"
Adam Bakery & Pastry,/oman/restaurant/693506/adam-bakery-and-pastry-azaiba?aid=5601,"Bakery, Pastries, Sandwiches"
Gheyr,/oman/restaurant/729644/gheyr-al-ghubra-ash-shamaliyyah?aid=5601,"Cafe, Coffee, Desserts"
Mandazi And Chai,/oman/restaurant/36948/mandazi-and-chai-ghubrah-janubiyyah?aid=5601,"Sandwiches, Arabic, Breakfast"
Izmir Turkish Restaurant,/oman/restaurant/600021/izmir-restaurant-azaiba?aid=5601,"Grills, Pies, Turkish"
STARTECH MIDDLE EAST,/oman/restaurant/667285/startech-middle-east-al-azaiba-south?aid=5601,Electronics
Nar Sweets Bakery Coffee,/oman/restaurant/45760/nar-sweets-bakery-coffee-azaiba?aid=5601,"Bakery, Pies, Desserts"
Dama Rose Arabic Sweets,/oman/restaurant/704279/dama-rose-arabic-sweets-azaiba?aid=5601,Desserts
Haret Al Falafel,/oman/restaurant/721422/haret-al-falafel-azaiba?aid=5601,"International, Breakfast, Sandwiches"
Ray's Bagels,/oman/restaurant/634452/rays-bagels-al-ghubra-ash-shamaliyyah?aid=5601,"Bagel, Sandwiches, Healthy"
South Express,/oman/restaurant/665537/south-express-ghala?aid=5601,"Grills, Chicken, Asian"
South Express,/oman/restaurant/665537/south-express-ghala?aid=5601,"Grills, Chicken, Asian"
Karak To Go,/oman/restaurant/729512/karak-to-go-azaiba?aid=5601,"Burgers, Sandwiches, Beverages"
Café Amazon,/oman/restaurant/640505/caf-amazon--ghala-royal?aid=5601,"Cafe, Beverages, Sandwiches"
Royal Oven,/oman/restaurant/40339/royal-oven-al-athiba?aid=5601,"Desserts, Cakes"
TQ Cafe,/oman/restaurant/640091/tq-cafe-ghala?aid=5601,"Desserts, Beverages, Chocolate"
Tea Stop,/oman/restaurant/34908/tea-stopal-ghubra-ash-shamaliyyah?aid=5601,"Beverages, Desserts"
Anjappar,/oman/restaurant/43640/anjappar-ghala?aid=5601,"Chicken, Seafood, Biryani"
Majestic Sandwicher,/oman/restaurant/644516/majestic-sandwicher-ghubrah-janubiyyah?aid=5601,"Sandwiches, American, Burgers"
Dar Al Mahashi Restaurant,/oman/restaurant/730604/dar-al-mahashi-restaurant-azaiba?aid=5601,"Egyptian, Arabic, Mezze"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=5601,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=5601,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=5601,Charity
Al Tarboosh,/oman/restaurant/47310/al-tarboosh-al-ghubra-ash-shamaliyyah?aid=5601,"Sandwiches, Grills, Shawarma"
Toast Me,/oman/restaurant/703319/toast-me?aid=5601,"Breakfast, Sandwiches, Beverages"
Udupi Home,/oman/restaurant/40939/udupi-home-ghala?aid=5601,"Vegetarian, South indian, Indian"
McDonald`s - Ghala,/oman/restaurant/644358/mcdonalds--ghala?aid=5601,"Burgers, Sandwiches, Fast food"
Dukanah Cafe,/oman/restaurant/34600/dukanah-cafe-al-ghubra-ash-shamaliyyah?aid=5601,"Breakfast, Arabic, Beverages"
Labelle,/oman/flower/699146/labelle-azaiba?aid=5601,"Flowers, Pastries & Sweets, Chocolate"
Ryouqy,/oman/restaurant/37962/ryouqy-al-ghubra-janubiyyah?aid=5601,"Sandwiches, Arabic, Breakfast"
Take Biryani,/oman/restaurant/659088/take-biryani-ghala?aid=5601,"Biryani, Indian, Curry"
Fruitella,/oman/restaurant/669130/fruitella?aid=5601,"Juices, Milkshakes, Beverages"
Gloria Jean's Coffees,/oman/restaurant/640552/gloria-jeans-coffees-al-azaiba-north-azaiba?aid=5601,"Beverages, Coffee"
Aloft Muscat,/oman/restaurant/722482/aloft-muscat-ghala?aid=5601,"Pasta, Salad, Biryani"
Qibara,/oman/restaurant/728352/qibara-ghala?aid=5601,"Indian, Arabic, Chinese"
Kaldi 850 Coffee,/oman/restaurant/712911/kaldi-850-coffee-ghala?aid=5601,"Beverages, Sandwiches, Cafe"
The Egg Story,/oman/restaurant/661574/the-egg-story-ghubrah?aid=5601,"Breakfast, Arabic, Beverages"
Tea Day,/oman/restaurant/669336/tea-day-al-ghubra-ash-shamaliyyah?aid=5601,"Cafeteria, Sandwiches, Beverages"
It’s Quiet,/oman/restaurant/703847/its-quiet-azaiba?aid=5601,"Cafe, Pastries, Desserts"
"tropical, Ghala",/oman/restaurant/41251/tropical-ghala?aid=5601,"Beverages, Juices, Smoothies"
Healthy Lab,/oman/restaurant/708505/healthy-lab-al-ghubrah-janubiyyah?aid=5601,"Healthy, Beverages, Sandwiches"
Automatic Lebanese,/oman/restaurant/703101/automatic-lebanese-al-ghubra-ash-shamaliyyah?aid=5601,"Grills, Sandwiches, Beverages"
Hot burger,/oman/restaurant/624704/hot-burgerghala?aid=5601,"Cafeteria, Burgers, Beverages"
Acaiholic,/oman/restaurant/727234/acaiholic-al-khuwayr-south?aid=5601,"Acai, Desserts, Beverages"
FALAFEL WA TAHINI,/oman/restaurant/670543/falafel-wa-tahini-azaiba?aid=5601,"Falafel, Manaqeesh, Sandwiches"
Sammy`s Bakeshop,/oman/restaurant/725481/sammys-bakeshop-al-ghubra-ash-shamaliyyah?aid=5601,Bakery
Al Mahashi Time,/oman/restaurant/694027/al-mahashi-time-azaiba?aid=5601,"Mezze, Desserts"
FROOOTI,/oman/restaurant/730940/froooti-azaiba?aid=5601,"Beverages, Juices"
Fattayer Express,/oman/restaurant/3444/fattayer-express-azaiba?aid=5601,"Manaqeesh, Breakfast, Egyptian, Pizza, Bakery"
Istanbul Restaurant By Kubat & Baki,/oman/restaurant/703102/istanbul-restaurant-by-kubat-baki-ghala?aid=5601,"Arabic, Shawarma, Turkish"
Turkish Days,/oman/restaurant/23189/turkish-days-ghubrah-janubiyyah?aid=5601,"Sandwiches, Grills, Pastries"
Trivandrum Chicken Corner,/oman/restaurant/726699/trivandrum-chicken-corner-al-ghubra-ash-shamaliyyah?aid=5601,"Chicken, Indian"
Kunafa Al Diyafa,/oman/restaurant/612118/kunafa-aldiyafaal-ghubra-ash-shamaliyyah?aid=5601,Desserts
Lozan Bakery,/oman/restaurant/710063/lozan-bakery-al-ghubra-ash-shamaliyyah?aid=5601,"Bakery, Pastries, Desserts"
Dolma,/oman/restaurant/652493/dolma-al-ansab?aid=5601,Mezze
Extract coffee & Roastery,/oman/restaurant/727389/extract-coffee-roastery-bawshar?aid=5601,"Beverages, Coffee"
"Tropical, Azaiba",/oman/restaurant/31985/tropical-azaiba?aid=5601,"Juices, Healthy, Beverages"
Essar Fried Chicken,/oman/restaurant/666964/essar-fried-chicken?aid=5601,"Fried chicken, Sandwiches, American"
The Kitchen Lab by Mireille,/oman/restaurant/688009/the-kitchen-lab-by-mireille-azaiba?aid=5601,"Chocolate, Cakes and Desserts"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=5601,Charity
Al Marsa Banquet And Hospitaity,/oman/restaurant/695532/al-marsa-banquet-and-hospitaity-azaiba?aid=5601,"Arabic, Beverages, Chicken"
Bok Bok,/oman/restaurant/703313/bok-bok?aid=5601,"Burgers, American, Fast food"
Bhai Kadai,/oman/restaurant/648568/bhai-kadai-al-azaiba-south?aid=5601,"Chicken, Breakfast, Asian"
AL BOOM COFFEE SHOP,/oman/restaurant/717139/al-boom-coffee-shop-al-ghubra-ash-shamaliyyah?aid=5601,"Sandwiches, Burgers, Beverages"
Malabar Ghala,/oman/restaurant/729738/malabar-ghala-ghala?aid=5601,"Indian, Biryani, Chicken"
Kamat,/oman/restaurant/689248/kamat-ghubrah-janubiyyah?aid=5601,"Asian, Indian, Vegetarian"
Al Bait Al Arabi Bakery,/oman/restaurant/637105/al-bait-al-arabi-bakery-al-ghubra-ash-shamaliyyah?aid=5601,"Pastries, Pizza, Bakery"
Sahraan,/oman/restaurant/37401/sahraan-ghala?aid=5601,"Sandwiches, Seafood, Grills"
"ChicKing, Azaiba",/oman/restaurant/714916/chicking-azaiba?aid=5601,"Fried chicken, Sandwiches, Wraps"
A21 Coffee,/oman/restaurant/47871/a-21-coffee-bawshar?aid=5601,"Beverages, Desserts"
Starbucks,/oman/restaurant/694195/starbucks-18-november-azaiba?aid=5601,"Beverages, Coffee, Desserts"
The Egg Story,/oman/restaurant/661574/the-egg-story-ghubrah?aid=5601,"Breakfast, Arabic, Beverages"
"Subway, ghala",/oman/restaurant/19976/subway-ghala?aid=5601,"Sandwiches, Healthy, Salad, Wraps"
Nalabaaham Restaurant,/oman/restaurant/642976/nalabaaham-restaurant-al-azaiba-south?aid=5601,"Asian, Noodles, Breakfast"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=5601,Charity
Los Clarita,/oman/flower/601925/los-clarita-bawshar?aid=5601,Flowers
Tea Mood,/oman/restaurant/45426/tea-mood-south-azaiba?aid=5601,"Breakfast, Sandwiches, Beverages"
Parkside Plaza Hotel,/oman/restaurant/644471/parkside-plaza-hotel-al-azaiba-south?aid=5601,"Iranian, Beverages, Grills"
Isfahan Sweets,/oman/restaurant/688530/isfahan-sweets-azaiba?aid=5601,"Desserts, Cakes"
Between The Bun,/oman/restaurant/682224/between-the-bun-ghubrah-janubiyyah?aid=5601,"American, International, Burgers"
Turkish Suleyman Pasha,/oman/restaurant/704805/turkish-suleyman-pasha-ghubrah?aid=5601,"Pies, Pizza, Grills"
"Aseer Time, Azaiba,Azaiba",/oman/restaurant/612203/aseer-time-azaibaazaiba?aid=5601,"Beverages, Juices, Ice cream"
Shaka Burger,/oman/restaurant/703317/shaka-burger?aid=5601,"Burgers, American, Fast food"
Khokh w Meshmesh,/oman/restaurant/659795/khokh-w-meshmesh-bawshar?aid=5601,"Beverages, Milkshakes, Desserts"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=5601,Charity
Kakety,/oman/restaurant/682749/kakety-al-ghubra-ash-shamaliyyah?aid=5601,"Cakes, Desserts, Fast food"
Sando,/oman/restaurant/709174/sando-ghubrah-janubiyyah?aid=5601,"Sandwiches, Beverages, Fast food"
