Name,Href,Cuisines
Alhalabi Express,/oman/restaurant/679416/alhalabi-express-qurm?aid=1382,"Bbq, Shawarma, Snacks"
Carrefour,/oman/grocery/34180/carrefour-mgm-muscat?aid=1382,"Hypermarket, Grocery"
Al Meera,/oman/grocery/625126/al-meera-azaiba-muscat?aid=1382,"Hypermarket, Grocery"
Roses & Gifts Corner,/oman/flower/600795/roses-gifts-corner-ansab?aid=1382,Flowers
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=1382,"Supermarket , Grocery"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=1382,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=1382,Charity
Dolma,/oman/restaurant/652493/dolma-al-ansab?aid=1382,Mezze
Vasanta Bhavan,/oman/restaurant/666415/vasanta-bhavan-bosher--ghala?aid=1382,"Vegetarian, Chinese, Indian"
MEITO,/oman/restaurant/657210/meito-azaiba?aid=1382,"Cafe, Beverages, Sandwiches"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1382,Charity
TQ Cafe,/oman/restaurant/640091/tq-cafe-ghala?aid=1382,"Desserts, Beverages, Chocolate"
What A Paratha!,/oman/restaurant/677243/what-a-paratha-al-ghubra-ash-shamaliyyah?aid=1382,"Sandwiches, Desserts, Beverages"
Mandazi And Chai,/oman/restaurant/36948/mandazi-and-chai-ghubrah-janubiyyah?aid=1382,"Sandwiches, Arabic, Breakfast"
5 MILLION CAFE,/oman/restaurant/701541/5-million-cafe-al-ansab?aid=1382,"Burgers, Cafe, Pasta"
Extract coffee & Roastery,/oman/restaurant/727389/extract-coffee-roastery-bawshar?aid=1382,"Beverages, Coffee"
South Express,/oman/restaurant/665537/south-express-ghala?aid=1382,"Grills, Chicken, Asian"
Arya Bhavan Restaurant,/oman/restaurant/602409/arya-bhavan-restaurant-bawshar?aid=1382,"Indian, Beverages, Noodles"
A21 Coffee,/oman/restaurant/47871/a-21-coffee-bawshar?aid=1382,"Beverages, Desserts"
Juice Box,/oman/restaurant/720727/juice-box-azaiba?aid=1382,"Beverages, Juices, Healthy"
STARTECH MIDDLE EAST,/oman/restaurant/667285/startech-middle-east-al-azaiba-south?aid=1382,Electronics
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=1382,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=1382,Charity
KARAK AL TESEENAT,/oman/restaurant/692195/karak-al-teseenat-al-ansab?aid=1382,"Arabic, Breakfast, Sandwiches"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=1382,Charity
Adam Bakery & Pastry,/oman/restaurant/693506/adam-bakery-and-pastry-azaiba?aid=1382,"Bakery, Pastries, Sandwiches"
Khokh w Meshmesh,/oman/restaurant/659795/khokh-w-meshmesh-bawshar?aid=1382,"Beverages, Milkshakes, Desserts"
Sammy`s Bakeshop,/oman/restaurant/725481/sammys-bakeshop-al-ghubra-ash-shamaliyyah?aid=1382,Bakery
OOH!,/oman/restaurant/719661/ooh-ghubrah-janubiyyah?aid=1382,"Beverages, Hot dogs, Sandwiches"
Café Amazon,/oman/restaurant/640505/caf-amazon--ghala-royal?aid=1382,"Cafe, Beverages, Sandwiches"
Tea Mood,/oman/restaurant/45425/tea-mood-ghubrah-south?aid=1382,"Breakfast, Sandwiches, Beverages"
Taiba Pharmacy,/oman/pharmacy/706652/taiba-pharmacy-al-ansab?aid=1382,Pharmacy
Organic Coco Bowls,/oman/restaurant/621931/organic-coco-bowls-azaiba?aid=1382,"Juices, Bowls, Healthy"
"Tropical, Ghala",/oman/restaurant/31993/tropical-ghala?aid=1382,"Juices, Healthy, Beverages"
Majestic Sandwicher,/oman/restaurant/644516/majestic-sandwicher-ghubrah-janubiyyah?aid=1382,"Sandwiches, American, Burgers"
Cannoli,/oman/restaurant/711061/cannoli-bawshar?aid=1382,"Burgers, Omani, Coffee"
Mr. Falafel,/oman/restaurant/26676/mr-falafelal-ansab?aid=1382,"Falafel, Breakfast, Sandwiches"
Spicy Chatpata,/oman/restaurant/720311/spicy-chatpata-azaiba?aid=1382,"Indian, Curry, Breakfast"
Azura The Coffee,/oman/restaurant/693760/azura-the-coffee-company-al-ansab?aid=1382,"Beverages, Coffee"
Drizzle,/oman/restaurant/723225/drizzle-bawshar?aid=1382,"Cafe, Chocolate, Desserts"
Shahad AL Jazeera,/oman/restaurant/39658/shahad-al-jazeera-al-ansab?aid=1382,"Desserts, Arabic, Arabic sweets"
crush,/oman/restaurant/717440/crush-bawshar?aid=1382,"Beverages, Coffee"
Kaldi 850 Coffee,/oman/restaurant/722716/kaldi-850-coffee-assalah-towers?aid=1382,"Beverages, Sandwiches, Cafe"
Dukanah Cafe,/oman/restaurant/34600/dukanah-cafe-al-ghubra-ash-shamaliyyah?aid=1382,"Breakfast, Arabic, Beverages"
La Miel,/oman/restaurant/712844/la-miel-muscat-bay?aid=1382,Coffee
Karak Mandazi,/oman/restaurant/689282/karak-mandazi-bousher?aid=1382,"Pastries, Arabic, Bakery"
Al Bait Al Arabi Bakery,/oman/restaurant/637105/al-bait-al-arabi-bakery-al-ghubra-ash-shamaliyyah?aid=1382,"Pastries, Pizza, Bakery"
The Egg Story,/oman/restaurant/661574/the-egg-story-ghubrah?aid=1382,"Breakfast, Arabic, Beverages"
Excellent tea,/oman/restaurant/698908/excellent-tea-bawshar?aid=1382,"Sandwiches, Arabic, Bakery"
Yalla Begum's,/oman/restaurant/696305/yalla-begums-bawshar?aid=1382,"Indian, Sandwiches, Vegetarian, Chicken, Street food"
Darweeshyat cafe,/oman/restaurant/691372/darweeshyat-bawshar?aid=1382,Cafe
ever cafe,/oman/restaurant/703839/ever-cafe-bawshar?aid=1382,"Coffee, Cafe, Beverages"
Frozen Beanz,/oman/restaurant/680856/frozen-beanz-al-khuwayr-south?aid=1382,"Desserts, Beverages, Ice Cream"
Aloft Muscat,/oman/restaurant/722482/aloft-muscat-ghala?aid=1382,"Pasta, Salad, Biryani"
Sabah W Masa,/oman/restaurant/668818/sabah-w-masa-azaiba?aid=1382,"Pizza, Pastries & Sweets, Pies"
Udupi Home,/oman/restaurant/40939/udupi-home-ghala?aid=1382,"Vegetarian, South indian, Indian"
Rayahen Roastery,/oman/grocery/716829/rayahen-roastery-al-ansab?aid=1382,"Nuts & Dried Fruit, Coffee & Tea"
Tea Stop,/oman/restaurant/34908/tea-stopal-ghubra-ash-shamaliyyah?aid=1382,"Beverages, Desserts"
Lucoo,/oman/restaurant/699651/lucoo-bawshar?aid=1382,"Ice Cream, Coffee, Beverages"
Malabar Ghala,/oman/restaurant/729738/malabar-ghala-ghala?aid=1382,"Indian, Biryani, Chicken"
Ray's Bagels,/oman/restaurant/634452/rays-bagels-al-ghubra-ash-shamaliyyah?aid=1382,"Bagel, Sandwiches, Healthy"
