Name,Href,Cuisines
Caravana cafe,/oman/restaurant/624775/caravana-cafe-al-hajar?aid=2404,"Beverages, Coffee, Cafe"
Potatos 7,/oman/restaurant/648592/potatos-7-amerat-6?aid=2404,"Seafood, Chicken, Fish & chips"
Madrid Tea,/oman/restaurant/627369/madrid-tea-amarat-phase-1?aid=2404,"Crepes, Desserts, Beverages"
Burger Bristo,/oman/restaurant/718898/burger-bristo-amarat-phase-3?aid=2404,"Burgers, Sandwiches, Fast food"
HAIKAL AL AMERAT RESTAURANT &COFFEESHOP,/oman/restaurant/707788/haikal-al-amerat-restaurant-coffeeshop-amarat-phase-2?aid=2404,"Arabic, Grills, Desserts"
Hikayat Mahshi,/oman/restaurant/636306/hikayat-mahshi-amirat-6?aid=2404,"Mezze, Koshary"
Baskin Robbins,/oman/restaurant/31765/baskin-robbins-amerat-6--next-to-post-office?aid=2404,"Ice cream, Cakes, Desserts"
Tea Corner,/oman/restaurant/727101/tea-corner-amarat-phase-1?aid=2404,"Cafe, Beverages, Sandwiches"
"Subway1, Amarat Phase 3",/oman/restaurant/39737/subway1-amarat-phase-3?aid=2404,"Sandwiches, Healthy, Salad, Wraps"
Jenan Tea,/oman/restaurant/718830/jenan-tea-amarat-phase-3?aid=2404,Beverages
Camp 89 Cafe,/oman/restaurant/713385/camp-89-cafe-amerat?aid=2404,"Cafe, Desserts"
Aman Tea,/oman/restaurant/618335/aman-tea-al-hajar?aid=2404,"Sandwiches, Grills, Burgers"
Modern Silver Arz Pastries,/oman/restaurant/710289/modern-silver-arz-pastries-al-ghubra-ash-shamaliyyah?aid=2404,"Sandwiches, Fast food, Pastries"
Sign,/oman/restaurant/601737/sign-al-amerat?aid=2404,"Coffee, Cafe, Beverages"
Mini Donut,/oman/restaurant/600837/mini-donut-amerat?aid=2404,"Donuts, Arabic sweets, Desserts"
Alezwah,/oman/restaurant/636419/alezwah-amirat-6?aid=2404,"Grills, Chicken, Seafood"
Red Roaster,/oman/restaurant/728775/red-roaster-amirat-6?aid=2404,"Sandwiches, Fried chicken, Chicken"
Shuwa Al Madinah,/oman/restaurant/721246/shuwa-al-madinah-amerat?aid=2404,"Grills, Iraqi, Yemeni"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2404,Charity
