Name,Href,Cuisines
Carrefour,/oman/grocery/36469/carrefour-salalah?aid=5567,"Hypermarket, Grocery"
Bon Lab,/oman/restaurant/670427/bon-lab-az-zawiyah?aid=5567,"Cafe, Beverages, Cakes"
Rajbhog Restaurant,/oman/restaurant/648800/rajbhog-restaurant-salalah-central?aid=5567,"Snacks, Breakfast, Desserts"
NAY CAFE,/oman/restaurant/730965/nay-cafe-al-jadidah?aid=5567,Cafe
Udupi,/oman/restaurant/616392/udupi-east-salalah?aid=5567,"Cafe, Juices, Indian"
Old Kutaini Restaurant,/oman/restaurant/681444/old-kutaini-restaurant-az-zawiyah?aid=5567,"Grills, Chicken, Seafood, Pakistani"
Al Thahani,/oman/restaurant/668445/al-thahani-salalah-gharbiya?aid=5567,"Burgers, Sandwiches, Juices"
Tawaheen Alhawa,/oman/restaurant/619206/tawaheen-alhawa-al-wadi?aid=5567,"Grills, Pasta"
X CAFE,/oman/restaurant/685883/x-cafe-al-wadi?aid=5567,"Cafe, Coffee, Desserts"
Difaf Al Salaam,/oman/restaurant/714333/difaf-al-salaam-salalah-industrial?aid=5567,"Arabic, Breakfast, Seafood"
BIN ATEEQ OMANI FOOD RESTAURANT,/oman/restaurant/30555/bin-ateeq-al-jadidah?aid=5567,"Grills, Seafood, Arabic"
KARAK ALBANZ Salalah,/oman/restaurant/712343/karak-albanz-salalah?aid=5567,"Breakfast, Pies, Pastries"
Belad Al Sham Sweets,/oman/restaurant/698497/belad-al-sham-sweets-salalah?aid=5567,"Arabic sweets, Pastries, Desserts"
Half Coffee 12,/oman/restaurant/647538/12-coffee-salalah-wosta?aid=5567,"Beverages, Desserts"
Rovana Cafe,/oman/restaurant/722029/rovana-cafe-janub-madinat-as-saad?aid=5567,"Cafe, Beverages, Desserts"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5567,Charity
Al Watheeka,/oman/restaurant/43600/al-watheeka-23-july-street--salalah?aid=5567,"Sandwiches, Ice cream, Burgers"
Mix Bakery,/oman/restaurant/719742/mix-bakery-az-zawiyah?aid=5567,"Bakery, Pastries, Beverages"
Rajbhog Restaurant,/oman/restaurant/648800/rajbhog-restaurant-salalah-central?aid=5567,"Snacks, Breakfast, Desserts"
360ْ  Cafe,/oman/restaurant/661468/360-cafe-az-zawiyah?aid=5567,"Beverages, Juices, Desserts"
Shree Gangotri Restaurant,/oman/restaurant/680077/shree-gangotri-restaurant-az-zawiyah?aid=5567,"Indian, Vegetarian, Healthy"
A+ Salado,/oman/restaurant/712920/a-salado-al-wadi?aid=5567,"Fast food, Burgers, Pasta"
McCafé,/oman/restaurant/669836/mccaf-new-salalah-al-jadidah?aid=5567,"Donuts, Coffee, Cakes"
Shams Al Aseel,/oman/restaurant/700095/shams-al-aseel-shamal-madinat-as-saadah?aid=5567,"Sandwiches, Beverages, Ice Cream"
Yummy,/oman/restaurant/673424/yummy-al-jadidah?aid=5567,"Cafe, Beverages, Burgers"
Take Off,/oman/restaurant/685576/take-off-al-wadi?aid=5567,"American, International, Burgers"
Yalla Cookies,/oman/restaurant/712515/yalla-cookies-salalah?aid=5567,"Beverages, Snacks, Desserts"
Karak & Tawa,/oman/restaurant/713761/karak-tawa-al-jadidah?aid=5567,"Pastries, Breakfast, Tea"
Fatayer Hut,/oman/restaurant/686880/fatayer-hut-shamal-madinat-as-saadah?aid=5567,"International, Pizza"
Udupi,/oman/restaurant/616392/udupi-east-salalah?aid=5567,"Cafe, Juices, Indian"
Take Off,/oman/restaurant/685576/take-off-al-wadi?aid=5567,"American, International, Burgers"
Ahla Restaurant,/oman/restaurant/627033/ahla-restaurant-east-salalah?aid=5567,"Cafe, Beverages, Burgers"
McCafé,/oman/restaurant/669836/mccaf-new-salalah-al-jadidah?aid=5567,"Donuts, Coffee, Cakes"
"Tea Time, Az Zawiyah - Al Markazi",/oman/restaurant/629596/tea-time-az-zawiyah--al-markazi?aid=5567,"Sandwiches, Wraps, Burgers"
Shams Al Aseel,/oman/restaurant/700095/shams-al-aseel-shamal-madinat-as-saadah?aid=5567,"Sandwiches, Beverages, Ice Cream"
Yummy,/oman/restaurant/673424/yummy-al-jadidah?aid=5567,"Cafe, Beverages, Burgers"
Yalla Cookies,/oman/restaurant/712515/yalla-cookies-salalah?aid=5567,"Beverages, Snacks, Desserts"
Al Watheeka,/oman/restaurant/43600/al-watheeka-23-july-street--salalah?aid=5567,"Sandwiches, Ice cream, Burgers"
3RD Street Donuts & Coffee,/oman/restaurant/701426/3rd-street-donuts-al-wadi?aid=5567,"Donuts, Desserts, Beverages"
Labanese House Restaurant,/oman/restaurant/637903/labanese-house-restaurant-salalah-airport-new?aid=5567,"Cafe, Beverages, Grills"
Karak & Tawa,/oman/restaurant/713761/karak-tawa-al-jadidah?aid=5567,"Pastries, Breakfast, Tea"
Fatayer Hut,/oman/restaurant/686880/fatayer-hut-shamal-madinat-as-saadah?aid=5567,"International, Pizza"
Oulu Cafe- Salalah Gharbiya,/oman/restaurant/627484/oulu-cafe?aid=5567,"Beverages, Milkshakes, Desserts"
Dose Cafe,/oman/restaurant/729409/dose-cafe-al-jadidah?aid=5567,"Beverages, Sandwiches, Desserts"
Patria Cafe,/oman/restaurant/632999/patria-cafe-new-salalah?aid=5567,"Cafe, Beverages, Desserts"
Patria Cafe,/oman/restaurant/632999/patria-cafe-new-salalah?aid=5567,"Cafe, Beverages, Desserts"
Bin Dhuwaihar,/oman/restaurant/628220/bin-dhuwaihar-new-salalah?aid=5567,"Cafe, Juices, Sandwiches"
Di Lusso Cafe,/oman/restaurant/713239/di-lusso-cafesalalah-gharbiya?aid=5567,"Beverages, Desserts, International"
KARAK BADAR,/oman/restaurant/724681/karak-badar?aid=5567,"Cafe, Beverages, Sandwiches, Healthy"
Salman Stores,/oman/restaurant/720720/salman-stores-salalah-gharbiya?aid=5567,"Specialty Store , Perfumes"
Izz Tea,/oman/restaurant/686604/izz-tea-salalah-al-jadidah?aid=5567,"Cafe, Beverages, Burgers"
Learning Fun,/oman/restaurant/669501/learning-fun-salalah-gharbiya?aid=5567,Specialty Store
Balance Launge,/oman/restaurant/667045/balance-launge?aid=5567,"Beverages, Milkshakes"
Moin Donuts & Coffee,/oman/restaurant/698625/moin-donuts-coffee-al-jadidah?aid=5567,"Burgers, Cafe, Beverages, Donuts"
Baraza Almotaza,/oman/restaurant/652966/baraza-almotaza-salalah-airport-new?aid=5567,"Grills, Chicken, Pastries"
Mood Coffee Plus,/oman/restaurant/661747/mood-coffee-plus-al-saadahjanub-madinat-as-saad?aid=5567,"Desserts, Beverages, Sandwiches"
Sekah 75 - Awqad,/oman/restaurant/669422/sekah-75-awqad-ash-shamaliyah?aid=5567,"Desserts, Beverages, Pies"
Spirit Of Shami Jasmin Pies,/oman/restaurant/704409/spirit-of-shami-jasmin-pies-al-jadidah?aid=5567,"Pastries, Pizza, Snacks"
Lafta Cafe,/oman/restaurant/678637/lafta-cafe-janub-madinat-as-saad?aid=5567,"Beverages, Desserts"
Cinnaroll Cafe,/oman/restaurant/48147/cinnaroll-cafe-al-wadi?aid=5567,"Beverages, Cakes, Desserts"
2 Oz Cafe,/oman/restaurant/676833/2-oz-cafe-salalah-airport-new?aid=5567,"Beverages, Desserts"
WATAN CAFE,/oman/restaurant/725716/watan-cafe-al-wadi?aid=5567,"Cafe, Beverages"
Key coffee,/oman/restaurant/707923/key-coffee-salalah-gharbiya?aid=5567,"Cafe, Beverages, Desserts"
Om Restaurant,/oman/restaurant/650586/om-restaurant-salalah-industrial?aid=5567,"Indian, Vegetarian"
KRNSHES,/oman/restaurant/689349/krnshes?aid=5567,"Burgers, Fast food, Chicken"
"Brooklyn Pizza & Pasta, Al Wadi",/oman/restaurant/710302/brooklyn-pizza-pasta-al-wadi?aid=5567,"Pizza, Pasta"
HPH CAFE,/oman/restaurant/720315/hph-cafe-al-wadi?aid=5567,"Coffee, Desserts, Beverages"
Fog London,/oman/restaurant/706509/fog-london-salalah-industrial?aid=5567,"Coffee, Desserts"
Perfect Tea,/oman/restaurant/714750/perfect-teaawqad-al-janubiyyah?aid=5567,"Sandwiches, Desserts, Beverages"
Eat softie,/oman/restaurant/719391/eat-softie-janub-madinat-as-saad?aid=5567,"Ice Cream, Coffee, Desserts"
