Name,Href,Cuisines
Karak Time,/oman/restaurant/636671/karak-time-al-barr?aid=6898,"Desserts, Beverages, Sandwiches"
Sanaa BURGER & JUICES,/oman/restaurant/626073/sanaa-burger-juices-al-murtafa?aid=6898,"Cafe, Beverages, Burgers"
LIMEWOOD RESTAURANT,/oman/restaurant/715956/limewood-restaurant-murtafa?aid=6898,"Indian, Arabic, Beverages"
"Tea Time, Sur,Al Barr",/oman/restaurant/619002/tea-time-sural-barr?aid=6898,"Sandwiches, Wraps, Burgers"
Couple Cookies,/oman/restaurant/704530/couple-cookies-ash-sharqiyah?aid=6898,"Desserts, Cafe, Coffee"
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=6898,"Fast food, Pizza, Pasta"
Snack Time,/oman/restaurant/696550/snack-time-hillat-al-kahraba?aid=6898,"Sandwiches, Desserts, Beverages"
A21 Coffee,/oman/restaurant/37887/a-21-coffee-al-barr?aid=6898,"Beverages, Desserts"
Burjlan,/oman/restaurant/662903/burjlan-sur?aid=6898,"Burgers, Sandwiches, Wraps"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=6898,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=6898,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=6898,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=6898,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=6898,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=6898,Charity
Knafeh And Fork,/oman/restaurant/721355/knafeh-and-fork-suq?aid=6898,"Desserts, Coffee, Arabic sweets"
Step one,/oman/restaurant/687773/step-one-hillat-al-kahraba?aid=6898,"American, Beverages, Pastries & Sweets"
"Tea Time, Sur,Al Barr",/oman/restaurant/619002/tea-time-sural-barr?aid=6898,"Sandwiches, Wraps, Burgers"
Tea cup,/oman/restaurant/721168/tea-cup-ar-rusagh?aid=6898,"Sandwiches, Beverages, Breakfast"
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=6898,"Fast food, Pizza, Pasta"
ORU SELFIE THATTUKADA,/oman/restaurant/711116/oru-selfie-thattukada-al-barr?aid=6898,"Asian, Chinese, Indian, Seafood, Arabic"
Raydan Restaurant And Kitchen,/oman/restaurant/40206/raydan-restaurant-and-kitchen-al-barr?aid=6898,"Chicken, Arabic, Grills"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=6898,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=6898,Charity
Annecy Cafe,/oman/restaurant/722968/annecy-cafe-ar-rusagh?aid=6898,"Cafe, Bakery, Cakes"
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=6898,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=6898,Charity
Vaidyan's Fish and Grill,/oman/restaurant/701918/vaidyans-fish-and-grill-harat-al-aqbah?aid=6898,"Indian, Seafood, Beverages"
Aseer Time,/oman/restaurant/641972/aseer-time-ar-rusagh?aid=6898,"Beverages, Ice cream, Waffles"
"ChicKing, Jabal Al Eid",/oman/restaurant/714914/chicking-jabal-al-eid?aid=6898,"Fried chicken, Sandwiches, Wraps"
"ChicKing, Jabal Al Eid",/oman/restaurant/714914/chicking-jabal-al-eid?aid=6898,"Fried chicken, Sandwiches, Wraps"
Pizza Muscat,/oman/restaurant/41009/pizza-muscactsur-souq?aid=6898,"Pizza, Pastries, Italian"
Baskin Robbins,/oman/restaurant/33846/baskin-robbins-hillat-al-kahraba?aid=6898,"Ice cream, Cakes, Desserts"
Karak Al-Teseenat,/oman/restaurant/697154/karak-al-teseenat-ash-shaabiyah?aid=6898,"Breakfast, Beverages, Pies"
Xo samoli,/oman/restaurant/620835/xo-samoli-al-barr?aid=6898,"Cafe, Beverages, Sandwiches"
Pizza Sky,/oman/restaurant/722281/pizza-sky-ar-rusagh?aid=6898,Pizza
