Name,Href,Cuisines
Shawerma Al Balad,/oman/restaurant/722827/shawerma-al-balad-al-khuwayr-south?aid=5652,"Shawarma, Sandwiches, Arabic"
MLS - Muscat Livestock,/oman/grocery/651462/muscat-livestock-madinat-al-sultan-qaboos?aid=5652,Fresh Meat & Fish
Animal World,/oman/restaurant/43706/animal-world-al-khuwayr-north-muscat?aid=5652,Specialty Store
Carrefour,/oman/grocery/33966/carrefour-qurm-muscat?aid=5652,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/700730/fashion-eyes-qurm?aid=5652,cosmetics
Al Meera,/oman/grocery/699217/al-meera-panorama-muscat?aid=5652,"Hypermarket, Grocery"
Scientific Pharmacy,/oman/pharmacy/712785/scientific-pharmacy-madinat-al-sultan-qaboos-oasis-mall?aid=5652,Pharmacy
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=5652,"Supermarket , Grocery"
Hunger Bowls,/oman/restaurant/709433/hunger-bowls-al-khuwayr-south?aid=5652,"Bowls, Indian, Italian, Arabic"
Ferdowsi,/oman/restaurant/673285/ferdowsi-al-qurm-18?aid=5652,"Grills, Kebab, Arabic"
Zao's,/oman/restaurant/688726/zaos-al-khuwayr-north?aid=5652,"Chinese, Asian, Noodles"
Farsha,/oman/restaurant/719064/farsha-al-khuwayr-north?aid=5652,"Omani, Grills, Wraps, Arabic"
Alauddin,/oman/restaurant/711390/alauddin-madinat-al-sultan-qaboos?aid=5652,"Grills, Chinese, Indian"
Shawarma Abu Sitah,/oman/restaurant/729799/shawarma-abu-sitah-al-khuwayr-north?aid=5652,"Shawarma, Doner"
Royal Afghan Restaurant,/oman/restaurant/727652/royal-afghan-restaurant-al-khuwayr-south?aid=5652,"Grills, Chicken, Mandi"
Ferdowsi,/oman/restaurant/673285/ferdowsi-al-qurm-18?aid=5652,"Grills, Kebab, Arabic"
LUBAN CAFE,/oman/restaurant/674248/luban-cafe-hay-al-sarooj?aid=5652,"Desserts, Beverages, Cakes"
Shawarma Abu Sitah,/oman/restaurant/729799/shawarma-abu-sitah-al-khuwayr-north?aid=5652,"Shawarma, Doner"
Farsha,/oman/restaurant/719064/farsha-al-khuwayr-north?aid=5652,"Omani, Grills, Wraps, Arabic"
Zero°,/oman/restaurant/676145/zero-shati-al-qurum?aid=5652,"Beverages, Coffee, Desserts"
7la Ayamy,/oman/restaurant/707251/7la-ayamy-al-khuwayr-south?aid=5652,"Desserts, Beverages, Coffee"
Tea Corner,/oman/restaurant/727102/tea-corner-khuwair-33?aid=5652,"Cafe, Beverages, Sandwiches"
Chicken Crack,/oman/restaurant/727216/chicken-crack-al-khuwayr-north?aid=5652,"Fried chicken, Burgers, Beverages"
LaMer Restaurant,/oman/restaurant/675461/lamer?aid=5652,"Pizza, Pasta, Manaqeesh"
WRAP IT UP,/oman/restaurant/716578/wrap-it-up-khuwair-33?aid=5652,"Wraps, Sandwiches, Desserts, Fast food"
Royal Afghan Restaurant,/oman/restaurant/727652/royal-afghan-restaurant-al-khuwayr-south?aid=5652,"Grills, Chicken, Mandi"
Mug Coffee And Roastery,/oman/restaurant/670333/mug-coffee-and-roastery-madinat-sultan-qabosmadinat-al-sultan-qaboos?aid=5652,"Beverages, Juices, Coffee"
C`BON,/oman/restaurant/729217/cbon-al-khuwayr-south?aid=5652,"Pizza, Beverages, Waffles"
Johnny Rockets,/oman/restaurant/726812/johnny-rockets-madinat-al-sultan-qaboos?aid=5652,"Sandwiches, Beverages, Burgers"
Sammy`s Bakeshop,/oman/restaurant/725481/sammys-bakeshop-al-ghubra-ash-shamaliyyah?aid=5652,Bakery
Al Basha Al Lubnani,/oman/restaurant/714901/the-lebanese-pasha-al-khuwayr-north?aid=5652,"Sandwiches, Grills, Shawarma"
Icy Pops,/oman/restaurant/728486/icy-pops?aid=5652,"Ice Cream, Desserts, Healthy"
Hakkai,/oman/restaurant/721257/hakkai-al-khuwayr-south?aid=5652,"Chinese, Asian, Noodles"
A21 Coffee,/oman/restaurant/47871/a-21-coffee-bawshar?aid=5652,"Beverages, Desserts"
Khokh w Meshmesh,/oman/restaurant/659795/khokh-w-meshmesh-bawshar?aid=5652,"Beverages, Milkshakes, Desserts"
Imperial Kitchen,/oman/restaurant/729353/imperial-kitchen-al-khuwayr-north?aid=5652,"Indian, Chicken, Fish/Seafood"
Arzat Beirut,/oman/restaurant/697041/arzat-beirut-al-khuwayr-south?aid=5652,"Fast food, Pizza, Lebanese"
Milk Bun,/oman/restaurant/724404/milk-bun-qurm?aid=5652,"Burgers, Desserts"
Drizzle,/oman/restaurant/723225/drizzle-bawshar?aid=5652,"Cafe, Chocolate, Desserts"
Laguna,/oman/restaurant/712798/laguna-al-khuwayr-south?aid=5652,"Breakfast, International, Cafe"
Shuwa Shack,/oman/restaurant/684588/shuwa-shack-al-khuwayr-north?aid=5652,"Arabic, Biryani, Burgers"
Sector Seventeen,/oman/restaurant/726680/sector-seventeen-madinat-al-sultan-qaboos?aid=5652,"Cafe, Beverages, Desserts"
Num Nums Bake Shop,/oman/restaurant/707145/num-nums-bake-shop-al-khuwayr-south?aid=5652,"Breakfast, Desserts, Filipino"
McCafé,/oman/restaurant/669835/mccaf-sarooj-hay-al-sarooj?aid=5652,"Donuts, Coffee, Cakes"
Cannoli,/oman/restaurant/711061/cannoli-bawshar?aid=5652,"Burgers, Omani, Coffee"
Milk Bun,/oman/restaurant/724404/milk-bun-qurm?aid=5652,"Burgers, Desserts"
Sammy`s Bakeshop,/oman/restaurant/725481/sammys-bakeshop-al-ghubra-ash-shamaliyyah?aid=5652,Bakery
Al Fairoz,/oman/restaurant/601863/al-fairoz-madinat-al-sultan-qaboos?aid=5652,"Sandwiches, Juices, Shawarma"
Chicken Crack,/oman/restaurant/727216/chicken-crack-al-khuwayr-north?aid=5652,"Fried chicken, Burgers, Beverages"
Green Cafe,/oman/restaurant/646877/green-cafe-madinat-al-sultan-qaboos?aid=5652,"Grills, Salad, Sandwiches, Beverages"
Grill Palace Restaurant,/oman/restaurant/731121/grill-palace-restaurant-al-khuwayr-south?aid=5652,Pakistani
Ramssa,/oman/restaurant/693413/ramsa-qurm?aid=5652,"Arabic, Grills, Sandwiches"
A21 Coffee,/oman/restaurant/47871/a-21-coffee-bawshar?aid=5652,"Beverages, Desserts"
Extract coffee & Roastery,/oman/restaurant/727389/extract-coffee-roastery-bawshar?aid=5652,"Beverages, Coffee"
Khokh w Meshmesh,/oman/restaurant/659795/khokh-w-meshmesh-bawshar?aid=5652,"Beverages, Milkshakes, Desserts"
Woodlands Lite,/oman/restaurant/705969/woodlands-lite-madinat-al-sultan-qaboos?aid=5652,"Grills, Bbq, Indian"
Mami,/oman/restaurant/657263/mami-madinat-al-sultan-qaboos?aid=5652,"Desserts, Ice cream, Cakes"
Sultans of Biryani,/oman/restaurant/697242/sultans-of-biryani-al-khuwayr-north?aid=5652,"Biryani, Indian, Arabic"
Frontier,/oman/restaurant/684538/frontier-al-khuwayr-north?aid=5652,"Indian, Curry, Biryani, Kebab"
Biryani Talk,/oman/restaurant/712748/biryani-talk-bawshar?aid=5652,"Indian, Arabic, Biryani"
Chook Cafe,/oman/restaurant/689328/chook-cafe-al-khuwayr-south?aid=5652,"Breakfast, Sandwiches, Beverages"
MLS Steakhouse,/oman/restaurant/665520/mls-steakhouse-shati-al-qurm?aid=5652,"Burgers, International, Sliders"
Luqimat and Chai,/oman/restaurant/727217/luqimat-and-chai-al-khuwayr-north?aid=5652,"Desserts, Cafe"
Mini Donut,/oman/restaurant/679818/mini-donut-al-khuwair?aid=5652,"Donuts, Arabic sweets, Desserts"
Shrimp Station,/oman/restaurant/662708/shrimp-station?aid=5652,"Seafood, International"
Silk Route,/oman/restaurant/620311/silk-route-madinat-al-sultan-qaboos?aid=5652,"Chinese, Seafood"
