Name,Href,Cuisines
Carrefour,/oman/grocery/33966/carrefour-qurm-muscat?aid=1396,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/691937/lulu-hypermarket-darsait-muscat?aid=1396,"Hypermarket, Grocery"
Anjappar,/oman/restaurant/43639/anjappar-ruwi?aid=1396,"Chicken, Seafood, Biryani"
Daawat,/oman/restaurant/654950/dawaat-ruwi?aid=1396,"Indian, Grills, Kebab"
KRISHNADHAM,/oman/restaurant/706799/krishnadham-ruwi?aid=1396,"Asian, Grills, Indian"
Healthy&co,/oman/restaurant/714144/healthy-co-qurmqurm?aid=1396,"Bowls, Salad, Healthy"
"Kusharina,Qurm",/oman/restaurant/29183/kusharinaqurm?aid=1396,"Koshary, Sandwiches, Egyptian"
Kamat,/oman/restaurant/689247/kamat-ruwi?aid=1396,"Asian, Indian, Vegetarian"
Zam Zam Mandi Restaurant,/oman/restaurant/617605/zam-zam-mandi-restaurant-mbd?aid=1396,"Grills, Chicken, Seafood"
"Tropical, Ruwi",/oman/restaurant/31990/tropical-ruwi?aid=1396,"Juices, Healthy, Beverages"
6 Aromas Restaurant,/oman/restaurant/703085/6-aromas-restaurant-ruwi?aid=1396,"Indian, Biryani, Breakfast"
What A Paratha!,/oman/restaurant/720744/what-a-paratha-qurm?aid=1396,"Sandwiches, Desserts, Beverages"
Tikka & Twist,/oman/restaurant/706802/tikka-twist-ruwi?aid=1396,"Indian, Grills, Kebab"
Ramssa,/oman/restaurant/693413/ramsa-qurm?aid=1396,"Arabic, Grills, Sandwiches"
Al-Exandria Restaurant,/oman/restaurant/726816/al-exandria-restaurant-ruwai?aid=1396,"Asian, Indian"
Azura The Coffee,/oman/restaurant/48919/azura-the-coffee-company-qurm?aid=1396,"Beverages, Coffee"
Mughlai  Zaika,/oman/restaurant/709661/mughlai-zaika-wadi-aday?aid=1396,"Arabic, Asian, Indian"
Fantasy Restaurant,/oman/restaurant/675352/fantasy-restaurant-ruwi?aid=1396,"Biryani, Chicken, Seafood"
Mix N` Munch,/oman/restaurant/704123/mix-n-munch-qurum?aid=1396,"Wraps, Sandwiches, Pasta"
Al Haikal Restaurant,/oman/restaurant/644670/al-haikal-restaurant-ruwi?aid=1396,"Biryani, Indian, Desserts"
Fiji,/oman/restaurant/634726/fiji-wattiyah?aid=1396,"Breakfast, Burgers, Sandwiches"
Burgers & Bites,/oman/restaurant/28392/burgers-bites-ruwimbd?aid=1396,"Sandwiches, American, Burgers"
"Tropical, Darsait",/oman/restaurant/634696/tropical-darsait?aid=1396,"Juices, Smoothies, Beverages"
Rice N Roll,/oman/restaurant/700580/rice-n-roll-qurm?aid=1396,"Sushi, Seafood, Asian"
Italian Barista Cafe,/oman/restaurant/26354/italian-barista-al-qurm?aid=1396,"Pizza, Pasta, Burgers"
Kabsa Time,/oman/restaurant/706797/kabsa-time-ruwi?aid=1396,"Arabic, Beverages, Grills"
Foodie Junction,/oman/restaurant/684301/foodie-junction-darsait?aid=1396,"Asian, Beverages, Indian"
Star Of Cochin Restaurant,/oman/restaurant/690421/star-of-cochin-restaurant-darsait?aid=1396,"Indian, Vegetarian, Grills"
Sree Saravana`s Vegetarian Restaurant,/oman/restaurant/719121/sree-saravanas-vegetarian-restaurant-ruwi?aid=1396,"Indian, Desserts, Beverages"
Ali Thani Restaurant,/oman/restaurant/602982/ali-thani-restaurant-muttrah?aid=1396,"Indian, Curry, Biryani"
Ali Thani Restaurant,/oman/restaurant/602982/ali-thani-restaurant-muttrah?aid=1396,"Indian, Curry, Biryani"
Shawarma and Kebab,/oman/restaurant/719519/shawarma-kebab-ruwi?aid=1396,Shawarma
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1396,Charity
BEYOND CHAI,/oman/restaurant/706794/beyond-chai-wadi-hatat?aid=1396,"Breakfast, International, Cafe, Snacks"
"BAMBAIYA - Frankies`, Momos` & More",/oman/restaurant/725592/bambaiya--frankies-momos-more-wadi-al-kabir?aid=1396,"Asian, Beverages, Desserts"
Sea Shell Restaurant (Special Hyderabadi Food),/oman/restaurant/674853/nawabs-hyderbadi-special-food-ruwi?aid=1396,"Biryani, Chinese, Indian"
Silk Route,/oman/restaurant/620311/silk-route-madinat-al-sultan-qaboos?aid=1396,"Chinese, Seafood"
Schezwan,/oman/restaurant/706801/schezwan-ruwi?aid=1396,"Asian, Noodles, Chinese"
Pak Darbar,/oman/restaurant/729572/pak-darbar-ruwi?aid=1396,Pakistani
MRA Restaurant & Bakery,/oman/restaurant/717809/mra-restaurant-bakery-ruwi?aid=1396,"Asian, Bakery, Indian"
Ashok`s Grill House,/oman/restaurant/725117/ashoks-grill-house-wadi-al-kabir?aid=1396,"Indian, Asian, Grills"
Shandiz,/oman/restaurant/620302/shandiz-al-qurm-18?aid=1396,"Grills, Bbq, Iranian"
Ferdowsi,/oman/restaurant/673285/ferdowsi-al-qurm-18?aid=1396,"Grills, Kebab, Arabic"
Khyber Restaurant,/oman/restaurant/11553/khyber-restaurant-cbd?aid=1396,"Grills, Biryani, Indian"
Miran Coffee & Ice Cream,/oman/restaurant/728749/miran-coffee-ice-cream-ruwi?aid=1396,"Beverages, Sandwiches, Desserts"
Khyber Restaurant,/oman/restaurant/11553/khyber-restaurant-cbd?aid=1396,"Grills, Biryani, Indian"
The Milan's Restaurant,/oman/restaurant/616081/the-milans-restaurant-ruwi?aid=1396,"Mandi, Indian, Desserts"
Papa Kanafa,/oman/restaurant/603363/papa-kanafa-qurm?aid=1396,"Desserts, Arabic, Arabic sweets"
Al Ravi Restaurant,/oman/restaurant/45923/al-ravi-restaurant-ruwi?aid=1396,"Pakistani, Beverages, Desserts"
Levels Cafe,/oman/restaurant/672976/levels-cafe-qurm?aid=1396,"Desserts, Beverages, Breakfast"
Ferdus Aden Restaurant,/oman/restaurant/700787/ferdus-aden?aid=1396,"Mandi, Burgers, Pizza"
Al Sultan Restaurant For Banquet and Hospitality,/oman/restaurant/714862/al-sultan-restaurant-for-banquet-and-hospitality-wattiyah?aid=1396,"Arabic, Beverages, Omani"
Udupi Home,/oman/restaurant/612655/udupi-home-ruwi?aid=1396,"Vegetarian, South indian, Indian"
Four Squares Restaurant,/oman/restaurant/711465/four-squares-restaurant-wadi-al-kabir?aid=1396,"Indian, Curry, Chinese"
"Al Hawas, Ruwi",/oman/restaurant/34570/al-hawas-ruwi?aid=1396,"Sandwiches, Grills, Shawarma"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=1396,Charity
China Town,/oman/restaurant/643466/china-town-qurm?aid=1396,"Seafood, Noodles, Vegetarian"
Chai wala Darsait,/oman/restaurant/634646/chai-walaruwi?aid=1396,"Grills, Kebab, Arabic"
ROYAL COFFEE,/oman/restaurant/710222/royal-coffee-ruwi?aid=1396,"Breakfast, International, Beverages"
Mandi Azal,/oman/restaurant/704002/mandi-azal-qurm?aid=1396,"Arabic, Beverages, Mandi"
minis,/oman/restaurant/710150/minis-shati-al-qurm?aid=1396,"Coffee, Desserts, Frozen yogurt"
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=1396,Charity
Miran Coffee & Ice Cream,/oman/restaurant/728749/miran-coffee-ice-cream-ruwi?aid=1396,"Beverages, Sandwiches, Desserts"
Wasabi Sushi,/oman/restaurant/35325/wasabi-sushi-hay-al-sarooj?aid=1396,"Sushi, Seafood, Japanese"
Kung Fu Authentic Chinese,/oman/restaurant/28607/kung-fu-qurm?aid=1396,"Chinese, Asian"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=1396,Charity
Broccoli Pizza & Pasta- TGO (Al Qurm Branch),/oman/restaurant/21969/broccoli-pizza-pasta-tgo-al-qurm-branch?aid=1396,"Pizza, Pasta, Breakfast"
Mama Halima's Kitchen,/oman/restaurant/620847/mama-halimas-kitchen-al-qurm-18?aid=1396,"Sandwiches, Beverages, Breakfast"
Thai Corner,/oman/restaurant/684860/thai-corner-qurm?aid=1396,"Thai, Asian, Vegetarian"
Glare Burgers and More,/oman/restaurant/720275/glare-burgers-more-qurm?aid=1396,"Burgers, American, Beverages"
Deccan Darbar Restaurant (Hyderabadi Special Food),/oman/restaurant/39278/deccan-darbar-restaurant-ruwi?aid=1396,"Indian, Seafood, Grills"
Baf,/oman/restaurant/703690/baf-qurm?aid=1396,"Burgers, Beverages"
McCafé,/oman/restaurant/669833/mccaf-qurm?aid=1396,"Donuts, Coffee, Cakes"
Enab Beirut Express,/oman/restaurant/668060/enab-beirut-express-qurm?aid=1396,"Lebanese, Grills, Shawarma, Sandwiches"
Alauddin,/oman/restaurant/711390/alauddin-madinat-al-sultan-qaboos?aid=1396,"Grills, Chinese, Indian"
Baf,/oman/restaurant/703690/baf-qurm?aid=1396,"Burgers, Beverages"
McCafé,/oman/restaurant/669833/mccaf-qurm?aid=1396,"Donuts, Coffee, Cakes"
La Cabra Coffee and Bakery,/oman/restaurant/725975/la-cabra-coffee-and-bakery-qurm?aid=1396,"Coffee, Cafe, Bakery"
Enab Beirut Express,/oman/restaurant/668060/enab-beirut-express-qurm?aid=1396,"Lebanese, Grills, Shawarma, Sandwiches"
Alauddin,/oman/restaurant/711390/alauddin-madinat-al-sultan-qaboos?aid=1396,"Grills, Chinese, Indian"
Farsha,/oman/restaurant/719064/farsha-al-khuwayr-north?aid=1396,"Omani, Grills, Wraps, Arabic"
Cherry Bistro,/oman/restaurant/641924/cherry-bistro-qurm?aid=1396,"Iranian, Pasta, Grills"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=1396,Charity
Zero°,/oman/restaurant/676145/zero-shati-al-qurum?aid=1396,"Beverages, Coffee, Desserts"
Heavenly Lounge,/oman/restaurant/717969/heavenly-lounge-bawshar?aid=1396,"Breakfast, International, Cafe"
RazmAzaan,/oman/restaurant/21049/razmazaan-qurm?aid=1396,"Indian, Beverages, Grills"
Tex Mex Grills,/oman/restaurant/702147/tex-mex-grills-al-khuwayr-north?aid=1396,"Burgers, Mexican, Snacks"
Wabi Sabi Restaurant,/oman/restaurant/703199/wabi-sabi-restaurant-qurm?aid=1396,"Seafood, Sushi"
Yum Yum,/oman/restaurant/34849/yum-yum-qurm?aid=1396,"Sandwiches, Grills, Burgers"
