Name,Href,Cuisines
Gheyr,/oman/restaurant/728945/gheyr-ard-elgaw?aid=2709,"Beverages, Cakes and Desserts"
Takyah,/oman/restaurant/694402/takyah-buraimi?aid=2709,"Breakfast, Beverages, Omani"
Mango Talaat,/oman/restaurant/616575/mango-talaat-buraimi?aid=2709,"Desserts, Juices, Fruits"
Latte90,/oman/restaurant/719010/latte90-buraimi-industrial?aid=2709,"Cafe, Coffee, Desserts"
Fries Nation,/oman/restaurant/658408/fries-nation-al-gherifa?aid=2709,"Arabic, Snacks"
Shaghf,/oman/restaurant/689238/shaghf-saraa?aid=2709,"Beverages, Desserts"
Healthy Lounge,/oman/restaurant/710044/healthy-lounge-buraimi-industrial?aid=2709,"International, Healthy, Beverages"
TAIBAT AL SHAM MODERN RESTAURANT,/oman/restaurant/702816/taibat-al-sham-modern-restaurantsaraa?aid=2709,"Arabic, Grills, Pastries"
Grill & Shaw,/oman/restaurant/714323/grill-shaw-buraimi-industrial?aid=2709,"Grills, Fast food, Beverages"
Neuchatel,/oman/restaurant/631878/neuchatel-saraa?aid=2709,"Chocolate, Desserts, International"
Sunset Cafe,/oman/restaurant/702609/sunset-cafe-buraimi-industrial?aid=2709,"Beverages, Cafe"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2709,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2709,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2709,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2709,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2709,Charity
Wadi Al Jazy Restaurant,/oman/restaurant/676840/wadi-al-jazy-restaurant-buraimi-industrial?aid=2709,"Cafeteria, Sandwiches, Beverages"
Chilli Cafe,/oman/restaurant/709216/chilli-cafe-buraimi-university?aid=2709,"Sandwiches, Arabic, Beverages"
Genad,/oman/restaurant/690720/genad-buraimi-industrial?aid=2709,"Cafe, Beverages, Desserts"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2709,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2709,Charity
Al Nores Restuarnt & Coffee Shop,/oman/restaurant/728592/al-nores-restuarnt-coffee-shop-buraimi-university?aid=2709,"Indian, Sandwiches, Grills"
Al Mahashi Time,/oman/restaurant/690503/al-mahashi-time?aid=2709,"Mezze, Desserts"
"Al Sham Fruit Juices, Buraimi Industrial",/oman/restaurant/51650/al-sham-fruit-juices-buraimi-industrial?aid=2709,"Juices, Pizza, Beverages"
Al Nadi Pastry and Coffee Shop,/oman/restaurant/665116/al-nadi-restaurant-buraimi-industrial?aid=2709,"Pastries, Sandwiches, Grills"
Snack Dayetna,/oman/restaurant/701516/snack-dayetna-buraimi-industrial?aid=2709,"Arabic, Pastries, Sandwiches"
Baith Al Shay,/oman/restaurant/679410/baith-al-shay-buraimi-industrial?aid=2709,"Sandwiches, Beverages, Burgers"
Line Cafe,/oman/restaurant/642416/line-cafe-khadrah-al-sieh?aid=2709,"Desserts, Beverages, Acai"
Soul Cafe,/oman/restaurant/695809/soul-cafe-buraimi?aid=2709,"Beverages, Breakfast, Desserts"
Black Art,/oman/restaurant/725667/black-art-saraa?aid=2709,"Coffee, Desserts"
Al Yaman Al Hadith Restaurant,/oman/restaurant/706878/al-yaman-al-hadith-restaurant-buraimi?aid=2709,"Arabic, Mandi"
Al Buraimi Tea Time,/oman/restaurant/702917/al-buraimi-tea-time-saraa?aid=2709,"Sandwiches, Wraps, Shawarma"
Thawash Al Khaleej,/oman/restaurant/36290/thawash-al-khaleej-khadrah-qadema-old?aid=2709,"Sandwiches, Wraps, Shawarma"
TOGO,/oman/restaurant/719455/togo-buraimi-industrial?aid=2709,"Cafe, Coffee, Desserts"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2709,Charity
"McDonald`s, Buraimi Industrial",/oman/restaurant/644349/mcdonalds-buraimi-industrial?aid=2709,"Burgers, Sandwiches, Fast food"
Sekka,/oman/restaurant/49217/sekka-saraa?aid=2709,"Cafeteria, Sandwiches, Grills"
Juice Palace,/oman/restaurant/715666/juice-palace-buraimi-university?aid=2709,"Juices, Ice Cream, Desserts"
Royal Chicken House,/oman/restaurant/666684/royal-chicken-house-buraimi-industrial?aid=2709,"Sandwiches, Egyptian, Koshary"
Halawiyat Al Iftar,/oman/restaurant/722461/halawiyat-al-iftar-buraimi-industrial?aid=2709,"Desserts, Bakery, Pastries"
Sultan Coffeeshop,/oman/restaurant/660087/sultan-coffeeshop-buraimi-university?aid=2709,"Beverages, Burgers, Sandwiches"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=2709,Charity
Burger Coppa,/oman/restaurant/687646/burger-coppa-buraimi-university?aid=2709,"Beverages, Burgers, Sandwiches"
Chicken Nest,/oman/restaurant/721430/chicken-nest-buraimi-industrial?aid=2709,"Sandwiches, Egyptian, Koshary"
