Name,Href,Cuisines
Deniz Cafe,/oman/restaurant/672504/deniz-cafe-ibra-municipality-area?aid=3053,"Beverages, Coffee, Desserts"
DOTSI DONUTS.COFFEE,/oman/restaurant/702817/dotsi-donutscoffee-safala?aid=3053,"Beverages, Donuts, Desserts"
Al Fursan Cafe,/oman/restaurant/672559/al-fursan-cafe-ibra-municipality-area?aid=3053,"Sandwiches, Beverages, Juices"
Sereno Cafe,/oman/restaurant/672563/sereno-cafe-ibra-suq-ibra-municipality-area?aid=3053,"Beverages, Milkshakes, Desserts"
Blueberry,/oman/restaurant/672669/blueberry-ibra-municipality-area?aid=3053,"Beverages, Juices, Fruits"
P & P -  Potatoes & Pasta,/oman/restaurant/676701/p-p--potatoes-pasta-ibra-municipality-area?aid=3053,"Pasta, Italian, Beverages"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=3053,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=3053,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=3053,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=3053,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=3053,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=3053,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=3053,Charity
Andalusia Masterpiece Cafe Turkish Food,/oman/restaurant/672545/andalusia-masterpiece-cafe-turkish-food?aid=3053,"Pastries, Sandwiches, Juices"
The East Kunafa,/oman/restaurant/672931/the-east-kunafa-al-ghayl?aid=3053,"Desserts, Beverages"
Modern Oman Bakery,/oman/restaurant/697274/modern-oman-bakery-ibra-municipality-area?aid=3053,"Desserts, Beverages, Pastries"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=3053,Charity
BlueBerry Juice & Ice Cream,/oman/restaurant/672729/blueberry-juice-icecream-ibra-municipality-area?aid=3053,"Beverages, Juices, Milkshakes"
Zaatar Cafe,/oman/restaurant/672719/zaatar-cafe-al-ghayl?aid=3053,"Sandwiches, Beverages, Burgers"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=3053,Charity
Pizza Sky,/oman/restaurant/722227/pizza-sky-al-ahmadi?aid=3053,Pizza
Rawazen Restaurant,/oman/restaurant/672682/rawazen-restaurant-ibra-municipality-area?aid=3053,"Pastries, Noodles, Snacks"
Takyah,/oman/restaurant/714376/takyah-ibra-municipality-area?aid=3053,"Omani, Breakfast, Beverages"
AL JABRY PHARMACY,/oman/pharmacy/700166/al-jabry-pharmacy-ibra?aid=3053,Pharmacy
LuLu Hypermarket,/oman/grocery/692586/lulu-hypermarketibra?aid=3053,"Hypermarket, Grocery"
Al Fayha,/oman/grocery/695814/al-fayha-ibra?aid=3053,"Hypermarket, Grocery"
Kashth Burger,/oman/restaurant/672667/kashth-burger-ibra-hospital-area?aid=3053,"Burgers, Sandwiches, Sliders"
OK Shawarma,/oman/restaurant/674180/ok-shawarma-ibra-hospital-area?aid=3053,"Shawarma, Sandwiches, Beverages"
Crispy Chicken,/oman/restaurant/718573/crispy-chicken-al-ghayl?aid=3053,"Juices, Sandwiches"
Baskin Robbins,/oman/restaurant/672651/baskin-robbins-al-ghayl?aid=3053,"Ice cream, Cakes, Desserts"
Love sweet,/oman/restaurant/731068/love-sweet-safala?aid=3053,"Egyptian, Coffee"
Al Qaiser For Turkish Food,/oman/restaurant/672449/al-qaiser-for-turkish-food-al-ghayl?aid=3053,"Grills, Shawarma, Pastries"
Papa Johns,/oman/restaurant/711325/papa-johns-ibra?aid=3053,"Pizza, Pastries, Italian"
Turknaz,/oman/restaurant/672672/turknaz-ibra-municipality-area?aid=3053,"Pastries, Grills, Shawarma"
Aseer Time,/oman/restaurant/672502/aseer-time-ibra-municipality-area?aid=3053,"Desserts, Ice cream, Milkshakes"
Papa Kanafa,/oman/restaurant/672613/papa-kanafa-ibra-municipality-area?aid=3053,"Arabic sweets, Desserts, Arabic"
Domino's Pizza,/oman/restaurant/657529/dominos-pizza-ibra-hospital-area?aid=3053,"Pizza, International, Italian"
Ard Almuhashi,/oman/restaurant/703157/ard-almuhashi-ibra-hospital-area?aid=3053,"Arabic, Fast food, Egyptian"
Um Balqees Pharmacy,/oman/pharmacy/692614/um-balqees-pharmacy-ibra-municipality-area?aid=3053,Pharmacy
Junaid Perfumes,/oman/restaurant/721842/junaid-perfumes-ibri-hospital?aid=3053,Perfumes
Pizza Hut,/oman/restaurant/711906/pizza-hut-ibraindustrial-area?aid=3053,"Pizza, International, Italian"
