Name,Href,Cuisines
A21 Coffee,/oman/restaurant/37887/a-21-coffee-al-barr?aid=2674,"Beverages, Desserts"
Karak Time,/oman/restaurant/636671/karak-time-al-barr?aid=2674,"Desserts, Beverages, Sandwiches"
"Tea Time, Sur,Al Barr",/oman/restaurant/619002/tea-time-sural-barr?aid=2674,"Sandwiches, Wraps, Burgers"
Sanaa BURGER & JUICES,/oman/restaurant/626073/sanaa-burger-juices-al-murtafa?aid=2674,"Cafe, Beverages, Burgers"
LIMEWOOD RESTAURANT,/oman/restaurant/715956/limewood-restaurant-murtafa?aid=2674,"Indian, Arabic, Beverages"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2674,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2674,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2674,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2674,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2674,Charity
Couple Cookies,/oman/restaurant/704530/couple-cookies-ash-sharqiyah?aid=2674,"Desserts, Cafe, Coffee"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2674,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2674,Charity
Burjlan,/oman/restaurant/662903/burjlan-sur?aid=2674,"Burgers, Sandwiches, Wraps"
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=2674,"Fast food, Pizza, Pasta"
Lokmali Coffee & Sweets,/oman/restaurant/696739/lokmali-coffee-sweets-sur?aid=2674,"Coffee, Desserts, Beverages"
ORU SELFIE THATTUKADA,/oman/restaurant/711116/oru-selfie-thattukada-al-barr?aid=2674,"Asian, Chinese, Indian, Seafood, Arabic"
Snack Time,/oman/restaurant/696550/snack-time-hillat-al-kahraba?aid=2674,"Sandwiches, Desserts, Beverages"
Knafeh And Fork,/oman/restaurant/721355/knafeh-and-fork-suq?aid=2674,"Desserts, Coffee, Arabic sweets"
Golden Luqaimat,/oman/restaurant/638470/golden-luqaimat-as-ashriya?aid=2674,"Fast food, Pies, Sandwiches"
Pizza Muscat,/oman/restaurant/41009/pizza-muscactsur-souq?aid=2674,"Pizza, Pastries, Italian"
Event Cafe,/oman/restaurant/706192/event-cafe-al-barr?aid=2674,"Coffee, Pancakes, Pastries & Sweets"
Sharbat W Askareem,/oman/restaurant/662884/sharbat-w-askareem-ar-rashah?aid=2674,"Beverages, Coffee, Ice cream"
Robins Rumman,/oman/restaurant/37272/robins-rumman-shariyah?aid=2674,"Beverages, Ice cream, Desserts"
Aseer Time,/oman/restaurant/641972/aseer-time-ar-rusagh?aid=2674,"Beverages, Ice cream, Waffles"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2674,Charity
The East Kunafa,/oman/restaurant/49281/the-east-kunafa-as-ashriya?aid=2674,"Desserts, Beverages"
Annecy Cafe,/oman/restaurant/722968/annecy-cafe-ar-rusagh?aid=2674,"Cafe, Bakery, Cakes"
Baskin Robbins,/oman/restaurant/33846/baskin-robbins-hillat-al-kahraba?aid=2674,"Ice cream, Cakes, Desserts"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=2674,Charity
Golden Corner Pizza,/oman/restaurant/602458/golden-corner-pizzashariyah?aid=2674,"Cafe, Beverages, Pizza"
"ChicKing, Jabal Al Eid",/oman/restaurant/714914/chicking-jabal-al-eid?aid=2674,"Fried chicken, Sandwiches, Wraps"
102 BURGER,/oman/restaurant/696287/102-burger-sur-university-college?aid=2674,"Cafe, Beverages, Burgers"
Vaidyan's Fish and Grill,/oman/restaurant/701918/vaidyans-fish-and-grill-harat-al-aqbah?aid=2674,"Indian, Seafood, Beverages"
Nada Al Ayam,/oman/restaurant/692168/nada-al-ayam-coffee-shop?aid=2674,"Pies, Sandwiches, Pizza"
Nirgas Al Sham,/oman/restaurant/692230/nirgas-al-sham-suq?aid=2674,"Fast food, Shawarma, Grills"
Karak Al-Teseenat,/oman/restaurant/697154/karak-al-teseenat-ash-shaabiyah?aid=2674,"Breakfast, Beverages, Pies"
Burger King,/oman/restaurant/22576/burger-king-hillat-al-kahraba?aid=2674,"Burgers, Sandwiches, Fast food"
Star Cafe,/oman/restaurant/48199/star-cafe-al-ashriya?aid=2674,"Beverages, Pastries"
Xo samoli,/oman/restaurant/620835/xo-samoli-al-barr?aid=2674,"Cafe, Beverages, Sandwiches"
Fatoorak Hana,/oman/restaurant/36913/fatoorak-hana-as-ashriya?aid=2674,"Cafe, Beverages, Sandwiches"
"McDonald`s ,Hayy AShurooq (Sur,Industrial Electricity)",/oman/restaurant/644344/mcdonalds-hayy-ashurooq-surindustrial-electricity?aid=2674,"Burgers, Sandwiches, Fast food"
Chic Kees,/oman/restaurant/636590/chic-kees-ar-rusagh?aid=2674,"Sandwiches, Beverages, Burgers"
Scientific Pharmacy,/oman/pharmacy/659260/scientific-pharmacy-surjabal-al-eid?aid=2674,Pharmacy
CHOCOLALA,/oman/flower/695917/chocolala-sur?aid=2674,"Chocolate, Pastries & Sweets"
LuLu Hypermarket,/oman/grocery/692583/lulu-hypermarket-sur?aid=2674,"Hypermarket, Grocery"
Brew Oz Speciality Coffee,/oman/restaurant/643238/brew-oz-speciality-coffee-suq?aid=2674,Beverages
Labelle,/oman/flower/699149/labelle-sur?aid=2674,"Flowers, Pastries & Sweets, Chocolate"
Shell Select,/oman/grocery/613301/shell-select--hay-al-shurooq?aid=2674,"Convenience Store, Grocery"
Zaki Restaurant,/oman/restaurant/619538/zaki-restaurant-jabal-al-eid?aid=2674,"Biryani, Juices, Grills"
Junaid Perfumes,/oman/restaurant/716225/junaid-perfumes-suq?aid=2674,Perfumes
Carrefour,/oman/grocery/38869/carrefour-sur?aid=2674,"Hypermarket, Grocery"
Al Hosni Omani Sweets,/oman/grocery/50385/al-hosni-omani-sweets-al-hasaal-husainiyah?aid=2674,"Specialty Store , Desserts"
DONO DONUTS CAFE,/oman/restaurant/632902/dono-donuts-cafe-ar-rusagh?aid=2674,"Beverages, Donuts"
Step one,/oman/restaurant/687773/step-one-hillat-al-kahraba?aid=2674,"American, Beverages, Pastries & Sweets"
Chicken City,/oman/restaurant/42107/chicken-city-ar-rusagh?aid=2674,"Burgers, Sandwiches, Grills"
Magenta Flowers,/oman/flower/716257/magenta-flowers-sur?aid=2674,"Flowers, Chocolate"
YaBeelh,/oman/restaurant/732406/yabeelh-ar-rusagh?aid=2674,Burgers
Burger Alafeeia,/oman/restaurant/728861/burger-alafeeia-al-barr?aid=2674,"Burgers, Sandwiches"
Super potato,/oman/restaurant/723411/super-potato-ar-rusagh?aid=2674,"Fast food, Beverages"
Yogurberry,/oman/restaurant/34178/yogurberry-industrial-electrictyindustrial-electricty?aid=2674,"Frozen yogurt, Desserts, Smoothies"
Break Station,/oman/restaurant/643291/break-station-al-ashriya?aid=2674,"Fast food, Burgers, Sliders"
Restaurant & Kitchen Manart Sur,/oman/restaurant/663333/manart-sur?aid=2674,"Grills, Chicken"
Get Burger,/oman/restaurant/722892/get-burger-ar-rusagh?aid=2674,"American, Burgers"
Raydan Restaurant And Kitchen,/oman/restaurant/40206/raydan-restaurant-and-kitchen-al-barr?aid=2674,"Chicken, Arabic, Grills"
"ALKHAROOF ALSURI, ALSHARIA",/oman/restaurant/689685/alkharoof-alsuri-as-ashriya?aid=2674,"Grills, Sandwiches, Egyptian"
DFC,/oman/restaurant/727795/dfc-ar-rusagh?aid=2674,"Sandwiches, Wraps, Fried chicken"
Shaghf,/oman/restaurant/660586/shaghf-ar-rusagh?aid=2674,"Beverages, Coffee, Cafe"
Serrano Burger,/oman/restaurant/719336/serrano-burger-ar-rusagh?aid=2674,"Fast food, Burgers, Beverages"
Al Rukan Cafe,/oman/restaurant/42431/al-rukan-cafe-ar-rusagh?aid=2674,"Cafe, Beverages, Grills"
Bold Burger,/oman/restaurant/724487/bold-burgerar-rusagh?aid=2674,Burgers
Two Mates,/oman/restaurant/637009/two-mates-ar-rusagh?aid=2674,"Fast food, Burgers, Sandwiches"
Black Sugar,/oman/restaurant/728590/black-sugar-billad-suq?aid=2674,"Cafe, Cakes, Desserts"
