Name,Href,Cuisines
KFC,/oman/restaurant/13849/kfc-musannah?aid=5558,"Fried chicken, Chicken, Sandwiches"
SEVENDAYS RESTAURANT,/oman/restaurant/694408/sevendays-restaurant-al-muladdah?aid=5558,"Cafe, Juices, Pizza"
Elevate Speciality Coffee,/oman/restaurant/671237/elevate-speciality-coffee-al-muladdah?aid=5558,"Beverages, Coffee, Cafe"
Olmo,/oman/restaurant/689342/olmo-al-muladdah?aid=5558,"Coffee, Beverages"
Vitamin Hat,/oman/restaurant/671614/vitamin-hat-tharmad-suwayq?aid=5558,"Beverages, Ice cream, Desserts"
505 CAFE,/oman/restaurant/708452/505-cafe-tharmad-suwayq?aid=5558,"Cafe, Coffee, Desserts"
Shaghf,/oman/restaurant/676307/shaghf-al-tarif?aid=5558,"Beverages, Coffee, Cafe"
ONE WAY,/oman/restaurant/690715/one-way-tharmad-suwayq?aid=5558,"Burgers, Beverages, Pasta"
Tea & Donuts,/oman/restaurant/665353/tea-donuts-musannaal-tarif?aid=5558,"Donuts, Desserts, Cafe"
McCafé,/oman/restaurant/669834/mccaf-tharmad-suwayq?aid=5558,"Donuts, Coffee, Cakes"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=5558,Charity
Shajf Al Sham,/oman/restaurant/722290/shajf-al-sham-al-muladdah?aid=5558,"Juices, Fast food"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=5558,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=5558,Charity
Aljeder Alkuwaiti Restaurant,/oman/restaurant/699130/aljeder-alkuwaiti-restaurant-tharmad-suwayq?aid=5558,"Mandi, Arabic"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=5558,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=5558,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=5558,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=5558,Charity
"Tropical, Tharmad Suwayq",/oman/restaurant/687447/tropical-tharmad-suwayq?aid=5558,"Juices, Healthy, Beverages"
Bfc,/oman/restaurant/616000/bfc-al-muladdah?aid=5558,"Sandwiches, Chicken, Burgers"
Arnold Cafe,/oman/restaurant/671228/arnold-cafe-al-tarif?aid=5558,"Grills, Burgers, Desserts, Beverages"
"Tea Time, Al Tarif - Musanna",/oman/restaurant/665794/tea-time-al-tarif--musanna?aid=5558,"Sandwiches, Wraps, Burgers"
Al Ghanaim Restaurant For Omani Food,/oman/restaurant/621028/al-ghanaim-restaurant-for-omani-food-tharmad?aid=5558,"Grills, Chicken, Arabic"
PIZZA MODO,/oman/restaurant/695134/pizza-modo-al-muladdah?aid=5558,"Pizza, Pasta, Italian"
The Pizza Lab,/oman/restaurant/715564/the-pizza-lab-al-muladdah?aid=5558,"Pizza, International"
Triaq Cafe,/oman/restaurant/665495/triaq-cafe-al-shaebaya?aid=5558,"Beverages, Coffee, Cafe"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=5558,Charity
Malek Alpizza,/oman/restaurant/730533/malek-alpizza-al-muladdah?aid=5558,Pizza
Taste Of Arab,/oman/restaurant/698439/taste-of-arab-tharmad-suwayq?aid=5558,"Sandwiches, Juices, Burgers"
Arte. Specialty Coffee,/oman/restaurant/665785/arte-specialty-coffee-al-muladdah?aid=5558,"Beverages, Coffee, Cafe"
Al Mahashi Time,/oman/restaurant/665676/al-mahashi-time-al-tarif?aid=5558,"Mezze, Desserts"
Moosa Al Balushi Kitchens,/oman/restaurant/722231/moosa-al-balushi-kitchens-al-muladdah?aid=5558,"Grills, Biryani, Mandi"
Dallat kookh al shaay - Tharmad,/oman/restaurant/708902/dallat-kookh-al-shaay-tharmad-suwayq?aid=5558,"Burgers, Omani, Saudi"
Bfc,/oman/restaurant/616000/bfc-al-muladdah?aid=5558,"Sandwiches, Chicken, Burgers"
Sekka Shawarma,/oman/restaurant/724823/sekka-shawarma-al-haweel?aid=5558,"Shawarma, Manaqeesh, Arabic"
Al Mazra,/oman/grocery/720564/al-mazra-musana?aid=5558,Fruits & Vegetables
Pizza Hut,/oman/restaurant/662895/pizza-hut-tharmad?aid=5558,"Pizza, International, Italian"
Scientific Pharmacy,/oman/pharmacy/664075/scientific-pharmacyal-tharamad?aid=5558,Pharmacy
"McDonald's, Tharmad",/oman/restaurant/664416/mcdonalds-tharmad?aid=5558,"Burgers, Sandwiches, Fast food"
Mak Pharmacy,/oman/pharmacy/697976/mak-pharmacy-al-tarif?aid=5558,Pharmacy
Noor Express,/oman/grocery/681202/noor-express-tharmad?aid=5558,"Convenience Store, Grocery"
Grand Broast,/oman/restaurant/732061/grand-broast-al-muladdah?aid=5558,"Fried chicken, Burgers"
Hak Shawarma,/oman/restaurant/723021/hak-shawarma-al-muladdah?aid=5558,"Shawarma, Arabic, Beverages"
Shawarma Classic,/oman/restaurant/632691/shawarma-classic-tharmad?aid=5558,"Shawarma, Sandwiches, Arabic"
Burger 71,/oman/restaurant/665637/burger-71-al-traif?aid=5558,"Burgers, Sandwiches, Chicken"
Shawarma Seventy One,/oman/restaurant/700590/shawarma-seventy-one-al-tarif?aid=5558,"Arabic, Shawarma, Sandwiches"
Ajwaa İstanbul,/oman/restaurant/719880/ajwaa-istanbul-al-muladdah?aid=5558,"Turkish, Grills, Shawarma"
Sahil Marmara Turkish Restaurant,/oman/restaurant/638073/sahil-marmara-turkish-restaurant-al-tharamid?aid=5558,"Pies, Pastries, Shawarma"
IV Burger And More,/oman/restaurant/708634/iv-burger-and-more-al-tharamid?aid=5558,"Fast food, Burgers, Beverages"
