Name,Href,Cuisines
Halwani Hali for Sweets and Pastries,/oman/restaurant/732034/halwani-hali-for-sweets-and-pastries-al-wishayl?aid=9387,"Bakery, Pastries, Desserts"
Jack and j cafe,/oman/restaurant/714483/jack-and-j-cafe-al-ghashub?aid=9387,"Breakfast, Burgers, Cakes and Desserts, Coffee & Tea, Continental"
"Tea Time, Rustaq, Al Hazm",/oman/restaurant/679845/tea-time-rustaq-al-hazm?aid=9387,"Sandwiches, Wraps, Burgers"
Al Mahashi Time,/oman/restaurant/700089/al-mahashi-time-rustaq?aid=9387,"Mezze, Desserts"
Burthukal For Juices,/oman/restaurant/680824/burthukal-for-juices-al-wishayl?aid=9387,"Burgers, Sandwiches, Juices"
Al Musafir Tea,/oman/restaurant/681051/al-musafir-tea-al-ghashub?aid=9387,"Breakfast, Burgers, Sandwiches"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=9387,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=9387,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=9387,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=9387,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=9387,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=9387,Charity
Rawabi Cafe & Restaurant,/oman/restaurant/680914/rawabi-cafe-al-wishayl?aid=9387,"Cafe, Grills, Burgers"
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=9387,Charity
Turkish Taste,/oman/restaurant/681195/turkish-taste-al-wishayl?aid=9387,"Shawarma, Sandwiches, Turkish"
Cafino Coffee & More,/oman/restaurant/703191/cafino-coffee-more-rustaq?aid=9387,"Beverages, Snacks, Breakfast"
Turkish Family Table,/oman/restaurant/680322/turkish-family-table-al-wishayl?aid=9387,"Turkish, Grills, Shawarma"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=9387,Charity
Azucar Cafe,/oman/restaurant/710023/azucar-cafe-rustaq?aid=9387,"Beverages, Desserts"
Be.ch Burger & More,/oman/restaurant/702769/bech-burger-more-rustaq?aid=9387,"Omani, Burgers, Beverages"
Al Basim Restaurant,/oman/restaurant/680172/al-basim-restaurant-falaj-al-hadees?aid=9387,"Pakistani, Arabic, Asian"
Fatayer Al Mualem Al Turkey,/oman/restaurant/704416/fatayer-al-mualem-al-turkey-rustaq?aid=9387,"Arabic, Beverages, Pastries"
Malek Alpizza,/oman/restaurant/730530/malek-alpizza-al-wishayl?aid=9387,Pizza
Maida al khaleej,/oman/restaurant/722755/maida-al-khaleej-al-rustaq?aid=9387,"Arabic, Grills, Shawarma"
Jiwar,/oman/restaurant/696442/jiwar-rustaq?aid=9387,"Burgers, Cafe, Juices"
Panda’s,/oman/restaurant/695224/pandas-rustaq?aid=9387,"Burgers, American, Fast food"
Pizza Hut,/oman/restaurant/33393/pizza-hut-al-rustaq?aid=9387,"Pizza, International, Italian"
SUQ Cafe,/oman/restaurant/680041/suq-cafe-al-hazm?aid=9387,"Arabic, Beverages"
LuLu Hypermarket,/oman/grocery/696250/lulu-hypermarket-rustaq?aid=9387,"Hypermarket, Grocery"
Al Sham Land Cafe,/oman/restaurant/718597/al-sham-land-cafe-al-wishayl?aid=9387,"American, International"
BRJS Hypermarket,/oman/grocery/725427/brjs-hypermarket-rustaq?aid=9387,"Hypermarket, Grocery"
Modern Oman Bakery,/oman/restaurant/702620/modern-oman-bakery?aid=9387,"Desserts, Beverages, Pastries"
KFC,/oman/restaurant/720526/kfc-rustaqal-ghashub?aid=9387,"Fried chicken, Chicken, Sandwiches"
Baskin Robbins,/oman/restaurant/680287/baskin-robbins-rustaq-al-wishayl?aid=9387,"Ice cream, Cakes, Desserts"
Louis Burger,/oman/restaurant/714225/louis-burger-rustaq?aid=9387,"Burgers, Beverages, Fast food"
Snack Line,/oman/restaurant/679858/snack-line-al-hazm?aid=9387,"Cafe, Beverages, Burgers"
Mood Burger & More,/oman/restaurant/680884/mood-burger-more-al-wishayl?aid=9387,"Burgers, Sandwiches, Beverages"
TEA MUG,/oman/restaurant/690547/tea-mug-falaj-al-hadees?aid=9387,"Breakfast, Cafe, Omani"
Raha Fresh Juice,/oman/restaurant/716208/raha-fresh-juice-al-ghashub?aid=9387,"Arabic, Juices, Sandwiches"
Rusta Burger,/oman/restaurant/692675/rusta-burger-al-iraqi?aid=9387,"Burgers, Beverages, Shawarma"
Joker Shawarma & More,/oman/restaurant/680408/joker-shawarma-more-al-wishayl?aid=9387,"Sandwiches, Shawarma"
Iwan Turkish Restaurant & Cafe,/oman/restaurant/669925/iwan-turkish-restaurant-cafe-rustaq?aid=9387,"Cafe, Juices, Pizza"
Mandazi Haretna,/oman/restaurant/680902/mandazi-haretna-al-wishayl?aid=9387,"Arabic, Pies, Breakfast"
"Aseer Time, Rustaq, Al Wishayl",/oman/restaurant/680966/aseer-time-rustaq-al-wishayl?aid=9387,"Beverages, Ice cream, Milkshakes"
LA MASIA CAFE,/oman/restaurant/684540/la-masia-cafe-al-wishayl?aid=9387,"Desserts, Pasta, Burgers, Sandwiches"
Shawarmerz,/oman/restaurant/680684/shawarmerz-al-hazm?aid=9387,"Shawarma, Doner"
