Name,Href,Cuisines
Gheyr,/oman/restaurant/728945/gheyr-ard-elgaw?aid=2711,"Beverages, Cakes and Desserts"
Shaghf,/oman/restaurant/689238/shaghf-saraa?aid=2711,"Beverages, Desserts"
Takyah,/oman/restaurant/694402/takyah-buraimi?aid=2711,"Breakfast, Beverages, Omani"
Fries Nation,/oman/restaurant/658408/fries-nation-al-gherifa?aid=2711,"Arabic, Snacks"
TAIBAT AL SHAM MODERN RESTAURANT,/oman/restaurant/702816/taibat-al-sham-modern-restaurantsaraa?aid=2711,"Arabic, Grills, Pastries"
Ibn Naghmash Kitchen & Restaurant For Mandi,/oman/restaurant/659461/ibn-naghmash-kitchen-restaurant-for-mandi-al-gherifa?aid=2711,"Mandi, Arabic"
Healthy Lounge,/oman/restaurant/710044/healthy-lounge-buraimi-industrial?aid=2711,"International, Healthy, Beverages"
Chilli Cafe,/oman/restaurant/709216/chilli-cafe-buraimi-university?aid=2711,"Sandwiches, Arabic, Beverages"
Al Nadi Pastry and Coffee Shop,/oman/restaurant/665116/al-nadi-restaurant-buraimi-industrial?aid=2711,"Pastries, Sandwiches, Grills"
Pizza Hut,/oman/restaurant/663966/pizza-hut-buraimikhadrah-al-sieh-new?aid=2711,"Pizza, International, Italian"
Wadi Al Jazy Restaurant,/oman/restaurant/676840/wadi-al-jazy-restaurant-buraimi-industrial?aid=2711,"Cafeteria, Sandwiches, Beverages"
Neuchatel,/oman/restaurant/631878/neuchatel-saraa?aid=2711,"Chocolate, Desserts, International"
Al Mahashi Time,/oman/restaurant/690503/al-mahashi-time?aid=2711,"Mezze, Desserts"
Sheksper Coffee,/oman/restaurant/47157/sheksper-coffee-saraa?aid=2711,"Desserts, Beverages, Chocolate"
Genad,/oman/restaurant/690720/genad-buraimi-industrial?aid=2711,"Cafe, Beverages, Desserts"
Mango Talaat,/oman/restaurant/616575/mango-talaat-buraimi?aid=2711,"Desserts, Juices, Fruits"
Thawash Al Khaleej,/oman/restaurant/36290/thawash-al-khaleej-khadrah-qadema-old?aid=2711,"Sandwiches, Wraps, Shawarma"
Al Nores Restuarnt & Coffee Shop,/oman/restaurant/728592/al-nores-restuarnt-coffee-shop-buraimi-university?aid=2711,"Indian, Sandwiches, Grills"
Abo Mohammed Omani Food,/oman/restaurant/708931/abo-mohammed-omani-food-buraimi-industrial?aid=2711,"Arabic, Omani, Machbouss"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2711,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2711,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2711,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2711,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2711,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2711,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2711,Charity
Sunset Cafe,/oman/restaurant/702609/sunset-cafe-buraimi-industrial?aid=2711,"Beverages, Cafe"
Grill & Shaw,/oman/restaurant/714323/grill-shaw-buraimi-industrial?aid=2711,"Grills, Fast food, Beverages"
"Al Sham Fruit Juices, Buraimi Industrial",/oman/restaurant/51650/al-sham-fruit-juices-buraimi-industrial?aid=2711,"Juices, Pizza, Beverages"
Al Buraimi Tea Time,/oman/restaurant/702917/al-buraimi-tea-time-saraa?aid=2711,"Sandwiches, Wraps, Shawarma"
Baith Al Shay,/oman/restaurant/679410/baith-al-shay-buraimi-industrial?aid=2711,"Sandwiches, Beverages, Burgers"
"McDonald`s, Buraimi Industrial",/oman/restaurant/644349/mcdonalds-buraimi-industrial?aid=2711,"Burgers, Sandwiches, Fast food"
Snack Dayetna,/oman/restaurant/701516/snack-dayetna-buraimi-industrial?aid=2711,"Arabic, Pastries, Sandwiches"
Black Art,/oman/restaurant/725667/black-art-saraa?aid=2711,"Coffee, Desserts"
Line Cafe,/oman/restaurant/642416/line-cafe-khadrah-al-sieh?aid=2711,"Desserts, Beverages, Acai"
