Name,Href,Cuisines
Funky Mango,/oman/restaurant/729519/funky-mango-al-araqi?aid=8904,"Beverages, Burgers, Desserts"
Kaff Cafe,/oman/restaurant/652880/kaff-cafe-ar-rayibah?aid=8904,"Desserts, Beverages, Donuts"
Burger Express,/oman/restaurant/676816/burger-express?aid=8904,"Juices, Fried chicken, Burgers"
Jim Cafe,/oman/restaurant/609426/jim-cafe-ibri-souq?aid=8904,"Beverages, Coffee, Milkshakes"
Toucan,/oman/restaurant/682384/toucan-ibri?aid=8904,"Juices, Pancakes, Waffles"
Al Shaam Jewel,/oman/restaurant/698486/al-shaam-jewel-ibri-souq?aid=8904,"Arabic, Grills, Shawarma"
"Arab World Restaurant, Ibri",/oman/restaurant/610221/arab-world-restaurant-ibri?aid=8904,"Breakfast, Arabic, Foul"
"Aseer Time,Ibri Souq",/oman/restaurant/609424/aseer-timeibri-souq?aid=8904,"Desserts, Ice cream, Milkshakes"
Mango Talaat,/oman/restaurant/683927/mango-talaat-ibri?aid=8904,"Desserts, Juices, Fruits"
Mango Fruit,/oman/restaurant/615680/mango-fruit-ibri-hospital?aid=8904,"Juices, Fruits, Beverages"
Al Mahashi Time,/oman/restaurant/702691/mahashi-time-hijjar?aid=8904,"Mezze, Desserts"
Sukar Khafeef,/oman/restaurant/723380/sukar-khafeef-al-dareez?aid=8904,"Sandwiches, Desserts, Beverages"
TAIBAT AL SHAM,/oman/restaurant/704849/taibat-al-sham-hijjar?aid=8904,"Arabic, Juices, Grills"
Waffle And Donut,/oman/restaurant/644166/waffle-and-donut-ibri-souq?aid=8904,"Desserts, Beverages, Donuts"
Burger Garage,/oman/restaurant/697099/burger-garage-as-sulaif?aid=8904,"Burgers, Sandwiches"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=8904,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=8904,Charity
Ayush,/oman/restaurant/719053/ayush-hijjar?aid=8904,"Arabic, Omani"
Coffee Point,/oman/restaurant/609409/coffee-point-ibri-souq?aid=8904,"Desserts, Beverages, Gelato"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=8904,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=8904,Charity
Mr papa zinger,/oman/restaurant/729425/mr-papa-zinger-mutrid?aid=8904,"Burgers, Fast food"
Chick N Fille,/oman/restaurant/698751/chick-n-fille-idreez?aid=8904,"Burgers, Sandwiches, Juices"
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=8904,Charity
Pizza Hut,/oman/restaurant/634847/pizza-hut-ibri-souq?aid=8904,"Pizza, International, Italian"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=8904,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=8904,Charity
Burger O Burger,/oman/restaurant/41268/burger-o-burger-hijjar?aid=8904,"Burgers, Beverages, Juices"
Burthukal,/oman/restaurant/610571/burthukal-dubaishi?aid=8904,"Burgers, Desserts, Beverages"
KFC,/oman/restaurant/720383/kfc-ibri-hijjar?aid=8904,"Fried chicken, Chicken, Sandwiches"
Hala Ibri,/oman/restaurant/718817/hala-ibri-as-sulaif?aid=8904,"Burgers, Juices, Fast food"
ALMunsif for Pastries and Pizza,/oman/restaurant/669488/almunsif-for-pastries-and-pizza-hijjar?aid=8904,"Pies, Pastries, Pizza"
Howd Al Masarat Restaurant,/oman/restaurant/658232/howd-al-masarat-restaurant-ibri-souq?aid=8904,"Chicken, Indian, Curry"
Papa Kanafa,/oman/restaurant/633625/papa-kanafa-al-araqi?aid=8904,"Arabic sweets, Desserts, Arabic"
Domino's Pizza,/oman/restaurant/14863/dominos-pizza-hijjar-ibri?aid=8904,"Pizza, International, Italian"
Crispy Time,/oman/restaurant/729561/crispy-time-hijjar?aid=8904,"Fast Food, American"
Double Box,/oman/restaurant/679659/double-box-hijjar?aid=8904,"Beverages, Sandwiches, Shawarma & Doner"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=8904,Charity
"ChicKing, Ibri,Hijjar",/oman/restaurant/608236/chicking-ibrihijjar?aid=8904,"Fried chicken, Sandwiches, Wraps"
Musk Al Ghazal Turkish Restaurant,/oman/restaurant/657947/musk-al-ghazal-turkish-restaurant-ibri-souq?aid=8904,"Shawarma, Pizza, Grills"
