Name,Href,Cuisines
Pizza Sky,/oman/restaurant/722227/pizza-sky-al-ahmadi?aid=2741,Pizza
Andalusia Masterpiece Cafe Turkish Food,/oman/restaurant/672545/andalusia-masterpiece-cafe-turkish-food?aid=2741,"Pastries, Sandwiches, Juices"
Rawazen Restaurant,/oman/restaurant/672682/rawazen-restaurant-ibra-municipality-area?aid=2741,"Pastries, Noodles, Snacks"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2741,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2741,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2741,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2741,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2741,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2741,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2741,Charity
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2741,Charity
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=2741,Charity
Pizza Hut,/oman/restaurant/711906/pizza-hut-ibraindustrial-area?aid=2741,"Pizza, International, Italian"
