Name,Href,Cuisines
Phenuq Cafe,/oman/restaurant/34889/phenuq-cafe-harat-al-balush?aid=6904,"Beverages, Desserts"
Xo samoli,/oman/restaurant/620835/xo-samoli-al-barr?aid=6904,"Cafe, Beverages, Sandwiches"
Couple Cookies,/oman/restaurant/704530/couple-cookies-ash-sharqiyah?aid=6904,"Desserts, Cafe, Coffee"
Brew Oz Speciality Coffee,/oman/restaurant/643238/brew-oz-speciality-coffee-suq?aid=6904,Beverages
Zaki Fried Chicken,/oman/restaurant/637760/zaki-fried-chicken-nimah?aid=6904,"Fast food, Pizza, Pasta"
LLIT,/oman/restaurant/708432/llit-al-ayjah?aid=6904,"Burgers, Beverages, Fast food"
Om Al Donia,/oman/restaurant/602082/om-al-donia-as-ashriya?aid=6904,"Fast food, Pizza, Pasta"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=6904,Charity
Zaki Restaurant,/oman/restaurant/619538/zaki-restaurant-jabal-al-eid?aid=6904,"Biryani, Juices, Grills"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=6904,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=6904,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=6904,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=6904,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=6904,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=6904,Charity
Al Mango,/oman/restaurant/617879/al-mango-suq?aid=6904,"Beverages, Pasta, Burgers"
Wawan Protein,/oman/grocery/727972/wawan-protein-suq?aid=6904,Supplements
Pizza Muscat,/oman/restaurant/41009/pizza-muscactsur-souq?aid=6904,"Pizza, Pastries, Italian"
Aseer Time,/oman/restaurant/641972/aseer-time-ar-rusagh?aid=6904,"Beverages, Ice cream, Waffles"
Knafeh And Fork,/oman/restaurant/721355/knafeh-and-fork-suq?aid=6904,"Desserts, Coffee, Arabic sweets"
Step one,/oman/restaurant/687773/step-one-hillat-al-kahraba?aid=6904,"American, Beverages, Pastries & Sweets"
Papa Johns,/oman/restaurant/689132/papa-johns-hillat-al-kahraba?aid=6904,"Pizza, Pastries, Italian"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=6904,Charity
DFC,/oman/restaurant/727795/dfc-ar-rusagh?aid=6904,"Sandwiches, Wraps, Fried chicken"
LUCA CAFE,/oman/restaurant/711204/luca-cafe-sur?aid=6904,"Beverages, Coffee, Cafe"
Burjlan,/oman/restaurant/662903/burjlan-sur?aid=6904,"Burgers, Sandwiches, Wraps"
DONO DONUTS CAFE,/oman/restaurant/632902/dono-donuts-cafe-ar-rusagh?aid=6904,"Beverages, Donuts"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=6904,Charity
Baskin Robbins,/oman/restaurant/33846/baskin-robbins-hillat-al-kahraba?aid=6904,"Ice cream, Cakes, Desserts"
New Sur restaurant,/oman/restaurant/42938/new-sur-restaurant-shariyah?aid=6904,"Grills, Biryani, Chicken"
Annecy Cafe,/oman/restaurant/722968/annecy-cafe-ar-rusagh?aid=6904,"Cafe, Bakery, Cakes"
LIMEWOOD RESTAURANT,/oman/restaurant/715956/limewood-restaurant-murtafa?aid=6904,"Indian, Arabic, Beverages"
RazmAzaan,/oman/restaurant/31247/razmazaan-surjabal-al-eid?aid=6904,"Indian, Beverages, Grills"
Bites and Bombs,/oman/restaurant/700060/bites-and-bombs-as-ashriya?aid=6904,"Burgers, Sandwiches, Cafe"
102 BURGER,/oman/restaurant/696287/102-burger-sur-university-college?aid=6904,"Cafe, Beverages, Burgers"
Modern Oman Bakery,/oman/restaurant/636602/modern-oman-bakery-sur?aid=6904,"Desserts, Beverages, Pastries"
Serrano Burger,/oman/restaurant/719336/serrano-burger-ar-rusagh?aid=6904,"Fast food, Burgers, Beverages"
"ChicKing, Jabal Al Eid",/oman/restaurant/714914/chicking-jabal-al-eid?aid=6904,"Fried chicken, Sandwiches, Wraps"
Mr Do,/oman/restaurant/46797/mr-dosur-al-shayadi?aid=6904,"Desserts, Donuts, Coffee"
Restaurant Beirut,/oman/restaurant/33358/restaurant-beirutshariyah?aid=6904,"Grills, Shawarma"
Sharbat W Askareem,/oman/restaurant/662884/sharbat-w-askareem-ar-rashah?aid=6904,"Beverages, Coffee, Ice cream"
Robins Rumman,/oman/restaurant/37272/robins-rumman-shariyah?aid=6904,"Beverages, Ice cream, Desserts"
New Beirut Kitchen,/oman/restaurant/50852/new-beirut-kitchen-as-ashriya?aid=6904,"Fast food, Chicken, Sandwiches"
Star Cafe,/oman/restaurant/48199/star-cafe-al-ashriya?aid=6904,"Beverages, Pastries"
Burger King,/oman/restaurant/22576/burger-king-hillat-al-kahraba?aid=6904,"Burgers, Sandwiches, Fast food"
Zad Al Khair,/oman/restaurant/720454/zad-al-khair-al-barr?aid=6904,"Cakes and Desserts, Desserts"
Chic Kees,/oman/restaurant/636590/chic-kees-ar-rusagh?aid=6904,"Sandwiches, Beverages, Burgers"
Pizza Sky,/oman/restaurant/722281/pizza-sky-ar-rusagh?aid=6904,Pizza
CHOCOLALA,/oman/flower/695917/chocolala-sur?aid=6904,"Chocolate, Pastries & Sweets"
A21 Coffee,/oman/restaurant/37887/a-21-coffee-al-barr?aid=6904,"Beverages, Desserts"
Fatoorak Hana,/oman/restaurant/36913/fatoorak-hana-as-ashriya?aid=6904,"Cafe, Beverages, Sandwiches"
Vaidyan's Fish and Grill,/oman/restaurant/701918/vaidyans-fish-and-grill-harat-al-aqbah?aid=6904,"Indian, Seafood, Beverages"
Labelle,/oman/flower/699149/labelle-sur?aid=6904,"Flowers, Pastries & Sweets, Chocolate"
Scientific Pharmacy,/oman/pharmacy/659260/scientific-pharmacy-surjabal-al-eid?aid=6904,Pharmacy
Raydan Restaurant And Kitchen,/oman/restaurant/40206/raydan-restaurant-and-kitchen-al-barr?aid=6904,"Chicken, Arabic, Grills"
Malath 24,/oman/grocery/644423/malath-24-al-ayjah?aid=6904,"Supermarket , Grocery"
"Tea Time, Sur,Al Barr",/oman/restaurant/619002/tea-time-sural-barr?aid=6904,"Sandwiches, Wraps, Burgers"
Event Cafe,/oman/restaurant/706192/event-cafe-al-barr?aid=6904,"Coffee, Pancakes, Pastries & Sweets"
Junaid Perfumes,/oman/restaurant/716225/junaid-perfumes-suq?aid=6904,Perfumes
Carrefour,/oman/grocery/38869/carrefour-sur?aid=6904,"Hypermarket, Grocery"
Restaurant & Kitchen Manart Sur,/oman/restaurant/663333/manart-sur?aid=6904,"Grills, Chicken"
Domino's Pizza,/oman/restaurant/3495/dominos-pizza-sur?aid=6904,"Pizza, International, Italian"
ORU SELFIE THATTUKADA,/oman/restaurant/711116/oru-selfie-thattukada-al-barr?aid=6904,"Asian, Chinese, Indian, Seafood, Arabic"
Al Hosni Omani Sweets,/oman/grocery/50385/al-hosni-omani-sweets-al-hasaal-husainiyah?aid=6904,"Specialty Store , Desserts"
Shell Select,/oman/grocery/613301/shell-select--hay-al-shurooq?aid=6904,"Convenience Store, Grocery"
Fantasy Juice,/oman/restaurant/34844/fantasy-juice-sharqiyah?aid=6904,"Desserts, Beverages, Crepes"
Sanaa BURGER & JUICES,/oman/restaurant/626073/sanaa-burger-juices-al-murtafa?aid=6904,"Cafe, Beverages, Burgers"
White coffee shop,/oman/restaurant/729514/white-coffee-shop-jabal-al-eid?aid=6904,"Sandwiches, Cafe, Beverages"
"ALKHAROOF ALSURI, ALSHARIA",/oman/restaurant/689685/alkharoof-alsuri-as-ashriya?aid=6904,"Grills, Sandwiches, Egyptian"
Karak Al-Teseenat,/oman/restaurant/697154/karak-al-teseenat-ash-shaabiyah?aid=6904,"Breakfast, Beverages, Pies"
YaBeelh,/oman/restaurant/732406/yabeelh-ar-rusagh?aid=6904,Burgers
Break Station,/oman/restaurant/643291/break-station-al-ashriya?aid=6904,"Fast food, Burgers, Sliders"
Dibajat Sur,/oman/restaurant/710039/dibajat-sur-harat-al-balush?aid=6904,"Arabic, Beverages, Snacks"
Meat Station,/oman/restaurant/695367/meat-station-al-ayjah?aid=6904,"Arabic, Grills, Burgers"
Al Gazania,/oman/restaurant/653473/al-gazania-jabal-al-eid?aid=6904,"Cafe, Beverages, Burgers"
Black Sugar,/oman/restaurant/728590/black-sugar-billad-suq?aid=6904,"Cafe, Cakes, Desserts"
White Coffee Shop,/oman/restaurant/659626/white-coffee-shop-jabal-al-eid?aid=6904,"Cafe, Beverages, Sandwiches"
Forum Istanbul Turkish Restaurants,/oman/restaurant/662448/forum-istanbul-turkish-restaurants-jabal-al-eid?aid=6904,"Cafe, Beverages, Grills"
Super potato,/oman/restaurant/723411/super-potato-ar-rusagh?aid=6904,"Fast food, Beverages"
Lokmali Coffee & Sweets,/oman/restaurant/696739/lokmali-coffee-sweets-sur?aid=6904,"Coffee, Desserts, Beverages"
COCANA,/oman/restaurant/666651/cocana-as-ashriya?aid=6904,"Beverages, Waffles, Desserts"
Al Thimar,/oman/grocery/688397/al-thimar-al-ayjah?aid=6904,Fruits & Vegetables
FETTA,/oman/restaurant/698639/fetta-sur-university-college?aid=6904,"Italian, Desserts, Pizza"
Flavors Factory,/oman/restaurant/33302/flavors-factory-ash-shaabiyah?aid=6904,"Desserts, Beverages, Crepes"
Get Burger,/oman/restaurant/722892/get-burger-ar-rusagh?aid=6904,"American, Burgers"
The East Kunafa,/oman/restaurant/49281/the-east-kunafa-as-ashriya?aid=6904,"Desserts, Beverages"
Golden Luqaimat,/oman/restaurant/638470/golden-luqaimat-as-ashriya?aid=6904,"Fast food, Pies, Sandwiches"
Two Mates,/oman/restaurant/637009/two-mates-ar-rusagh?aid=6904,"Fast food, Burgers, Sandwiches"
"ALKHAROOF ALSURI, AL AIS",/oman/restaurant/689689/alkhroof-alsuri-ash-shaabiyah?aid=6904,"Grills, Pastries, Arabic"
Lujin Restaurent,/oman/restaurant/709800/lujin-restaurent-ash-shaabiyah?aid=6904,"Grills, Sandwiches, Arabic"
Sur Bandar Ayjah Multi Cuisine Restaurant,/oman/restaurant/49684/sur-bandar-ayjah-multi-cuisine-restaurant-al-ayjah?aid=6904,"Cafe, Beverages, Grills"
Yabeela Burger,/oman/restaurant/665593/yabeela-burger-sur?aid=6904,"Burgers, Sandwiches, Arabic"
Chicken City,/oman/restaurant/42107/chicken-city-ar-rusagh?aid=6904,"Burgers, Sandwiches, Grills"
Snack Time,/oman/restaurant/696550/snack-time-hillat-al-kahraba?aid=6904,"Sandwiches, Desserts, Beverages"
Nirgas Al Sham,/oman/restaurant/692230/nirgas-al-sham-suq?aid=6904,"Fast food, Shawarma, Grills"
Shaghf,/oman/restaurant/660586/shaghf-ar-rusagh?aid=6904,"Beverages, Coffee, Cafe"
Al Koukh Burger,/oman/restaurant/715920/al-koukh-burger-sur?aid=6904,"Burgers, Pasta, Wraps"
Chicken Shack,/oman/restaurant/693771/chicken-shack-sur?aid=6904,"American, Burgers"
"Sur Istanbul, Al shariya",/oman/restaurant/692206/sur-istanbul-al-shariya?aid=6904,"Sandwiches, Grills, Pastries"
OOKAY,/oman/restaurant/702181/ookay-jabal-al-eid?aid=6904,"Breakfast, Sandwiches, Beverages"
Tea cup,/oman/restaurant/721168/tea-cup-ar-rusagh?aid=6904,"Sandwiches, Beverages, Breakfast"
Ahmed Almaghribi,/oman/restaurant/643514/ahmed-almaghribi-harat-al-balush?aid=6904,Perfumes
Nada Al Ayam,/oman/restaurant/692168/nada-al-ayam-coffee-shop?aid=6904,"Pies, Sandwiches, Pizza"
Mr.Tarbosh,/oman/restaurant/617263/mrtarbosh-as-ashriya?aid=6904,"Grills, Pastries, Lebanese"
Al Haramain Perfumes L.L.C,/oman/restaurant/676889/al-haramain-perfumes-llc-sur-suq?aid=6904,Perfumes
Golden Corner Pizza,/oman/restaurant/602458/golden-corner-pizzashariyah?aid=6904,"Cafe, Beverages, Pizza"
Magenta Flowers,/oman/flower/716257/magenta-flowers-sur?aid=6904,"Flowers, Chocolate"
Yola Chocolate,/oman/flower/644379/yola-chocolate-suq?aid=6904,Grocery
AF,/oman/restaurant/718594/af-as-ashriya?aid=6904,"Burgers, Pasta, Fast food"
Karak Time,/oman/restaurant/636671/karak-time-al-barr?aid=6904,"Desserts, Beverages, Sandwiches"
Bold Burger,/oman/restaurant/724487/bold-burgerar-rusagh?aid=6904,Burgers
Jufa Water,/oman/grocery/51320/jufa-water-al-husainiyah?aid=6904,Water
Al Rukan Cafe,/oman/restaurant/42431/al-rukan-cafe-ar-rusagh?aid=6904,"Cafe, Beverages, Grills"
