Name,Href,Cuisines
Libra,/oman/restaurant/732124/libra-at-turayf?aid=2625,"Cafe, Coffee, Desserts"
Alwafy Alrraqi,/oman/restaurant/658490/alwafy-alrraqi-khawr-al-siyabi?aid=2625,"Cafe, Beverages, Grills"
Doodle Cafe,/oman/restaurant/675657/doodle-cafe-al-hambar?aid=2625,"Desserts, Beverages"
Vienes Cafe,/oman/restaurant/697516/vienes-cafe-sohar?aid=2625,"Cafe, Cakes and Desserts, Coffee"
Konafko,/oman/restaurant/731356/konafko-al-hambar?aid=2625,Desserts
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2625,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2625,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2625,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2625,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2625,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2625,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2625,Charity
Hadrramout Restaurant,/oman/restaurant/641493/hadrramout-restaurant-al-hambar?aid=2625,"Grills, Biryani"
SEER,/oman/restaurant/725290/seer?aid=2625,"Coffee, Bakery"
Modern Oman Bakery,/oman/restaurant/601626/modern-oman-bakerysohar?aid=2625,"Desserts, Beverages, Pastries"
Dallat Kookh Al Shaay,/oman/restaurant/666384/dallat-kookh-al-shaay-qursiyabi-khawr-al-siyabi?aid=2625,"Cafe, Beverages, Sandwiches"
Potatos 7,/oman/restaurant/624918/potatos-7-al-hambar?aid=2625,"Seafood, Chicken, Fish & chips"
AL SUWAIHARA RESTAURANT & COFFEE SHOP,/oman/restaurant/699505/al-suwaihara-restaurant-coffee-shop-as-suwayhrah?aid=2625,"Asian, Pakistani"
Ahl Al Fazaa Restaurant For Banquets,/oman/restaurant/719977/ahl-al-fazaa-restaurant-for-banquets-al-uwaynat?aid=2625,"Arabic, Omani, Grills"
Al Namarak Sohar Restaurant,/oman/restaurant/670405/al-namarak-sohar-restaurant?aid=2625,Grills
"ChicKing, Al Ghushbah",/oman/restaurant/710300/chicking-al-ghushbah?aid=2625,"Fried chicken, Sandwiches, Wraps"
Ard Almuhashi,/oman/restaurant/668885/ard-almuhashi-afifa?aid=2625,"Cafe, Juices"
709 burger,/oman/restaurant/708392/709-burger-al-hambar?aid=2625,"International, Beverages, Sandwiches"
Fistik Cafe,/oman/restaurant/638773/fistik-cafe-al-hambar?aid=2625,"Desserts, Pastries"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2625,Charity
Ertewa Cafe,/oman/restaurant/682003/ertewa-cafe?aid=2625,"Cafe, Beverages, Sandwiches"
Taibat Al Bait Al Shami,/oman/restaurant/703849/taibat-al-bait-al-shami-sohar?aid=2625,"Beverages, Grills, Sandwiches"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=2625,Charity
Al Buraimi Restaurant & Coffee Shop,/oman/restaurant/699988/al-buraimi-restaurant-coffee-shop-as-suwayhrah?aid=2625,"Arabic, Beverages, Sandwiches"
Aseer Time,/oman/restaurant/724076/aseer-time-al-hambar?aid=2625,"Desserts, Juices, Ice Cream, Ice cream"
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2625,Charity
