Name,Href,Cuisines
AL AZZAF,/oman/restaurant/706284/al-azzaf-al-afrad?aid=8891,"Arabic, Beverages, Omani"
Floyo,/oman/restaurant/672054/floyo-al-afrad?aid=8891,"Beverages, Smoothies, Ice cream"
Estrella Cafe,/oman/restaurant/712671/estrella-cafe-al-tarif?aid=8891,"Cafe, Sandwiches, Desserts"
Juice As you like,/oman/restaurant/600444/juice-as-you-like-tawi-bedi-guish?aid=8891,"Arabic sweets, Desserts, Beverages"
Al Ridha Restaurant,/oman/restaurant/682245/al-ridha-restaurant-tawi-bedi-guish?aid=8891,"Arabic, International, Yemeni"
Burger Street,/oman/restaurant/600362/burger-street-batha-hilal?aid=8891,"Burgers, Pizza, Shawarma"
Baskin Robbins,/oman/restaurant/600941/baskin-robbins-al-afrad?aid=8891,"Ice cream, Cakes, Desserts"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=8891,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=8891,Charity
Hurof cafe,/oman/restaurant/664916/hurof-cafe-al-afrad?aid=8891,"Beverages, Coffee, Cafe"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=8891,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=8891,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=8891,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=8891,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=8891,Charity
Al Mahashi Time,/oman/restaurant/685524/al-mahashi-time?aid=8891,"Mezze, Desserts"
Shako Mako,/oman/restaurant/725081/shako-mako-tawi-bedi-guish?aid=8891,"Juices, Beverages"
Maydat Al Noman,/oman/restaurant/602837/maydat-al-noman-al-afrad?aid=8891,"Mandi, Arabic, Chicken"
DAR AL RAQI RESTAURANT,/oman/restaurant/711154/dar-al-raqi-restaurant-batha-hilal?aid=8891,"Arabic, Beverages, Pakistani"
New Juice World,/oman/restaurant/618870/new-juice-worldal-afrad?aid=8891,"Milkshakes, Beverages, Juices"
Burger Garage,/oman/restaurant/28744/burger-garage-al-suwaiq?aid=8891,"Burgers, Sandwiches"
"Tea Time, New Souq",/oman/restaurant/645390/tea-time-new-souq?aid=8891,"Sandwiches, Wraps, Burgers"
Italian Barista Cafe,/oman/restaurant/600380/italia-baresta-cafe-batha-hilal?aid=8891,"Pizza, Pasta, Burgers"
Saffron Mandi Yemeni,/oman/restaurant/600852/saffron-mandi-yemeni-tawi-bedi-guish?aid=8891,"Grills, Bbq, Arabic"
Signature,/oman/restaurant/600364/signature-batha-hilal?aid=8891,"Beverages, Coffee, Cafe"
ONE WAY,/oman/restaurant/690715/one-way-tharmad-suwayq?aid=8891,"Burgers, Beverages, Pasta"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=8891,Charity
505 CAFE,/oman/restaurant/708452/505-cafe-tharmad-suwayq?aid=8891,"Cafe, Coffee, Desserts"
OFC,/oman/restaurant/706071/ofc-khabbat-ul-khamis?aid=8891,"Sandwiches, Wraps, Fried chicken"
Mango Talaat,/oman/restaurant/600714/mango-talaat-al-afrad?aid=8891,"Desserts, Juices, Fruits"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=8891,Charity
Potatos 7,/oman/restaurant/660065/potatos-7-suwaiq-al-afrad?aid=8891,"Seafood, Chicken, Fish & chips"
Shahad AL Jazeera,/oman/restaurant/622121/shahad-al-jazeera-al-afrad?aid=8891,"Desserts, Arabic, Arabic sweets"
Walima Sharqiya Restaurant,/oman/restaurant/658374/walima-sharqiya-restaurant-al-afrad?aid=8891,"Seafood, Egyptian, Grills"
LATHAT FOOL & FALAFEL,/oman/restaurant/721197/lathat-fool-falafel-batha-hilal?aid=8891,"Egyptian, Breakfast, Sandwiches"
Aljeder Alkuwaiti Restaurant,/oman/restaurant/699130/aljeder-alkuwaiti-restaurant-tharmad-suwayq?aid=8891,"Mandi, Arabic"
Claras Cafe  AL Hujrah,/oman/restaurant/647360/claras-cafe-al-afrad?aid=8891,"Desserts, Beverages, Arabic sweets"
Taste Of Arab,/oman/restaurant/698439/taste-of-arab-tharmad-suwayq?aid=8891,"Sandwiches, Juices, Burgers"
Papa Johns,/oman/restaurant/711324/papa-johns-suwaiq?aid=8891,"Pizza, Pastries, Italian"
Al Hosni Omani Sweets,/oman/grocery/600463/al-hosni-omani-sweets-suwaiqal-hazm?aid=8891,"Specialty Store , Desserts"
Labelle,/oman/flower/699150/labelle-suwaiq?aid=8891,"Flowers, Pastries & Sweets, Chocolate"
Dallat kookh al shaay - Tharmad,/oman/restaurant/708902/dallat-kookh-al-shaay-tharmad-suwayq?aid=8891,"Burgers, Omani, Saudi"
LuLu Hypermarket,/oman/grocery/692582/lulu-hypermarketsuwaiq?aid=8891,"Hypermarket, Grocery"
Ephone,/oman/restaurant/690813/ephone-al-afrad?aid=8891,Electronics
Taste of Hadramaout Restaurant & Cafe,/oman/restaurant/654690/taste-of-hadramaout-restaurant-cafe-batha-hilal?aid=8891,"Sandwiches, Mandi, Grills"
Al Saad Tea,/oman/restaurant/627959/al-saad-tea-al-souq?aid=8891,"Sandwiches, Pastries, Burgers"
Anchor Cafe,/oman/restaurant/600374/anchor-cafe-al-muladdah?aid=8891,"Sandwiches, Pasta, Burgers"
"Aseer Time, Bath'A Hilal",/oman/restaurant/600851/aseer-time-batha-hilal?aid=8891,"Beverages, Ice cream, Milkshakes"
Madhbi Bo Shahm,/oman/restaurant/702075/madhbi-bo-shahm-al-afrad?aid=8891,"Sandwiches, Beverages, Grills"
Luqaimat,/oman/restaurant/600857/luqaimat-batha-hilal?aid=8891,"Arabic sweets, Desserts"
3x burger,/oman/restaurant/703044/3x-burger-al-suwayq?aid=8891,"Burgers, Sandwiches, Arabic"
Sanabil all Rahamaat,/oman/restaurant/719011/sanabil-all-rahamaat-tawi-bedi-guish?aid=8891,"Grills, Beverages, Shawarma"
Burger Stand,/oman/restaurant/667220/burger-stand-al-nubra?aid=8891,"Burgers, Sandwiches, American"
