Name,Href,Cuisines
Tropical Juices & Ice Cream,/oman/restaurant/718730/tropical-juices-ice-cream-hay-al-turath-north?aid=2655,"Ice Cream, Ice cream, Juices"
MR DO,/oman/restaurant/719021/mr-do-nizwa?aid=2655,"Cafe, Coffee, Desserts"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2655,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2655,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2655,Charity
Kucu,/oman/restaurant/704579/kucu-firq?aid=2655,"Fast food, Sandwiches"
aaloo,/oman/restaurant/730425/aaloo-nizwa-suq?aid=2655,"Burgers, Desserts, Arabic, Juices"
Salman Stores,/oman/restaurant/720716/salman-stores-firq?aid=2655,"Specialty Store , Perfumes"
"Deli Pizza, Nizwa",/oman/restaurant/706277/deli-pizza-nizwa?aid=2655,"Pizza, Beverages, Pasta"
ICE FLAVOUR,/oman/restaurant/728755/ice-flavour-nizwa-suq?aid=2655,"Beverages, Ice cream, Desserts"
Modern Oman Bakery,/oman/restaurant/636732/modern-oman-bakery-nizwa?aid=2655,"Desserts, Beverages, Pastries"
Al Ain Mart,/oman/grocery/655701/al-ain-mart-firq?aid=2655,"Supermarket , Grocery"
Angry Crab,/oman/restaurant/687745/angry-crab-nizwa-suq?aid=2655,"Seafood, Juices, Grills"
Maqeel Cafe,/oman/restaurant/707068/maqeel-cafe?aid=2655,"Coffee, Desserts, Beverages"
Dar Al Mahashi Restaurant,/oman/restaurant/721469/dar-al-mahashi-restaurant-nizwa-suq?aid=2655,"Egyptian, Arabic, Mezze"
Tropical Juices & Ice Cream,/oman/restaurant/718730/tropical-juices-ice-cream-hay-al-turath-north?aid=2655,"Ice Cream, Ice cream, Juices"
MR DO,/oman/restaurant/719021/mr-do-nizwa?aid=2655,"Cafe, Coffee, Desserts"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2655,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2655,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2655,Charity
Kucu,/oman/restaurant/704579/kucu-firq?aid=2655,"Fast food, Sandwiches"
aaloo,/oman/restaurant/730425/aaloo-nizwa-suq?aid=2655,"Burgers, Desserts, Arabic, Juices"
Salman Stores,/oman/restaurant/720716/salman-stores-firq?aid=2655,"Specialty Store , Perfumes"
"Deli Pizza, Nizwa",/oman/restaurant/706277/deli-pizza-nizwa?aid=2655,"Pizza, Beverages, Pasta"
ICE FLAVOUR,/oman/restaurant/728755/ice-flavour-nizwa-suq?aid=2655,"Beverages, Ice cream, Desserts"
Modern Oman Bakery,/oman/restaurant/636732/modern-oman-bakery-nizwa?aid=2655,"Desserts, Beverages, Pastries"
Al Ain Mart,/oman/grocery/655701/al-ain-mart-firq?aid=2655,"Supermarket , Grocery"
Angry Crab,/oman/restaurant/687745/angry-crab-nizwa-suq?aid=2655,"Seafood, Juices, Grills"
Maqeel Cafe,/oman/restaurant/707068/maqeel-cafe?aid=2655,"Coffee, Desserts, Beverages"
Dar Al Mahashi Restaurant,/oman/restaurant/721469/dar-al-mahashi-restaurant-nizwa-suq?aid=2655,"Egyptian, Arabic, Mezze"
