Name,Href,Cuisines
"VOX Cinemas - Popcorn, Nachos & Cinema Snacks",/oman/restaurant/38430/vox-cinemas-suhar-city-centersohar-sanaiyah?aid=2614,"Fast food, Snacks, Desserts"
Scientific Pharmacy,/oman/pharmacy/664035/scientific-pharmacysohar-1?aid=2614,Pharmacy
Libra,/oman/restaurant/732124/libra-at-turayf?aid=2614,"Cafe, Coffee, Desserts"
Coffee shop,/oman/restaurant/732265/coffee-shop-al-hambar?aid=2614,Burgers
Designer Cakes Studio,/oman/restaurant/724720/designer-cakes-studio-al-ghushbah?aid=2614,"Desserts, Beverages, Cakes"
Hunter Burger,/oman/restaurant/723067/hunter-burger-at-turayf?aid=2614,"American, Burgers"
Baskin Robbins,/oman/restaurant/31783/baskin-robbins-city-center-sohar?aid=2614,"Ice cream, Cakes, Desserts"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2614,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2614,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2614,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2614,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2614,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2614,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2614,Charity
Dukan Ice Cream,/oman/restaurant/722367/dukan-ice-cream-falaj-al-awhi?aid=2614,"Desserts, Ice Cream"
Zero Fat,/oman/restaurant/30321/zero-fat-at-turayf?aid=2614,"Cafe, Beverages, Sandwiches"
Salman Stores,/oman/restaurant/720715/salman-stores-sohar?aid=2614,"Specialty Store , Perfumes"
Delicato Kitchen,/oman/restaurant/720549/delicato-kitchen-sohar?aid=2614,"Grills, Sandwiches, Seafood"
SHWATY AL YEMEN AL SAEED,/oman/restaurant/704857/shwaty-al-yemen-al-saeed-karwan?aid=2614,"Arabic, Grills, Mandi"
Burger Garage,/oman/restaurant/47315/burger-garage-sohar-afifa?aid=2614,"Burgers, Sandwiches"
Al Majlis Al Hijazi Restaurant,/oman/restaurant/699625/al-majlis-al-hijazi-restaurant-sallan?aid=2614,"Mandi, Beverages, Grills"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/703797/omani-shiwa-cafe-and-restaurant-at-turayf?aid=2614,"Pasta, Grills, Sandwiches"
Kucu,/oman/restaurant/727716/kucu-al-ghushbah?aid=2614,"Fast food, Sandwiches"
WAHD BTATA,/oman/restaurant/704406/wahd-btata-al-zafraan?aid=2614,Fast food
Vasanta Bhavan,/oman/restaurant/700139/vasanta-bhavan-sohar?aid=2614,"Vegetarian, Chinese, Indian"
Milkato,/oman/restaurant/722787/milkato-at-turayf?aid=2614,"Ice Cream, Desserts, Beverages"
Al Maazab Al Ordony,/oman/restaurant/726798/al-maazab-al-ordony-al-zafraan?aid=2614,"Arabic, Grills"
FOOD STUDIO RESTAURANT,/oman/restaurant/723319/food-studio-restaurant-falaj-al-qabail?aid=2614,"Indian, Asian, Breakfast"
Kiwi Juices,/oman/restaurant/652116/kiwi-juicesat-turayf?aid=2614,"Beverages, Coffee"
