Name,Href,Cuisines
Kiwi Juices,/oman/restaurant/625058/kiwi-juices-al-multaqa?aid=3673,"Beverages, Coffee"
Kof Cafe,/oman/restaurant/622188/kof-cafefalaj-al-qabail?aid=3673,"Cafe, Beverages, Sandwiches"
Star Zaeem Foods,/oman/restaurant/46726/star-zaeem-foods-falaj-al-qabail?aid=3673,"Grills, Chicken, Vegetarian"
Hyderabadi Darbar,/oman/restaurant/713519/hyderabadi-darbar-falaj-al-qabail?aid=3673,"Indian, Biryani, Chinese"
Coffee posh,/oman/restaurant/729570/coffee-posh-falaj-al-qabail?aid=3673,"Coffee, Breakfast, Burgers, Italian, Desserts, Beverages, Pasta, Grills"
Rock Burger,/oman/restaurant/626841/rock-burger-falaj-al-qabail?aid=3673,"Sandwiches, American, Burgers"
FOOD STUDIO RESTAURANT,/oman/restaurant/723319/food-studio-restaurant-falaj-al-qabail?aid=3673,"Indian, Asian, Breakfast"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=3673,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=3673,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=3673,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=3673,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=3673,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=3673,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=3673,Charity
Burger 63,/oman/restaurant/606203/burger-63-falaj-al-qabail?aid=3673,"Burgers, Keto, Shawarma"
Designer Cakes Studio,/oman/restaurant/724720/designer-cakes-studio-al-ghushbah?aid=3673,"Desserts, Beverages, Cakes"
Dukan Ice Cream,/oman/restaurant/722367/dukan-ice-cream-falaj-al-awhi?aid=3673,"Desserts, Ice Cream"
Fangal,/oman/restaurant/724930/fangal-at-turayf?aid=3673,"Arabic, Omani, Sandwiches"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=3673,Charity
BASATEEN HADHRAMOUT,/oman/restaurant/657986/basateen-hadhramout-falaj-al-qabail?aid=3673,"Grills, Chicken"
MILAN RESTAURANT,/oman/restaurant/674753/milan-restaurant-falaj-al-qabail?aid=3673,"Grills, Desserts"
Vasanta Bhavan,/oman/restaurant/700139/vasanta-bhavan-sohar?aid=3673,"Vegetarian, Chinese, Indian"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=3673,Charity
Delicato Kitchen,/oman/restaurant/720549/delicato-kitchen-sohar?aid=3673,"Grills, Sandwiches, Seafood"
Burger Garage,/oman/restaurant/47315/burger-garage-sohar-afifa?aid=3673,"Burgers, Sandwiches"
Salman Stores,/oman/restaurant/720715/salman-stores-sohar?aid=3673,"Specialty Store , Perfumes"
KAYZEN BAKERY & CAFE,/oman/restaurant/721594/kayzen-bakery-cafe-karwan?aid=3673,"Cafe, Bakery, Breakfast"
Domino's Pizza,/oman/restaurant/32942/dominos-pizza-falaj-al-qabail?aid=3673,"Pizza, International, Italian"
Zero Fat,/oman/restaurant/30321/zero-fat-at-turayf?aid=3673,"Cafe, Beverages, Sandwiches"
SHWATY AL YEMEN AL SAEED,/oman/restaurant/704857/shwaty-al-yemen-al-saeed-karwan?aid=3673,"Arabic, Grills, Mandi"
Her Cafe,/oman/restaurant/641223/her-cafe-afifa?aid=3673,"Beverages, Desserts"
Milkato,/oman/restaurant/722787/milkato-at-turayf?aid=3673,"Ice Cream, Desserts, Beverages"
Aseer Noor Albait,/oman/restaurant/702171/aseer-noor-albait-at-turayf?aid=3673,"Beverages, Juices, Desserts"
Dar Al Mahashi Restaurant,/oman/restaurant/718129/dar-al-mahashi-restaurant-sohar--al-hadhirah?aid=3673,"Egyptian, Arabic, Mezze"
Nice Ice,/oman/restaurant/666125/nice-ice-at-turayf?aid=3673,"Desserts, Beverages"
Falaj Al Ouhi Omani Food Restaurant,/oman/restaurant/657930/falaj-al-ouhi-omani-food-restaurant-falaj-al-awhi?aid=3673,"Grills, Omani"
Jawa Cafe,/oman/restaurant/719203/jawa-cafe-al-ghushbah?aid=3673,"Beverages, Bakery, Sandwiches"
Rydan Restaurants,/oman/restaurant/710449/rydan-restaurants-at-turayf?aid=3673,"Grills, Beverages"
Karak Noor Albait,/oman/restaurant/702146/karak-noor-albait-at-turayf?aid=3673,"Sandwiches, Arabic, Indian"
Just Taste,/oman/restaurant/667499/just-taste-al-hadhira?aid=3673,"Cafe, Beverages, Sandwiches"
Kerala Darbar Restaurant & Cafe,/oman/restaurant/619213/kerala-darbar-restaurant-cafe-al-ghushbah?aid=3673,"Grills, Chicken, Sandwiches"
Turkish Plus Restaurant,/oman/restaurant/675483/turkish-plus-restaurant?aid=3673,"Cafe, Beverages, Grills"
Coffeenation,/oman/restaurant/608626/coffeenation-at-turayf?aid=3673,"Beverages, Pastries"
Karak Ashikh,/oman/restaurant/600872/karak-ashikh-sohar-sanaiyah?aid=3673,"Desserts, Bakery"
Potatos 7,/oman/restaurant/624918/potatos-7-al-hambar?aid=3673,"Seafood, Chicken, Fish & chips"
Fistik Cafe,/oman/restaurant/638773/fistik-cafe-al-hambar?aid=3673,"Desserts, Pastries"
talabat mart,/oman/grocery/645991/talabat-mart-al-hambar-sohar?aid=3673,Grocery
Golestan Iranian Food Restaurant,/oman/restaurant/666109/golestan-iranian-food-restaurant-at-turayf?aid=3673,"Grills, Kebab, Sandwiches"
Pink Sugar,/oman/restaurant/658657/pink-sugar-at-turayf?aid=3673,"Cafe, Sandwiches, Desserts"
Al Hawra Restaurant & Kitchen,/oman/restaurant/31601/al-hawrawadi-hibi?aid=3673,"Grills, Shawarma, Mandi"
Mr. Broast,/oman/restaurant/725360/mr-broast-falaj-al-awhi?aid=3673,Fried chicken
"Al Sham Fruit Juices, Al Hambar",/oman/restaurant/51589/al-sham-fruit-juices-al-hambar?aid=3673,"Juices, Pizza, Beverages"
Corner Madghut Saudi,/oman/restaurant/728599/corner-madghut-saudi-at-turayf?aid=3673,Arabic
Kusoglu Kunefe,/oman/restaurant/666299/kusoglu-kunefe-at-turayf?aid=3673,Desserts
PIZZA MODO,/oman/restaurant/724876/pizza-modo-sohar?aid=3673,"Pizza, Pasta, Italian"
Burger King,/oman/restaurant/715502/burger-king-al-hadhirah?aid=3673,"Burgers, Sandwiches, Fast food"
Kaldi 850 Coffee,/oman/restaurant/712934/kaldi-850-coffee-at-turayf?aid=3673,"Beverages, Sandwiches, Cafe"
The Pizza Lab,/oman/restaurant/724879/the-pizza-lab-al-hadhirah?aid=3673,"Pizza, International"
Burgercom,/oman/restaurant/706264/burgercom-at-turayf?aid=3673,"Burgers, Cafe, Juices"
Majan pharmacy,/oman/pharmacy/719363/majan-pharmacy-al-ghushbah?aid=3673,Pharmacy
Pizza Hut,/oman/restaurant/50986/pizza-hut-sohar-sanaiyah?aid=3673,"Pizza, International, Italian"
Burosto,/oman/restaurant/698176/burosto-mina-sohar-sohar-port?aid=3673,"Burgers, Sandwiches, Fast food"
Golden Cafe,/oman/restaurant/600517/golden-cafe-al-hambar?aid=3673,"Cafe, Beverages, Burgers"
Charley's Philly Steak,/oman/restaurant/694039/charleys-philly-steak-at-turayf?aid=3673,"Sandwiches, American, Chicken"
Ahlain,/oman/grocery/710492/falaj-qabail-coco?aid=3673,"Convenience Store, Grocery"
"McDonald`s, At Turayf (Sawary Sohar)",/oman/restaurant/644348/mcdonalds-at-turayf-sawary-sohar?aid=3673,"Burgers, Fast food, Breakfast"
LuLu Hypermarket,/oman/grocery/694043/lulu-hypermarket-falaj-qabail?aid=3673,"Hypermarket, Grocery"
Shell Select,/oman/grocery/613735/shell-select-al-ghushbah?aid=3673,"Convenience Store, Grocery"
"Linne Chocolate, Sohar Safeer Mall",/oman/flower/691452/linne-chocolate-sohar-safeer-mall?aid=3673,"Chocolate, Pastries & Sweets"
Atiab Al Malak,/oman/restaurant/703645/atiab-al-malak-safeer-mall-at-turayf?aid=3673,Specialty Store
Carrefour,/oman/grocery/35948/carrefour-sohar?aid=3673,"Hypermarket, Grocery"
Dr.Nutrition,/oman/grocery/605566/dr-nutrition-sohar-sanaiyah--al-safeer-mall?aid=3673,"Specialty Store , Supplements"
The Face Shop,/oman/restaurant/661260/the-face-shop-sohar?aid=3673,cosmetics
Ajmal,/oman/restaurant/691136/ajmal-at-turayf?aid=3673,Perfumes
KFC,/oman/restaurant/3583/kfc-falaj-al-awhi?aid=3673,"Fried chicken, Chicken, Sandwiches"
Al Majlis Al Hijazi Restaurant,/oman/restaurant/699625/al-majlis-al-hijazi-restaurant-sallan?aid=3673,"Mandi, Beverages, Grills"
Hyderabad Taste Restaurant,/oman/restaurant/37779/hyderabad-taste-restaurant-falaj-al-awhi?aid=3673,"Grills, Biryani, Chicken"
F90 Cafe,/oman/restaurant/655639/f90-cafe-at-turayf?aid=3673,"Cafe, Beverages, Sandwiches"
Potato 63,/oman/restaurant/732239/potato-63-falaj-al-qabail?aid=3673,"Burgers, French"
Bebaked,/oman/restaurant/723367/bebaked-al-khuwayriyyah?aid=3673,"Coffee, Desserts"
"The Joker Mishkak, Al Multaqa",/oman/restaurant/51289/the-joker-mishkak-al-multaqa?aid=3673,Grills
Al Noor Allamea Cafe,/oman/restaurant/668812/al-noor-allamea-cafe-falaj-al-awhi?aid=3673,"Cafe, Beverages, Burgers"
Top Chef,/oman/restaurant/673517/top-chef-falaj-al-qabail?aid=3673,"Fast food, Burgers, Sandwiches"
Rooz Cafe,/oman/restaurant/674363/rooz-cafe-falaj-al-qabail?aid=3673,"Desserts, Beverages, Ice cream"
Allo Shawarma,/oman/restaurant/662844/allo-shawarma-al-multaqa?aid=3673,"Fast food, Shawarma, Burgers"
"VOX Cinemas - Popcorn, Nachos & Cinema Snacks",/oman/restaurant/38430/vox-cinemas-suhar-city-centersohar-sanaiyah?aid=3673,"Fast food, Snacks, Desserts"
Mughlai Continental Restaurant,/oman/restaurant/4047/mughlai-continental-restaurant-falaj-al-qabail?aid=3673,"Indian, International, Chinese"
Shawarma Al Ijaza,/oman/restaurant/714444/shawarma-al-ijaza-al-zafraan?aid=3673,"Shawarma, Pizza, Arabic"
Mix Shawarma,/oman/restaurant/679894/mix-shawarma-al-multaqa?aid=3673,"Shawarma & Doner, Beverages, Arabic"
Ramo Cafe,/oman/restaurant/721186/ramo-cafe-at-turayf?aid=3673,"Breakfast, Desserts, Cafe, Coffee"
Hunter Burger,/oman/restaurant/723067/hunter-burger-at-turayf?aid=3673,"American, Burgers"
Aseer Time,/oman/restaurant/723689/aseer-time-al-zafaran?aid=3673,"Desserts, Juices, Ice cream"
Dallat Kookh Al Shaay,/oman/restaurant/666383/dallat-kookh-al-shaay-afifa?aid=3673,"Cafe, Beverages, Sandwiches"
Qahwat Zaman,/oman/restaurant/683189/qahwat-zaman-sohar-sanaiyah?aid=3673,"Arabic, Coffee & Tea, Desserts"
"Aseer Time, Al Zafraan",/oman/restaurant/706894/aseer-time-al-zafraan?aid=3673,"Desserts, Beverages, Milkshakes"
Joker Sandwich,/oman/restaurant/48975/joker-sandwich-al-ghushbah?aid=3673,"Arabic, Mandi"
Konafko,/oman/restaurant/617487/konafko-afifa?aid=3673,Desserts
Navi Cafe,/oman/restaurant/697178/navi-cafe-sohar-sanaiyah?aid=3673,"Beverages, Coffee, Cafe"
Matbaq and Tea,/oman/restaurant/639048/matbaq-and-tea-al-hujrah?aid=3673,"Cafe, Beverages, Pizza"
WAHD BTATA,/oman/restaurant/704406/wahd-btata-al-zafraan?aid=3673,Fast food
Beit Beirut,/oman/restaurant/658514/beit-beirut-at-turayf?aid=3673,"Fast food, Burgers, Grills"
