Name,Href,Cuisines
DWICH,/oman/restaurant/728773/dwich-mahaj?aid=2410,"Sandwiches, Fast food, Fried chicken, Chicken, Burgers"
Al Meera,/oman/grocery/694723/al-meera-amarat-muscat?aid=2410,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/692629/lulu-hypermarket-amerat-muscat?aid=2410,"Hypermarket, Grocery"
B flowers,/oman/flower/732222/b-flowers-amerat?aid=2410,Flowers
Chakula Restaurant,/oman/restaurant/731560/chakula-restaurant-amirat-6?aid=2410,"Omani, Indian, International"
HAIKAL AL AMERAT RESTAURANT &COFFEESHOP,/oman/restaurant/707788/haikal-al-amerat-restaurant-coffeeshop-amarat-phase-2?aid=2410,"Arabic, Grills, Desserts"
Kucu,/oman/restaurant/709129/kucu-amerat?aid=2410,"Fast food, Sandwiches"
Tea Corner,/oman/restaurant/727101/tea-corner-amarat-phase-1?aid=2410,"Cafe, Beverages, Sandwiches"
Caravana cafe,/oman/restaurant/624775/caravana-cafe-al-hajar?aid=2410,"Beverages, Coffee, Cafe"
DICE BERRY,/oman/restaurant/710217/dice-berry-amarat-phase-1?aid=2410,"Beverages, Juices, Ice Cream"
Pizza Lover,/oman/restaurant/705068/pizza-lover-amarat-phase-1?aid=2410,"Sandwiches, Pizza"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2410,Charity
Jenan Tea,/oman/restaurant/718830/jenan-tea-amarat-phase-3?aid=2410,Beverages
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2410,Charity
Restuarant & Kitchen AL Qabail Al Arabia,/oman/restaurant/714446/restuarant-kitchen-al-qabail-al-arabia-amarat-phase-2?aid=2410,"Grills, Salad, Pies"
DICE BERRY,/oman/restaurant/710217/dice-berry-amarat-phase-1?aid=2410,"Beverages, Juices, Ice Cream"
Burger Garage,/oman/restaurant/24868/burger-garage-amarat-phase-1?aid=2410,"Burgers, Sandwiches"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/679036/omani-shiwa-cafe-restaurant-amerat-1?aid=2410,"Pasta, Grills, Sandwiches"
Pizza Lover,/oman/restaurant/705068/pizza-lover-amarat-phase-1?aid=2410,"Sandwiches, Pizza"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2410,Charity
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2410,Charity
Jenan Tea,/oman/restaurant/718830/jenan-tea-amarat-phase-3?aid=2410,Beverages
Al Watan Al Arabi Restaurant & Coffeeshop,/oman/restaurant/611869/al-watan-al-arabi-restaurant-coffeeshop-mahaj?aid=2410,"Salad, Arabic, Healthy"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2410,Charity
Restuarant & Kitchen AL Qabail Al Arabia,/oman/restaurant/714446/restuarant-kitchen-al-qabail-al-arabia-amarat-phase-2?aid=2410,"Grills, Salad, Pies"
Burger Bristo,/oman/restaurant/718898/burger-bristo-amarat-phase-3?aid=2410,"Burgers, Sandwiches, Fast food"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2410,Charity
"Tropical, Amarat Phase 4",/oman/restaurant/31987/tropical-amarat-phase-4?aid=2410,"Juices, Healthy, Beverages"
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2410,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2410,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2410,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2410,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2410,Charity
Hikayat Mahshi,/oman/restaurant/636306/hikayat-mahshi-amirat-6?aid=2410,"Mezze, Koshary"
Baskin Robbins,/oman/restaurant/31765/baskin-robbins-amerat-6--next-to-post-office?aid=2410,"Ice cream, Cakes, Desserts"
Tutty Fruity,/oman/restaurant/667980/tutty-fruity-amerat?aid=2410,"Beverages, Juices, Milkshakes"
Aman Tea,/oman/restaurant/618335/aman-tea-al-hajar?aid=2410,"Sandwiches, Grills, Burgers"
Bliss,/oman/restaurant/728326/bliss-mahaj?aid=2410,"Ice Cream, Desserts"
Camp 89 Cafe,/oman/restaurant/713385/camp-89-cafe-amerat?aid=2410,"Cafe, Desserts"
Alezwah,/oman/restaurant/636419/alezwah-amirat-6?aid=2410,"Grills, Chicken, Seafood"
