Name,Href,Cuisines
Halwani Hali for Sweets and Pastries,/oman/restaurant/732034/halwani-hali-for-sweets-and-pastries-al-wishayl?aid=9386,"Bakery, Pastries, Desserts"
Jack and j cafe,/oman/restaurant/714483/jack-and-j-cafe-al-ghashub?aid=9386,"Breakfast, Burgers, Cakes and Desserts, Coffee & Tea, Continental"
Al Mahashi Time,/oman/restaurant/700089/al-mahashi-time-rustaq?aid=9386,"Mezze, Desserts"
Burthukal For Juices,/oman/restaurant/680824/burthukal-for-juices-al-wishayl?aid=9386,"Burgers, Sandwiches, Juices"
SUQ Cafe,/oman/restaurant/680041/suq-cafe-al-hazm?aid=9386,"Arabic, Beverages"
Turkish Family Table,/oman/restaurant/680322/turkish-family-table-al-wishayl?aid=9386,"Turkish, Grills, Shawarma"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=9386,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=9386,Charity
Al Musafir Tea,/oman/restaurant/681051/al-musafir-tea-al-ghashub?aid=9386,"Breakfast, Burgers, Sandwiches"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=9386,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=9386,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=9386,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=9386,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=9386,Charity
Be.ch Burger & More,/oman/restaurant/702769/bech-burger-more-rustaq?aid=9386,"Omani, Burgers, Beverages"
Cafino Coffee & More,/oman/restaurant/703191/cafino-coffee-more-rustaq?aid=9386,"Beverages, Snacks, Breakfast"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=9386,Charity
Rawabi Cafe & Restaurant,/oman/restaurant/680914/rawabi-cafe-al-wishayl?aid=9386,"Cafe, Grills, Burgers"
Al Basim Restaurant,/oman/restaurant/680172/al-basim-restaurant-falaj-al-hadees?aid=9386,"Pakistani, Arabic, Asian"
Fatayer Al Mualem Al Turkey,/oman/restaurant/704416/fatayer-al-mualem-al-turkey-rustaq?aid=9386,"Arabic, Beverages, Pastries"
Turkish Taste,/oman/restaurant/681195/turkish-taste-al-wishayl?aid=9386,"Shawarma, Sandwiches, Turkish"
Malek Alpizza,/oman/restaurant/730530/malek-alpizza-al-wishayl?aid=9386,Pizza
Maida al khaleej,/oman/restaurant/722755/maida-al-khaleej-al-rustaq?aid=9386,"Arabic, Grills, Shawarma"
Jiwar,/oman/restaurant/696442/jiwar-rustaq?aid=9386,"Burgers, Cafe, Juices"
Azucar Cafe,/oman/restaurant/710023/azucar-cafe-rustaq?aid=9386,"Beverages, Desserts"
Panda’s,/oman/restaurant/695224/pandas-rustaq?aid=9386,"Burgers, American, Fast food"
Pizza Hut,/oman/restaurant/33393/pizza-hut-al-rustaq?aid=9386,"Pizza, International, Italian"
Al Sham Land Cafe,/oman/restaurant/718597/al-sham-land-cafe-al-wishayl?aid=9386,"American, International"
LuLu Hypermarket,/oman/grocery/696250/lulu-hypermarket-rustaq?aid=9386,"Hypermarket, Grocery"
BRJS Hypermarket,/oman/grocery/725427/brjs-hypermarket-rustaq?aid=9386,"Hypermarket, Grocery"
Modern Oman Bakery,/oman/restaurant/702620/modern-oman-bakery?aid=9386,"Desserts, Beverages, Pastries"
KFC,/oman/restaurant/720526/kfc-rustaqal-ghashub?aid=9386,"Fried chicken, Chicken, Sandwiches"
Mandazi Haretna,/oman/restaurant/680902/mandazi-haretna-al-wishayl?aid=9386,"Arabic, Pies, Breakfast"
LA MASIA CAFE,/oman/restaurant/684540/la-masia-cafe-al-wishayl?aid=9386,"Desserts, Pasta, Burgers, Sandwiches"
TEA MUG,/oman/restaurant/690547/tea-mug-falaj-al-hadees?aid=9386,"Breakfast, Cafe, Omani"
Mood Burger & More,/oman/restaurant/680884/mood-burger-more-al-wishayl?aid=9386,"Burgers, Sandwiches, Beverages"
Snack Line,/oman/restaurant/679858/snack-line-al-hazm?aid=9386,"Cafe, Beverages, Burgers"
Baskin Robbins,/oman/restaurant/680287/baskin-robbins-rustaq-al-wishayl?aid=9386,"Ice cream, Cakes, Desserts"
Louis Burger,/oman/restaurant/714225/louis-burger-rustaq?aid=9386,"Burgers, Beverages, Fast food"
Raha Fresh Juice,/oman/restaurant/716208/raha-fresh-juice-al-ghashub?aid=9386,"Arabic, Juices, Sandwiches"
Rusta Burger,/oman/restaurant/692675/rusta-burger-al-iraqi?aid=9386,"Burgers, Beverages, Shawarma"
Shawarmerz,/oman/restaurant/680684/shawarmerz-al-hazm?aid=9386,"Shawarma, Doner"
Joker Shawarma & More,/oman/restaurant/680408/joker-shawarma-more-al-wishayl?aid=9386,"Sandwiches, Shawarma"
"Aseer Time, Rustaq, Al Wishayl",/oman/restaurant/680966/aseer-time-rustaq-al-wishayl?aid=9386,"Beverages, Ice cream, Milkshakes"
Al Hirsh,/oman/restaurant/699964/al-hirsh-al-wishayl?aid=9386,"Breakfast, Sandwiches, Pastries"
Iwan Turkish Restaurant & Cafe,/oman/restaurant/669925/iwan-turkish-restaurant-cafe-rustaq?aid=9386,"Cafe, Juices, Pizza"
Burger Band,/oman/restaurant/653489/burger-band-rustaq-al-mazahit?aid=9386,"Burgers, Sandwiches, Beverages"
Sigma pharmacy,/oman/pharmacy/725484/sigma-pharmacy-rustaq-police-station-area?aid=9386,Pharmacy
Papa Kanafa,/oman/restaurant/680371/papa-kanafa-al-wishayl?aid=9386,"Desserts, Cafe"
