Name,Href,Cuisines
Alhalabi Express,/oman/restaurant/679416/alhalabi-express-qurm?aid=1378,"Bbq, Shawarma, Snacks"
Saladicious,/oman/restaurant/674810/saladicious-ghubrah-janubiyyah?aid=1378,"Salad, Healthy, Bowls"
MLS - Muscat Livestock,/oman/grocery/657825/muscat-live-stock-al-khuwayr-south?aid=1378,Fresh Meat & Fish
Animal World,/oman/restaurant/43706/animal-world-al-khuwayr-north-muscat?aid=1378,Specialty Store
Carrefour,/oman/grocery/34180/carrefour-mgm-muscat?aid=1378,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/700730/fashion-eyes-qurm?aid=1378,cosmetics
Al Meera,/oman/grocery/699217/al-meera-panorama-muscat?aid=1378,"Hypermarket, Grocery"
Scientific Pharmacy,/oman/pharmacy/664033/scientific-pharmacy-khuwair-33-muscat?aid=1378,Pharmacy
Roses & Gifts Corner,/oman/flower/600795/roses-gifts-corner-ansab?aid=1378,Flowers
Fayha Fresh,/oman/grocery/641716/fayha-fresh-al-khuwayr-north-muscat?aid=1378,"Supermarket , Grocery"
Caribou Coffee,/oman/restaurant/35779/caribou-coffeekhuwair-33?aid=1378,"Sandwiches, Beverages, Coffee"
Cannoli,/oman/restaurant/711061/cannoli-bawshar?aid=1378,"Burgers, Omani, Coffee"
SARAVANAA BHAVANVe,/oman/restaurant/2096/saravanaa-bhavan-khuwair?aid=1378,Vegetarian
Doganza,/oman/restaurant/31707/doganza-al-khuwairal-khuwayr-north?aid=1378,"Burgers, Sandwiches, Hot dogs"
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=1378,Charity
Kaldi 850 Coffee,/oman/restaurant/712928/kaldi-850-coffee-bawshar?aid=1378,"Beverages, Sandwiches, Cafe"
KARAK AZOOZ,/oman/restaurant/731415/karak-azooz-al-khuwayr-south?aid=1378,"Cafe, Pastries, Arabic"
7la Ayamy,/oman/restaurant/707251/7la-ayamy-al-khuwayr-south?aid=1378,"Desserts, Beverages, Coffee"
Chaii,/oman/restaurant/701602/chaii-al-khuwayr-south?aid=1378,"Breakfast, Sandwiches, Cafe"
Tea Corner,/oman/restaurant/727102/tea-corner-khuwair-33?aid=1378,"Cafe, Beverages, Sandwiches"
"Tea Time, Al Khuwayr North",/oman/restaurant/33998/tea-time-al-khuwayr-north?aid=1378,"Sandwiches, Wraps, Burgers"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=1378,Charity
LUQAIMAT Q6,/oman/restaurant/719733/luqaimat-q6-bawshar?aid=1378,"Sandwiches, Arabic, Cafe"
Chook Cafe,/oman/restaurant/689328/chook-cafe-al-khuwayr-south?aid=1378,"Breakfast, Sandwiches, Beverages"
Doganza,/oman/restaurant/31707/doganza-al-khuwairal-khuwayr-north?aid=1378,"Burgers, Sandwiches, Hot dogs"
Chandni Chowk Restaurant,/oman/restaurant/699771/chandni-chowk?aid=1378,"Indian, Grills, Biryani"
Drizzle,/oman/restaurant/723225/drizzle-bawshar?aid=1378,"Cafe, Chocolate, Desserts"
Mini Donut,/oman/restaurant/679818/mini-donut-al-khuwair?aid=1378,"Donuts, Arabic sweets, Desserts"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=1378,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=1378,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=1378,Charity
Mandazi & Chai MQ,/oman/restaurant/43228/mandazi-chai-mq?aid=1378,"Omani, Pastries & Sweets, Bakery"
Chicken Crack,/oman/restaurant/727216/chicken-crack-al-khuwayr-north?aid=1378,"Fried chicken, Burgers, Beverages"
