Name,Href,Cuisines
DWICH,/oman/restaurant/728773/dwich-mahaj?aid=6786,"Sandwiches, Fast food, Fried chicken, Chicken, Burgers"
Al Meera,/oman/grocery/694723/al-meera-amarat-muscat?aid=6786,"Hypermarket, Grocery"
LuLu Hypermarket,/oman/grocery/692629/lulu-hypermarket-amerat-muscat?aid=6786,"Hypermarket, Grocery"
B flowers,/oman/flower/732222/b-flowers-amerat?aid=6786,Flowers
Chakula Restaurant,/oman/restaurant/731560/chakula-restaurant-amirat-6?aid=6786,"Omani, Indian, International"
Caravana cafe,/oman/restaurant/624775/caravana-cafe-al-hajar?aid=6786,"Beverages, Coffee, Cafe"
Second Wife,/oman/restaurant/731632/second-wife-mahaj?aid=6786,"Cafe, Juices, International"
Mr Do,/oman/restaurant/680826/mr-do-amarat-phase-5?aid=6786,"Desserts, Donuts, Coffee"
Madrid Tea,/oman/restaurant/627369/madrid-tea-amarat-phase-1?aid=6786,"Crepes, Desserts, Beverages"
Red Roaster,/oman/restaurant/33690/red-roasteramarat-phase-4?aid=6786,"Sandwiches, Fried chicken, Chicken"
AL ZAIN,/oman/restaurant/679111/alzain-amarat-phase-5?aid=6786,"Desserts, Cakes, Arabic sweets"
K76 Cafe,/oman/restaurant/661388/k76-cafe-amarat-phase-5?aid=6786,"Beverages, Coffee, Desserts"
Hikayat Mahshi,/oman/restaurant/636306/hikayat-mahshi-amirat-6?aid=6786,"Mezze, Koshary"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=6786,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=6786,Charity
Pudding Factory,/oman/restaurant/640207/pudding-factory-amarat-phase-1?aid=6786,"Desserts, International, Cakes"
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=6786,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=6786,Charity
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=6786,Charity
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=6786,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=6786,Charity
Mini Cake Factory,/oman/restaurant/689421/mini-cake-factory-amirat-6?aid=6786,"Pastries, Snacks"
Alezwah,/oman/restaurant/636419/alezwah-amirat-6?aid=6786,"Grills, Chicken, Seafood"
Burger Garage,/oman/restaurant/24868/burger-garage-amarat-phase-1?aid=6786,"Burgers, Sandwiches"
Crunchy Chicken,/oman/restaurant/714677/crunchy-chicken-amerat?aid=6786,"Chicken, Beverages, Fast food"
Mango Delight,/oman/restaurant/658360/mango-delight-wadi-hattat?aid=6786,"Desserts, Beverages, Waffles"
Kuku,/oman/restaurant/672878/kuku-amirat-6?aid=6786,"Fried chicken, Chicken, Sandwiches"
Baskin Robbins,/oman/restaurant/31765/baskin-robbins-amerat-6--next-to-post-office?aid=6786,"Ice cream, Cakes, Desserts"
Potatos 7,/oman/restaurant/648592/potatos-7-amerat-6?aid=6786,"Seafood, Chicken, Fish & chips"
Sign,/oman/restaurant/601737/sign-al-amerat?aid=6786,"Coffee, Cafe, Beverages"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/679036/omani-shiwa-cafe-restaurant-amerat-1?aid=6786,"Pasta, Grills, Sandwiches"
Shaboon Biryani,/oman/restaurant/698734/shaboon-biryani-amarat-phase-1?aid=6786,"Grills, Chinese, Indian"
LA MASIA CAFE,/oman/restaurant/722159/la-masia-cafe-amarat-phase-5?aid=6786,"Desserts, Pasta, Burgers, Sandwiches"
HAIKAL AL AMERAT RESTAURANT &COFFEESHOP,/oman/restaurant/707788/haikal-al-amerat-restaurant-coffeeshop-amarat-phase-2?aid=6786,"Arabic, Grills, Desserts"
Tea Corner,/oman/restaurant/727101/tea-corner-amarat-phase-1?aid=6786,"Cafe, Beverages, Sandwiches"
Syrian Village,/oman/restaurant/37180/syrian-village-amarat-phase-5?aid=6786,"Grills, Pastries, Sandwiches"
Orient Gate Cafe For Turkish Food Area One,/oman/restaurant/649236/orient-gate-cafe-for-turkish-food-area-one-amarat-phase-1?aid=6786,"Pastries, Burgers, Pizza"
Mama Tea,/oman/restaurant/52501/mama-tea-amarat-phase-5?aid=6786,"Sandwiches, Beverages, Burgers"
TCT Hyderabadi Restaurant,/oman/restaurant/29430/tct-hyderabadi-restaurantamirat-6?aid=6786,"Indian, Desserts, Chicken"
Excellent tea,/oman/restaurant/671520/excellant-tea-amarat-phase-5?aid=6786,"Sandwiches, Arabic, Bakery"
KOSHRI & MAHASHI,/oman/restaurant/697203/koshri-mahashi-amarat-phase-4?aid=6786,"Koshary, Sandwiches, Arabic"
Mini Donut,/oman/restaurant/600837/mini-donut-amerat?aid=6786,"Donuts, Arabic sweets, Desserts"
Chinese House,/oman/restaurant/667496/chinese-house-amirat-6?aid=6786,"Chinese, Asian, Noodles"
Umm Zahra Restaurant,/oman/restaurant/670328/umm-zahra-restaurant?aid=6786,"Arabic, Omani, Seafood"
Sarsah,/oman/restaurant/644008/sarsah-amerat?aid=6786,"Ice cream, Desserts, International"
"Subway1, Amarat Phase 3",/oman/restaurant/39737/subway1-amarat-phase-3?aid=6786,"Sandwiches, Healthy, Salad, Wraps"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=6786,Charity
Luqaimat,/oman/restaurant/600725/luqaimat-amarat-phase-1?aid=6786,"Arabic sweets, Desserts"
Bliss,/oman/restaurant/728326/bliss-mahaj?aid=6786,"Ice Cream, Desserts"
Al Mahashi Time,/oman/restaurant/625135/mahashi-time-amarat-phase-3?aid=6786,"Mezze, Desserts"
Ameer Al Mandi,/oman/restaurant/37485/ameer-al-mandi-amarat-phase-1?aid=6786,"Grills, Chicken, Seafood"
Burger Bristo,/oman/restaurant/718898/burger-bristo-amarat-phase-3?aid=6786,"Burgers, Sandwiches, Fast food"
Al Watan Al Arabi Restaurant & Coffeeshop,/oman/restaurant/611869/al-watan-al-arabi-restaurant-coffeeshop-mahaj?aid=6786,"Salad, Arabic, Healthy"
Meadow Almaha,/oman/restaurant/650058/meadow-almaha-amarat-phase-5?aid=6786,"Omani, Snacks, Arabic"
African Restaurant,/oman/restaurant/726610/african-restaurant-amirat-6?aid=6786,"Cafe, Beverages, Grills"
Environment Society of Oman,/oman/restaurant/641624/environment-society-of-oman?aid=6786,Charity
Falfool Station,/oman/restaurant/710429/falfool-station-amerat?aid=6786,"Arabic, Falafel, Breakfast, Sandwiches"
ayosh,/oman/restaurant/706557/ayosh?aid=6786,"Indian, Mandi, Chicken"
