Name,Href,Cuisines
Saladicious,/oman/restaurant/706468/saladicious-al-moujthe-wave?aid=1414,"Salad, Healthy, Bowls"
The Egg Story,/oman/restaurant/690367/the-egg-story?aid=1414,"American, Fast food, Breakfast"
MLS - Muscat Livestock,/oman/grocery/714077/muscat-live-stock-the-wave?aid=1414,Fresh Meat & Fish
Best of Pets,/oman/restaurant/679223/best-of-pets-al-mawalih-south-muscat?aid=1414,Specialty Store
Flower Plaza,/oman/flower/726896/flower-plaza-al-koudh?aid=1414,Flowers
Elite Rose,/oman/flower/641659/elite-rose-al-koudh?aid=1414,Flowers
Carrefour,/oman/grocery/32503/carrefour-seeb-muscat?aid=1414,"Hypermarket, Grocery"
Al Meera,/oman/grocery/625318/al-meera-al-mawalih-north-muscat?aid=1414,"Hypermarket, Grocery"
Fashion Eyes,/oman/restaurant/641647/fashion-eyes-al-koudh?aid=1414,cosmetics
Scientific Pharmacy,/oman/pharmacy/664042/scientific-pharmacy-seebhail-north-muscat?aid=1414,Pharmacy
SERAIDAN RESTAURANT FOR KUWAITI FOODS,/oman/restaurant/691796/seraidan-restaurant-for-kuwaiti-foods-al-mawalih-north?aid=1414,"Arabic, Kuwaiti, Grills"
Coconut House Restaurant,/oman/restaurant/605309/coconut-house-restaurantal-hail-north?aid=1414,"Grills, Snacks, Juices"
Barbaros Restaurant,/oman/restaurant/671401/barbaros-restaurant-al-mawalih-north?aid=1414,Turkish
Kunafa Al Diyafa,/oman/restaurant/26524/kunafa-al-diyafa-hail-south?aid=1414,Desserts
Eat Softie,/oman/restaurant/655926/eat-softie-al-khoud?aid=1414,"Desserts, Ice cream, Cakes"
Starbucks,/oman/restaurant/693854/starbucks-muscat-city-center?aid=1414,"Beverages, Coffee, Desserts"
The Omani Chef,/oman/restaurant/711290/the-omani-chef-al-mawalih-north?aid=1414,"Arabic, Omani, Indian"
Mazahbi Salalah,/oman/restaurant/610627/mazahbi-salalah-al-mawalih-south?aid=1414,"Arabic, Omani, Mandi"
Basbosa Briste,/oman/restaurant/29156/basbosa-bristeal-khoudh?aid=1414,"Arabic sweets, Desserts, Arabic"
Nespresso,/oman/grocery/34949/nespresso-al-mawalih-south?aid=1414,Coffee & Tea
Barbaros Restaurant,/oman/restaurant/671401/barbaros-restaurant-al-mawalih-north?aid=1414,Turkish
"Irani House Restaurant, Al Mawalih South",/oman/restaurant/625080/irani-house-restaurant-al-mawalih-south?aid=1414,"Iranian, Seafood, Grills"
Fresh Point,/oman/restaurant/694198/fresh-point-hail-north?aid=1414,"Beverages, Juices, Desserts"
Bayt Al Sahwa,/oman/restaurant/618933/bayt-al-sahwa-hail-south?aid=1414,"Cafe, Juices, Grills"
