Name,Href,Cuisines
Scientific Pharmacy,/oman/pharmacy/664035/scientific-pharmacysohar-1?aid=2610,Pharmacy
Libra,/oman/restaurant/732124/libra-at-turayf?aid=2610,"Cafe, Coffee, Desserts"
SHWATY AL YEMEN AL SAEED,/oman/restaurant/704857/shwaty-al-yemen-al-saeed-karwan?aid=2610,"Arabic, Grills, Mandi"
Designer Cakes Studio,/oman/restaurant/724720/designer-cakes-studio-al-ghushbah?aid=2610,"Desserts, Beverages, Cakes"
Omani Shiwa Cafe & Restaurant,/oman/restaurant/703797/omani-shiwa-cafe-and-restaurant-at-turayf?aid=2610,"Pasta, Grills, Sandwiches"
Kiwi Juices,/oman/restaurant/652116/kiwi-juicesat-turayf?aid=2610,"Beverages, Coffee"
Fresh Donuts,/oman/restaurant/717581/fresh-donuts-al-hadhirah?aid=2610,"Donuts, Arabic sweets, Cafe"
Karak Ashikh,/oman/restaurant/600872/karak-ashikh-sohar-sanaiyah?aid=2610,"Desserts, Bakery"
Hunter Burger,/oman/restaurant/723067/hunter-burger-at-turayf?aid=2610,"American, Burgers"
Milkato,/oman/restaurant/722787/milkato-at-turayf?aid=2610,"Ice Cream, Desserts, Beverages"
Aseer Noor Albait,/oman/restaurant/702171/aseer-noor-albait-at-turayf?aid=2610,"Beverages, Juices, Desserts"
Karak Noor Albait,/oman/restaurant/702146/karak-noor-albait-at-turayf?aid=2610,"Sandwiches, Arabic, Indian"
KAYZEN BAKERY & CAFE,/oman/restaurant/721594/kayzen-bakery-cafe-karwan?aid=2610,"Cafe, Bakery, Breakfast"
Vasanta Bhavan,/oman/restaurant/700139/vasanta-bhavan-sohar?aid=2610,"Vegetarian, Chinese, Indian"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2610,Charity
Alfredo,/oman/restaurant/30405/alfredoal-cornish?aid=2610,"Cafe, Beverages, Pizza"
Association Of Early Intervention For Children With Disability,/oman/restaurant/701377/association-of-early-intervention-for-children-with-disability?aid=2610,Charity
Oman Cancer Association,/oman/restaurant/642306/oman-cancer-association?aid=2610,Charity
Manah Social Team,/oman/restaurant/712459/manah-social-team-ghala?aid=2610,Charity
Al Majlis Al Hijazi Restaurant,/oman/restaurant/699625/al-majlis-al-hijazi-restaurant-sallan?aid=2610,"Mandi, Beverages, Grills"
Atta Hifz Al Neama,/oman/restaurant/641026/atta-hifz-al-neama?aid=2610,Charity
Bahjah Orphans Society,/oman/restaurant/650599/bahjah-orphans-society?aid=2610,Charity
Burger Garage,/oman/restaurant/47315/burger-garage-sohar-afifa?aid=2610,"Burgers, Sandwiches"
Al Rahma Association for Motherhood and Child Welfare,/oman/restaurant/630907/al-rahma-association-for-motherhood-and-child-welfare-bawshar?aid=2610,Charity
Dar Al Atta,/oman/restaurant/611892/dar-al-atta?aid=2610,Charity
Shawarma Zone,/oman/restaurant/713600/shawarma-zone-al-hadhirah?aid=2610,"Shawarma, Sandwiches, Arabic"
Delicato Kitchen,/oman/restaurant/720549/delicato-kitchen-sohar?aid=2610,"Grills, Sandwiches, Seafood"
Coffeenation,/oman/restaurant/608626/coffeenation-at-turayf?aid=2610,"Beverages, Pastries"
Baskin Robbins,/oman/restaurant/31783/baskin-robbins-city-center-sohar?aid=2610,"Ice cream, Cakes, Desserts"
Golestan Iranian Food Restaurant,/oman/restaurant/666109/golestan-iranian-food-restaurant-at-turayf?aid=2610,"Grills, Kebab, Sandwiches"
Nice Ice,/oman/restaurant/666125/nice-ice-at-turayf?aid=2610,"Desserts, Beverages"
Rydan Restaurants,/oman/restaurant/710449/rydan-restaurants-at-turayf?aid=2610,"Grills, Beverages"
Her Cafe,/oman/restaurant/641223/her-cafe-afifa?aid=2610,"Beverages, Desserts"
Wow crepe,/oman/restaurant/721244/wow-crepe-at-turayf?aid=2610,"Crepes, Desserts, Cafe"
Loku Bites,/oman/restaurant/705926/loku-bites-sohar-al-hadhirah?aid=2610,"Desserts, Beverages"
Konafko,/oman/restaurant/617487/konafko-afifa?aid=2610,Desserts
Salman Stores,/oman/restaurant/720715/salman-stores-sohar?aid=2610,"Specialty Store , Perfumes"
Hyderabadi Darbar,/oman/restaurant/652936/hyderabadi-darbar-afifa?aid=2610,"Indian, Biryani, Chinese"
Association for the Welfare of the Handicapped Children,/oman/restaurant/630906/association-for-the-welfare-of-the-handicapped-children?aid=2610,Charity
Ajwa Turkiya,/oman/restaurant/47314/ajwa-turkiya-at-turayf?aid=2610,"Grills, Shawarma, Pizza"
Corner Madghut Saudi,/oman/restaurant/728599/corner-madghut-saudi-at-turayf?aid=2610,Arabic
Chop Wok,/oman/restaurant/714220/chop-chop-afifa?aid=2610,"Chicken, Chinese, Fast food"
Shawarma Zone,/oman/restaurant/677123/shawarma-zone-afifa?aid=2610,"Lebanese, Falafel, Shawarma"
Jawa Cafe,/oman/restaurant/719203/jawa-cafe-al-ghushbah?aid=2610,"Beverages, Bakery, Sandwiches"
I Do,/oman/restaurant/669105/i-do-at-turayf?aid=2610,"Cafe, Beverages, Desserts"
8oz Coffee House,/oman/restaurant/704399/8oz-coffee-house-al-hadhirah?aid=2610,"Beverages, Coffee & Tea, Desserts"
Zero Fat,/oman/restaurant/30321/zero-fat-at-turayf?aid=2610,"Cafe, Beverages, Sandwiches"
"ChicKing, At Turayf",/oman/restaurant/714926/chicking-at-turayf?aid=2610,"Fried chicken, Sandwiches, Wraps"
Danat Al Bahar Cafeteria,/oman/restaurant/646139/danat-al-bahar-cafeteria-at-turayf?aid=2610,"Cafe, Beverages, Pizza"
Star Zaeem Foods,/oman/restaurant/725518/star-zaeem-foods-sohar?aid=2610,"Grills, Chicken, Vegetarian"
Al Noor Allamea Cafe,/oman/restaurant/668807/al-noor-allamea-cafe-al-hambar?aid=2610,"Cafe, Beverages, Burgers"
Doodle Cafe,/oman/restaurant/675657/doodle-cafe-al-hambar?aid=2610,"Desserts, Beverages"
Kucu,/oman/restaurant/727716/kucu-al-ghushbah?aid=2610,"Fast food, Sandwiches"
DOW,/oman/restaurant/719625/dow-at-turayf?aid=2610,"Seafood, Breakfast, Italian"
Dar Al Mahashi Restaurant,/oman/restaurant/718129/dar-al-mahashi-restaurant-sohar--al-hadhirah?aid=2610,"Egyptian, Arabic, Mezze"
Alfredo,/oman/restaurant/30405/alfredoal-cornish?aid=2610,"Cafe, Beverages, Pizza"
Al Ahsaa Restaurant,/oman/restaurant/700272/al-ahsaa-restaurant-karwan?aid=2610,"Arabic, Saudi, Mandi"
Burger Garage,/oman/restaurant/47315/burger-garage-sohar-afifa?aid=2610,"Burgers, Sandwiches"
Papa Johns,/oman/restaurant/689226/papa-johns-sohar-city-center-al-ghushbah?aid=2610,"Pizza, Pastries, Italian"
Baskin Robbins,/oman/restaurant/31783/baskin-robbins-city-center-sohar?aid=2610,"Ice cream, Cakes, Desserts"
Kucu,/oman/restaurant/727716/kucu-al-ghushbah?aid=2610,"Fast food, Sandwiches"
DOW,/oman/restaurant/719625/dow-at-turayf?aid=2610,"Seafood, Breakfast, Italian"
Dar Al Mahashi Restaurant,/oman/restaurant/718129/dar-al-mahashi-restaurant-sohar--al-hadhirah?aid=2610,"Egyptian, Arabic, Mezze"
Al Ahsaa Restaurant,/oman/restaurant/700272/al-ahsaa-restaurant-karwan?aid=2610,"Arabic, Saudi, Mandi"
Papa Johns,/oman/restaurant/689226/papa-johns-sohar-city-center-al-ghushbah?aid=2610,"Pizza, Pastries, Italian"
Al Mahashi Time,/oman/restaurant/713039/mahashi-time-al-hadhirah?aid=2610,"Mezze, Desserts"
Al Hosni Omani Sweets,/oman/grocery/49877/al-hosni-omani-sweets-al-turayf?aid=2610,"Specialty Store , Desserts"
Rathath Al Jabal Restaurant,/oman/restaurant/641180/rathath-al-jabal-restaurant-at-turayf?aid=2610,"Grills, Chicken, Seafood, Mandi"
Golden Cafe,/oman/restaurant/600517/golden-cafe-al-hambar?aid=2610,"Cafe, Beverages, Burgers"
Kusoglu Kunefe,/oman/restaurant/666299/kusoglu-kunefe-at-turayf?aid=2610,Desserts
Antica Cafe,/oman/restaurant/717536/antica-cafe-al-hambar?aid=2610,"Breakfast, Desserts, Beverages"
New Delhi Rasoi,/oman/restaurant/655856/new-delhi-rasoi-afifa?aid=2610,"Grills, Biryani"
Burger 63,/oman/restaurant/668063/burger-63?aid=2610,"Burgers, Keto, Shawarma"
SEER,/oman/restaurant/725290/seer?aid=2610,"Coffee, Bakery"
Charley's Philly Steak,/oman/restaurant/694039/charleys-philly-steak-at-turayf?aid=2610,"Sandwiches, American, Chicken"
"Tropical, Al Hadhirah",/oman/restaurant/706817/tropical-al-hadhirah?aid=2610,"Juices, Healthy, Beverages"
5 Minute Burger,/oman/restaurant/31064/5-minute-burger-sohar-sanaiyah?aid=2610,"Burgers, Sliders, Fast food"
Chandni Chowk Restaurant,/oman/restaurant/705094/chandni-chowk-restaurant-sohar?aid=2610,"Indian, Grills, Biryani"
Nafhat burger,/oman/restaurant/43731/nafhat-burger-sohar?aid=2610,"Burgers, Sandwiches, Beverages"
Modern Oman Bakery,/oman/restaurant/601626/modern-oman-bakerysohar?aid=2610,"Desserts, Beverages, Pastries"
Potatos 7,/oman/restaurant/624918/potatos-7-al-hambar?aid=2610,"Seafood, Chicken, Fish & chips"
Luqaimat,/oman/restaurant/52433/luqaimat-al-hambar?aid=2610,"Arabic sweets, Desserts"
Taibat Al Bait Al Shami,/oman/restaurant/703849/taibat-al-bait-al-shami-sohar?aid=2610,"Beverages, Grills, Sandwiches"
Fistik Cafe,/oman/restaurant/638773/fistik-cafe-al-hambar?aid=2610,"Desserts, Pastries"
Burger King,/oman/restaurant/715502/burger-king-al-hadhirah?aid=2610,"Burgers, Sandwiches, Fast food"
Sharaf DG,/oman/restaurant/671958/sharaf-dg-soharat-turayf?aid=2610,Electronics
PIZZA MODO,/oman/restaurant/724876/pizza-modo-sohar?aid=2610,"Pizza, Pasta, Italian"
Mandarin,/oman/restaurant/29021/mandarin-al-hadhirah?aid=2610,"Chinese, Thai, Asian"
MILAN RESTAURANT,/oman/restaurant/674739/milan-restaurant-al-hambar?aid=2610,"Grills, Desserts"
"Al Sham Fruit Juices, Al Hambar",/oman/restaurant/51589/al-sham-fruit-juices-al-hambar?aid=2610,"Juices, Pizza, Beverages"
House History Restaurant,/oman/restaurant/30678/house-history-caf-at-turayf?aid=2610,"Cafe, Beverages, Pasta"
On The Wood,/oman/restaurant/691866/on-the-wood-al-hambar?aid=2610,"Lebanese, International, Sandwiches"
"McDonald`s, At Turayf (Sawary Sohar)",/oman/restaurant/644348/mcdonalds-at-turayf-sawary-sohar?aid=2610,"Burgers, Fast food, Breakfast"
Garden Coffee,/oman/restaurant/687791/garden-coffee-al-hambar?aid=2610,"Cafe, Coffee, Desserts"
Al Baghal,/oman/restaurant/708046/al-baghal-al-hambar?aid=2610,"Grills, Shawarma, Pizza"
MLS - Muscat Livestock,/oman/grocery/638263/muscat-live-stock-soharal-hadhirah?aid=2610,Fresh Meat & Fish
Orlov,/oman/restaurant/704411/orlov-al-hambar?aid=2610,"Cafe, Beverages, Desserts"
The Pizza Lab,/oman/restaurant/724879/the-pizza-lab-al-hadhirah?aid=2610,"Pizza, International"
Ard Almuhashi,/oman/restaurant/668885/ard-almuhashi-afifa?aid=2610,"Cafe, Juices"
Juicy Club,/oman/restaurant/716339/juicy-club-al-hambar?aid=2610,"Juices, Desserts, Beverages"
Monkey Cookies,/oman/restaurant/681834/monkey-cookies-al-hambar?aid=2610,"Desserts, Beverages, Coffee"
Kerala Darbar Restaurant & Cafe,/oman/restaurant/619213/kerala-darbar-restaurant-cafe-al-ghushbah?aid=2610,"Grills, Chicken, Sandwiches"
Al Hosni Omani Sweets,/oman/grocery/49877/al-hosni-omani-sweets-al-turayf?aid=2610,"Specialty Store , Desserts"
Ahmed Almaghribi,/oman/restaurant/643512/ahmed-almaghribi-al-hambar?aid=2610,Perfumes
Falaj Al Ouhi Omani Food Restaurant,/oman/restaurant/657930/falaj-al-ouhi-omani-food-restaurant-falaj-al-awhi?aid=2610,"Grills, Omani"
Dukan Ice Cream,/oman/restaurant/722367/dukan-ice-cream-falaj-al-awhi?aid=2610,"Desserts, Ice Cream"
Burosto,/oman/restaurant/698176/burosto-mina-sohar-sohar-port?aid=2610,"Burgers, Sandwiches, Fast food"
AL Bait Al Yamani,/oman/restaurant/704545/al-bait-al-yamani-al-hambar?aid=2610,"Sandwiches, Arabic, Grills"
Al Bait Al Yamani Mandi Restaurant,/oman/restaurant/667114/al-bait-al-yamani-mandi-restaurant-sohar?aid=2610,"Grills, Chicken, Seafood"
Dr.Nutrition,/oman/grocery/605566/dr-nutrition-sohar-sanaiyah--al-safeer-mall?aid=2610,"Specialty Store , Supplements"
ROBUSTA,/oman/restaurant/706260/robusta-al-hadhirah?aid=2610,"Breakfast, Desserts, Coffee"
Atiab Al Malak,/oman/restaurant/703645/atiab-al-malak-safeer-mall-at-turayf?aid=2610,Specialty Store
"Linne Chocolate, Sohar Safeer Mall",/oman/flower/691452/linne-chocolate-sohar-safeer-mall?aid=2610,"Chocolate, Pastries & Sweets"
Aseer Time,/oman/restaurant/724076/aseer-time-al-hambar?aid=2610,"Desserts, Juices, Ice Cream, Ice cream"
Donut World,/oman/restaurant/665536/donut-world?aid=2610,"Donuts, Coffee, Beverages"
Falafel And Foul House,/oman/restaurant/40735/falafel-and-foul-house-al-waqiba?aid=2610,"Sandwiches, Desserts, Beverages"
Al Saaj Doner Kebab,/oman/restaurant/720262/al-saaj-doner-kebab-al-hambar?aid=2610,"Doner, Shawarma, Grills"
Abo Mariam,/oman/restaurant/728559/abo-mariam-restaurant-al-hambar?aid=2610,Arabic
Alwafy Alrraqi,/oman/restaurant/658490/alwafy-alrraqi-khawr-al-siyabi?aid=2610,"Cafe, Beverages, Grills"
Shewaa Steak,/oman/restaurant/723697/shewaa-steak-al-hambar?aid=2610,"Arabic, Grills, Burgers"
Alwafy Alrraqi,/oman/restaurant/658490/alwafy-alrraqi-khawr-al-siyabi?aid=2610,"Cafe, Beverages, Grills"
Shewaa Steak,/oman/restaurant/723697/shewaa-steak-al-hambar?aid=2610,"Arabic, Grills, Burgers"
Mr. Broast,/oman/restaurant/725360/mr-broast-falaj-al-awhi?aid=2610,Fried chicken
Al Jazeera International Shopping,/oman/grocery/692774/al-jazeera-international-shopping?aid=2610,"Supermarket , Grocery"
Noor Express,/oman/grocery/687951/noor-express-sohar?aid=2610,"Convenience Store, Grocery"
Fuala,/oman/flower/723707/fuala-sohar?aid=2610,"Chocolate, Desserts, Specialty Store"
Majan pharmacy,/oman/pharmacy/719363/majan-pharmacy-al-ghushbah?aid=2610,Pharmacy
Nafhat burger,/oman/restaurant/43731/nafhat-burger-sohar?aid=2610,"Burgers, Sandwiches, Beverages"
Mango Talaat,/oman/restaurant/30515/mango-talaat-soharwadi-hibi?aid=2610,"Desserts, Juices, Fruits"
Taiba Pharmacy,/oman/pharmacy/641677/taiba-pharmacy-sohar-al-hambar?aid=2610,Pharmacy
Areesh Al Daar Restaurant For Traditional,/oman/restaurant/710157/areesh-al-daar-restaurant-for-traditional-al-hambar?aid=2610,"Breakfast, Mandi, Omani"
Ajmal,/oman/restaurant/691136/ajmal-at-turayf?aid=2610,Perfumes
Konafa House Sweets,/oman/restaurant/31409/konafa-house-sweetsal-hambar?aid=2610,Desserts
Cinepolis Cinemas,/oman/restaurant/644447/cinepolis-cinemas-sohar-al-hambar?aid=2610,"Snacks, Sandwiches, American"
The Face Shop,/oman/restaurant/661260/the-face-shop-sohar?aid=2610,cosmetics
Areesh Al Daar Restaurant For Traditional,/oman/restaurant/710157/areesh-al-daar-restaurant-for-traditional-al-hambar?aid=2610,"Breakfast, Mandi, Omani"
Ajmal,/oman/restaurant/691136/ajmal-at-turayf?aid=2610,Perfumes
Cinepolis Cinemas,/oman/restaurant/644447/cinepolis-cinemas-sohar-al-hambar?aid=2610,"Snacks, Sandwiches, American"
The Face Shop,/oman/restaurant/661260/the-face-shop-sohar?aid=2610,cosmetics
Hemdan public Kitchen,/oman/restaurant/725078/hemdan-public-kitchen-al-hambar?aid=2610,Arabic
KFC,/oman/restaurant/699845/kfc-at-turayf?aid=2610,"Fried chicken, Chicken, Sandwiches"
Regency Grills,/oman/restaurant/715704/regency-grills-al-hambar?aid=2610,"Grills, Arabic, Beverages"
Royal chef,/oman/restaurant/709393/royal-chef-al-hambar?aid=2610,"Arabic, Sandwiches"
FOOD STUDIO RESTAURANT,/oman/restaurant/723319/food-studio-restaurant-falaj-al-qabail?aid=2610,"Indian, Asian, Breakfast"
709 burger,/oman/restaurant/708392/709-burger-al-hambar?aid=2610,"International, Beverages, Sandwiches"
Vienes Cafe,/oman/restaurant/697516/vienes-cafe-sohar?aid=2610,"Cafe, Cakes and Desserts, Coffee"
Al Kabab Al Afghani Al Raqi,/oman/restaurant/718563/al-kabab-al-afghani-al-raqi-al-hambar?aid=2610,"Asian, Kebab, Pakistani"
Nova,/oman/pharmacy/674346/nova-al-hambar?aid=2610,Pharmacy
Rock Burger,/oman/restaurant/31589/rock-burger-al-ghushbah?aid=2610,"Sandwiches, American, Burgers"
Kof Cafe,/oman/restaurant/622188/kof-cafefalaj-al-qabail?aid=2610,"Cafe, Beverages, Sandwiches"
CHOCOLALA,/oman/flower/643025/chocolala-sohar?aid=2610,"Chocolate, Pastries & Sweets"
Coffee posh,/oman/restaurant/729570/coffee-posh-falaj-al-qabail?aid=2610,"Coffee, Breakfast, Burgers, Italian, Desserts, Beverages, Pasta, Grills"
